,band3 wc0.0,band3 wc0.5,band3 wc1.0,band4 wc0.0,band4 wc0.5,band4 wc1.0,band5 wc0.0,band5 wc0.5,band5 wc1.0,band6 wc0.0,band6 wc0.5,band6 wc1.0,最优 逐周无前视,SPY_buyhold
2023-03-27,62475.66516415037,56525.43571737581,50919.376083121824,60967.02535018051,56477.07572301263,52120.37380650423,57725.45386889657,52843.86274796338,48204.33001485372,60253.84201082538,56692.57344951261,53189.70868580524,77629.8935275478,21157.33362050399
2023-04-03,63296.55480104327,57268.143206433095,51588.42359200168,61764.26679843865,57215.603892694206,52801.93112471985,58480.30658115311,53534.880842199724,48834.678791961,61041.7574453068,57433.91959692205,53885.24926928517,77565.47668708998,21146.995477062243
2023-04-10,64516.24954957962,58371.67330766639,52582.50817588169,62838.02040739435,58210.28033512408,53719.87716445867,59496.96950778137,54465.56899716344,49683.65531695046,62102.95044170053,58432.3913936475,54822.028476285086,79139.96490010654,21315.959508938187
2023-04-17,65506.43455159734,59267.5523436527,53389.53603828433,63753.93979784507,59058.746345619824,54502.89160107781,60364.19014414024,55259.452547806985,50407.83827176407,63008.15554117658,59284.09486808651,55621.10773721232,80271.86258574518,21302.55222916218
2023-04-24,63721.468547768316,57652.58784760385,51934.7399187752,61970.91981285191,57407.037833851246,52978.59764728011,58675.97200819114,53713.99969320785,48998.0715448159,61245.993063003385,57626.0839862931,54065.54039506259,77029.76060490771,21495.315528752963
2023-05-01,64682.0871583497,58521.71641756249,52717.67036339106,62905.148421259546,58272.46467002354,53777.264533375645,59344.68172855665,54326.159534540246,49556.4855872217,61943.992422757525,58282.82849668407,54681.70662395686,77510.75650363987,21324.736161964247
2023-05-08,68362.7070849403,61851.79132775282,55717.47628412322,65953.92199387965,61096.70966039644,56383.64425001177,62220.89300649439,56959.14210667696,51958.30018272131,64946.18241548088,61107.57578236391,57331.92121282416,81199.15203621396,21270.999353866035
2023-05-15,66732.22143204258,60376.59435755941,54388.58587631572,64380.88710177479,59639.52177553461,55038.86539428994,60736.89277181204,55600.63733168456,50719.068054426294,63397.18262956915,59650.12873491584,55964.52546481166,82643.3427215715,21634.34202024553
2023-05-22,64731.342657411275,58566.28078576277,52757.814942472985,62320.27922900383,57730.66848644139,53277.2630858196,58792.916460715336,53821.054660889175,49095.72740726588,61368.05970941623,57740.93595401083,54173.29600277614,82001.79978700637,21706.65517984062
2023-05-30,65943.2697695783,59662.783046170094,53745.5686902342,63362.329082542994,58695.97601370639,54168.10575986378,59775.98570791659,54720.990008107605,49916.65112883884,62394.18761550588,58706.41516235957,55079.12113488104,84040.93306125668,22114.958001292267
2023-06-05,65244.287600143725,59030.372465471904,53175.879102019004,62690.70423898731,58073.81334578744,53593.937384372366,59142.37520731195,54140.96119784196,49387.547109295054,61820.0620378719,58166.22294568051,54572.305781630464,85204.13740496513,22217.262545767826
2023-06-12,66170.10557696155,59868.01484026067,53930.44607817267,63580.286807802055,58897.88212415164,54354.436617393214,59981.606903643835,54909.222711652226,50088.3575652992,62701.76550258637,58995.81383591841,55350.63872888056,88814.63985278265,22796.037045014
2023-06-20,65844.18024223945,59573.13088011246,53664.80801493433,63267.11780075766,58607.77661837442,54086.71016004987,59686.16343809727,54638.763617842706,49841.64396913964,62392.92371170653,58705.22596086492,55078.00541059441,89374.4570875413,22471.785483523585
2023-06-26,66580.2454716198,60239.09270217255,54264.721311384244,63974.374317657435,59262.94684574102,54691.33985661409,60353.38883934407,55249.56466248272,50398.81851312922,62885.90328807149,59169.06826385298,55513.188283251606,91259.27079675057,22994.18479431402
2023-07-03,65261.44631944653,59045.8969754134,53189.863927614504,62707.19138654456,58089.08628842651,53608.032155910776,59157.92917306757,54155.19983221362,49400.535634253676,61640.28042572698,57997.067221974685,54413.60168479736,90941.39249742168,22748.815421063966
2023-07-10,66380.8336852977,60058.67304470399,54102.19525077387,63782.767270084136,59085.45080304082,54527.53604814353,60172.6268581619,55084.08893759132,50247.87106081756,62688.59596346942,58983.42267481122,55339.01318060382,94845.46111409017,23305.40598750808
2023-07-17,68335.08949194891,61826.80405513713,55694.96719037697,65660.53584245223,60824.93009111161,56132.83004685493,61944.11267583798,56705.76788743286,51727.17146035764,64534.15206560009,60719.89824854212,56968.19711576274,94842.5354384158,23455.847512384233
2023-07-24,68757.45308477119,62208.94142098522,56039.20507196221,66066.36862954943,61200.87510263417,56479.77425882769,62326.97509949863,57056.253297443254,52046.88530205978,64933.022931634114,61095.19408221597,57320.30454094225,97360.53061545386,23701.70148610812
2023-07-31,66514.26265189252,60179.39413593648,54210.94350839663,63910.97398655523,59204.21566638699,54637.139263137164,60293.57700255213,55194.81085316118,50348.87192412429,62814.60333807308,59101.982456254125,55450.24750730829,108025.26610675958,23177.256084428172
2023-08-07,70628.16760340921,63901.48767865215,57563.888576626116,67863.86561997188,62865.994452920386,58016.4445247423,63644.23816694858,58262.12114384217,53146.881566514436,66305.3640861531,62386.42380473522,58531.753036015674,105299.09558553806,23117.111781175965
2023-08-14,69390.69475899413,62781.87268079342,56555.31435829864,66674.8259822269,61764.52228377858,56999.94109466581,62615.00599774092,57319.9266725969,52287.408945319126,65233.09712728903,61377.53256570078,57585.1981729225,104732.38125881064,22642.472539306484
2023-08-21,69125.06173236662,62541.53874386623,56338.81617540766,66419.58951446945,61528.082844032,56781.740845725326,62375.31083957529,57100.50149374559,52087.24863937472,64983.37971076234,61142.57455297325,57364.75751394444,108240.37797541224,22822.474693086366
2023-08-28,69763.08983288264,63118.80056711918,56858.82653010201,67032.64595844118,62095.99041389952,57305.839419352036,62951.038370179966,57627.54224558782,52568.01679317624,65583.17985969379,61706.923860229304,57894.237363306325,111188.50310737616,23404.47986215809
2023-09-05,69920.39046834572,63261.11977148153,56987.03085084375,67183.79003522008,62236.003403221155,57435.05165719877,63025.75506603932,57695.94047472847,52630.409862843626,65661.02064882027,61780.16391443411,57962.95213334151,109474.7190804673,23110.381219039413
2023-09-11,69597.0188872192,62968.54634351133,56723.47416664179,66873.07483091073,61948.170988546546,57169.422942283614,62734.27016541329,57429.10518718325,52387.00191362186,65357.348030241235,61494.43969073557,57694.881955921584,108467.13823446595,23080.982123626967
2023-09-18,68187.040057963,61692.85496084935,55574.3028518987,65518.280886192435,60693.151578210374,56011.21706912637,61463.325027010025,56265.63836357875,51325.68398927072,64033.26147405841,60248.612506364145,56526.03071178843,105072.67896100366,22406.79517553306
2023-09-25,66986.62200316317,60606.7656265096,54595.92930071326,64364.84575792795,59624.66180515008,55025.15173788547,60381.276517385115,55275.09400061677,50422.10645190736,62905.96979053854,59187.94874727152,55530.902197998716,106965.84587409036,22253.76911479647
2023-10-02,66629.75212762611,60283.884306940825,54305.07059024633,64021.94334237535,59307.01262385029,54732.00635355515,60059.59648649014,54980.61705393079,50153.4836983528,62570.839507231714,58872.626145965616,55235.06243830872,109436.5105221336,22360.97350850743
2023-10-09,68134.93432873329,61645.71182055076,55531.835257263854,65468.21451286767,60646.77237008602,55968.415602631416,61416.35728403874,56222.64247880332,51286.46301428484,63984.32989144056,60202.57299669993,56482.835845899026,109689.84550122524,22463.00883049752
2023-10-16,67427.37593073388,61005.54181776134,54955.1558081721,64788.34910407294,60016.976017821595,55387.202413354695,60778.569051042265,55638.789228844005,50753.870329387515,63319.87412581783,59577.38950566626,55896.28057525376,105688.61692840814,21926.286883480505
2023-10-23,65986.23699937812,59935.56377277649,54202.003175332684,62993.86798394409,58354.65043242655,53853.11039832491,59095.149174185324,54097.728865388744,49348.110446028666,61566.06622333228,57927.23940718567,54348.08832209736,103418.8437130281,21379.172948524658
2023-10-30,67714.21841199117,61324.95052853463,55295.565724641274,64643.48823711721,59707.38949658357,54939.633796821574,60642.673688267714,55351.786778101756,50343.74238399144,63178.296635601815,59270.0705105202,55444.598239328785,108197.71846578312,22629.11910402757
2023-11-06,66835.07124745732,60528.75649961866,54577.65239774826,63804.20897314546,58932.19658424326,54226.34160493459,59855.33779525901,54633.14352209051,49690.11956434046,62358.04024558741,58500.55539754922,54724.74999365824,110800.92571394813,22937.271160887358
2023-11-13,67811.31372517308,61412.88428036805,55374.853950918055,64736.18043504478,59793.00383015194,55018.41165285687,60729.629124393796,55431.155619660254,50415.93019842921,63268.88789755527,59355.05777306998,55524.10016309816,112875.9780693622,23467.20870127073
2023-11-20,68476.88822213547,62015.65758347163,55918.36341177468,65371.5722061428,60379.877852492995,55558.42259863989,61325.696213124684,55975.2176867531,50910.767350776754,63889.87805277406,59937.63331318696,56069.07448972922,112546.14060302882,23702.024553090676
2023-11-27,68885.53973711513,62385.75022468124,56252.06905343989,65898.25432942514,60866.3431645188,56006.04267251841,61819.78174301593,56426.19577260185,51320.94244893234,64404.62254328399,60420.535573489964,56520.80875595742,115792.39387168044,23899.849235408143
2023-12-04,68352.17352698094,61902.71051430516,55816.521143127524,65388.01804035377,60395.06790265285,55572.39969260052,61579.062277981546,56206.47834110444,51121.10431519835,64153.837991038105,60185.26461991717,56300.72291185652,116703.8624146024,23957.08593581736
2023-12-11,72749.30739845517,65884.94679287895,59407.22942703342,69594.46611768247,64280.31668175588,59147.403505917166,65107.088352812294,59426.6949833564,54049.96653437266,67829.37972324438,63633.43636928757,59526.33907288523,118988.60641006396,24531.60671979324
2023-12-18,72746.98148525404,65882.84034440567,59405.33008167732,69592.2410698675,64278.26153590654,59145.512467616645,65105.006773733374,59424.795015654934,54048.238469389245,67827.21110810062,63631.40190524967,59524.435919400814,122396.94400964037,24757.43054059875
2023-12-26,73455.29938853387,66524.32394114195,59983.74389332981,70269.84210942601,64904.121777912784,59721.39650464661,65738.91681301572,60003.398352163866,54574.49171271269,68487.62652296075,64250.96384802826,60104.00943274157,122019.24737358687,24844.174025414603
2024-01-02,74937.75668263806,67866.90194549068,61194.32147456047,71688.01126614897,66214.00124948313,60926.67945358824,67065.64391844191,61214.37259498467,55675.90105941762,69869.82743072393,65547.66144238322,61317.014184341344,119280.4022791378,24457.893603273744
2024-01-08,77457.71739782972,70149.08831368796,63252.126417424864,74098.69154452947,68440.6048913694,62975.48429545628,69320.88607533266,63272.8518045739,57548.135960267486,71993.90118068217,67540.33942887117,63181.078617360174,123291.4901624948,24915.78720654749
2024-01-16,80864.75735642678,73234.65234749959,66034.32203859917,77357.98205105611,71451.01990860798,65745.5115905368,72370.02096799902,66055.95904856059,60079.436976438425,75160.61079126959,70511.15554612769,65960.14914394195,128500.81760852192,25216.347189317254
2024-01-22,81051.17608285378,73403.48127949984,66186.5519421732,77536.31655627645,71615.73700624995,65897.07569509446,72536.85665243551,66208.23883225511,60217.93899501536,75333.87966388151,70673.7059604926,66112.20805564005,128302.98779428792,25476.6314882619
2024-01-29,87604.60089840634,79338.54871483575,71538.09170897807,83805.54601825256,77406.25567313614,71225.2097457481,78401.85281168079,71561.53210111268,65086.88420745686,81425.03022209743,76388.05633555813,71457.73671817183,137810.12424367407,25839.381865173378
2024-02-05,91596.73061954859,82953.99556475742,74798.07279646005,87624.55332637337,80933.64819254757,74470.93284481611,81974.61455698113,74822.58136406896,68052.88464848917,85135.55774988684,79869.0496499517,74714.05603967633,142021.3357015667,26197.44777083782
2024-02-12,94332.42811780825,85431.56257617996,77032.04882638888,90241.61476186001,83350.87397547443,76695.13826457971,84422.93063166505,77057.28938548526,70085.4037681453,87678.28095380432,82254.47932454663,76945.5227613603,142062.52464992172,26109.088951109195
2024-02-20,94961.71974758423,86001.4765317577,77545.92962558131,90843.6165756603,83906.90765735711,77206.77153340787,84986.11600352166,77571.3385644479,70552.94349802147,88263.18276772212,82803.19895769203,77458.82634517127,142527.80950978957,26545.013999569244
2024-02-26,102668.89083145608,92981.4269250077,83839.62089476714,98216.55902749582,90716.86112231993,83472.93645357844,91883.65890327084,83867.09204395831,76279.07827585998,95426.69509464783,89523.57451907762,83745.44824065713,151823.78847321376,26806.37518845574
2024-03-04,105774.64484882088,95794.13326549715,86375.7858158017,101187.62913744908,93461.06390460077,85998.00909858757,94663.15754651107,86404.08797262596,78586.53530473784,98313.37127526988,92231.68014834674,86278.764420496,153500.29142499075,26747.307775145382
2024-03-11,107627.44820830284,97472.11282465002,87888.78873220143,102960.08395846823,95098.1762147456,87504.39468271652,96321.32635031112,87917.58664423545,79963.09768252482,100035.47910972458,93847.25793708584,87790.06785998023,154867.52097584688,26731.908248976953
2024-03-18,114430.20211169045,103632.98356002226,93443.9311291004,109467.83012082268,101108.99873464621,93035.24087856173,102409.45990468914,93474.54925625389,85017.28491768028,106358.37124662493,99779.01429553943,93338.9704564377,164592.76152537263,27328.559121257807
2024-03-25,114058.88719834328,103296.70457422671,93140.71463074838,109112.61762354907,100780.90983494183,92733.35054045555,102077.1511345506,93171.23340504727,84741.41206943164,106013.2486419769,99455.24106641542,93036.0945452939,162536.8374629003,27426.12534998923
2024-04-01,113261.98473347495,102574.99493361948,92489.9624895341,108350.27357418767,100076.77745708094,92085.44455578046,101363.9622253479,92520.268036376,84149.34386840562,105272.55915055149,98760.37082266074,92386.0733598694,161106.16308668157,27182.802067628687
2024-04-08,111859.25170966606,101304.61870677686,91344.48790633469,107008.37137073527,98837.34128627957,90944.9798676993,100108.58446049412,91374.4181234359,83107.16662019803,103968.7739876052,97537.23815442652,91241.8854282622,159130.3908977951,26785.375834589704
2024-04-15,103577.64850652346,93804.43752415336,84581.71422358214,100637.96744118053,92953.37371204686,85530.85899377942,94148.93745661774,85934.73200525707,78159.6450942676,97779.32284581572,91730.66809586377,85810.08922366035,149698.45989010017,25962.685763514968
2024-04-22,114957.74473253578,104110.74917385829,93874.72348479177,111695.08034135221,103166.17881650869,94928.15097402164,104493.09938037145,95376.39759119488,86747.06038114503,108522.35591273871,101809.13429836287,95238.06028313516,166065.8672314062,26649.58001292268
2024-04-29,114999.49135719909,104148.55673853599,93908.81386170209,111735.64213739822,103203.64336276455,94962.62390055579,104531.04579459425,95411.03329739496,86778.5623645808,108561.76554164548,101846.10603721126,95272.64575247916,166019.2314989566,26808.42127934525
2024-05-06,115038.61311308727,104183.98710752932,93940.76076553868,111773.65356218035,103238.75228102808,94994.92930075272,104566.60628280205,95443.49124229234,86808.08362326714,108598.69724317029,101880.75313392034,95305.05661922267,165901.1085595643,27309.175102304544
2024-05-13,117362.00924771895,106288.15601556542,95838.05068012113,113948.56537337041,105247.59045131857,96843.35768396233,106601.2820745709,97300.64782426448,88497.21089397935,110711.83018449112,103863.16711308436,97159.51951545406,169970.7245620405,27760.607365927208
2024-05-20,125132.47561238424,113325.42937664074,102183.42900176437,121493.02972100042,112215.96860713081,103255.29676329523,113659.28731920035,103742.86380220272,94356.5567336274,116449.52749563627,109245.92895234482,102194.86138404207,181226.64351752464,27760.122765453372
2024-05-28,121824.27508436817,110329.37864347402,99481.94585661133,118281.0473550613,109249.24933796289,100525.4760225076,111404.63048420129,101684.91884696895,92484.80774958717,114139.5207263426,107078.81981223132,100167.62411944251,176468.3908537926,27651.572259315097
2024-06-03,121443.41884132825,109984.45861322568,99170.93788941423,118496.26945045043,109448.03733390973,100708.39039529471,111607.34037344405,101869.94292135023,92653.09146503125,114347.20697335133,107273.6585331179,100349.88735125533,176771.4277391698,27999.73077751454
2024-06-10,125280.73198600051,113459.69681693283,102304.49545196713,122240.45992775357,112906.3259454048,103890.52767312912,114489.32075485347,104500.47937148219,95045.62578209028,117299.93755597682,110043.7324216273,102941.17216868098,182123.6529261287,28459.56278268361
2024-06-17,123249.23883761467,111619.88798881,100645.57409778023,120258.26639438154,111075.49031783886,102205.88796992452,112632.81603150284,102805.9489797702,93504.41082828607,115782.56184859191,108620.22197647588,101609.53945690785,179106.82203155343,28642.472539306484
2024-06-24,120947.6848417979,109535.50027464538,98766.12051729027,118012.565762391,109001.26867566587,100297.29711718012,110529.51291789135,100886.15259887837,91758.31119799241,114091.56528032255,107033.83090277456,100125.53893228869,175474.56268294257,28627.234546629334
2024-07-01,124101.30723982277,112391.55830913207,101341.3748533841,121089.65707772672,111843.39701204814,102912.47576292121,112826.02177241088,102982.2981135505,93664.804482718,116462.08409448665,109257.70879667216,102205.8809210601,179704.10968070244,29175.371527029936
2024-07-08,123338.22645561832,111700.47905815564,100718.24156401402,120345.0944898133,111155.68832470034,102279.68200388503,112132.27106915372,102349.07502709418,93088.87330159912,115745.97577590813,108585.89912791636,101577.43191034313,178667.83347320123,29456.762868834805
2024-07-15,121942.02628736464,110436.01927032878,99578.10172368243,118982.77685315063,109897.3956185283,101121.86651288522,110862.92335569559,101190.47400063253,92035.09861794086,114435.72058984738,107356.69667390728,100427.56595556527,176670.3699897813,28878.149903079906
2024-07-22,117279.24724405613,106213.20313418702,95770.46706296709,114433.15261516951,105695.17519620492,97255.20188255195,107992.71136083215,98570.67918148743,89652.3340650514,111473.00981210613,104577.2599677893,97827.52262551723,167884.1571301809,28638.8111135042
2024-07-29,110354.2950540578,99941.66429901512,90115.53730165359,109078.77362651852,100749.65012467661,92704.58698122032,102939.68353259037,93958.51250212209,85457.46078898475,106257.13724459194,99684.04265562381,93250.1285776632,159771.2853248523,28031.768253284514
2024-08-05,110987.15802121944,100514.81261354483,90632.3344620736,109704.32169692045,101327.4320994259,93236.23189778374,103530.02497355742,94497.34846662224,85947.54467900937,106866.50371397832,100255.7135541856,93784.90208177517,160582.30794037686,28036.506569028646
2024-08-12,119076.16442630865,107840.5697329573,97237.83321564774,117699.83195859141,108712.41484767136,100031.50885102697,111075.53789650335,101384.53857616907,92211.60488025607,114655.18709360491,107562.58692174718,100620.16741486086,170104.12507945797,29157.9797544691
2024-08-19,120144.58303056075,108808.17623549241,98110.30597747452,118755.90133055819,109687.84403701432,100929.0480485881,112138.13732596002,102354.4294710225,93093.74329336321,115752.03108551457,108591.5798544704,101582.74598536924,171471.43152671226,29569.351712255007
2024-08-26,119926.13984755843,108610.34455840787,97931.92483882926,118539.98300588134,109488.41297500787,100745.54195986564,111934.25121611184,102168.3317976688,92924.48311458819,115823.96097014433,108659.0601374291,101645.87088374535,171069.5048659018,29650.8722808529
2024-09-03,107599.72968194127,97447.00971783268,87866.15372832539,106356.04668129756,98234.8273228061,90390.57786168634,100429.27412083583,91667.1285964672,83373.39362939035,105359.123013982,98841.57982262447,92462.0408817168,156688.78488817962,28424.186948093906
2024-09-09,118477.98945792722,107298.83638354152,96749.36234417249,117108.57094846791,108166.3018146603,99529.00404721175,110582.60569731386,100934.6131964628,91802.3872429148,116010.85897376585,108834.39658115781,101809.89057522731,173392.02937237665,29563.051906095196
2024-09-16,123577.81242904774,111917.45856869943,100913.88794746429,121424.63835646625,112152.79952464774,103197.1718596918,114658.15692705034,104654.58510652796,95185.78854605206,120286.4699161186,112845.51710076354,105562.12106497496,179492.11707005516,29983.092827912988
2024-09-23,128260.61765219593,116158.41128703534,104737.8760265533,126025.85211432433,116402.6701533761,107107.68173116364,118451.65198187718,108117.10937611968,98335.03520949685,124266.17917552778,116579.04049372618,109054.67139867511,183491.87011298334,30152.9722162395
2024-09-30,130470.79838734366,118160.04738977227,106542.71402025384,128197.52347824191,118408.51531303678,108953.35610169011,119999.20053738504,109529.63907613854,99619.76395027924,125889.69343526129,118102.12373233023,110479.45017018793,190227.2975045933,30232.662071936247
2024-10-07,135642.08653456328,122843.3915563924,110765.59822879406,133278.70901447028,123101.7076544395,113271.78755127586,124002.16035773532,113183.35295419606,102942.90202636595,130089.14961797619,122041.8004458536,114164.84805638365,199045.90647409062,30580.928279129872
2024-10-14,139548.38480970607,126381.1057040375,113955.48918639183,137116.945394031,126646.86093660416,116533.85318030276,127573.24539111082,116442.87179319,105907.51051107339,133236.99167633933,124994.91616265228,116927.36062068181,200087.17457348297,30845.250915356446
2024-10-21,138073.73337541748,125045.59702690323,112751.28588584541,135667.98774062423,125308.54394079669,115302.40350089697,126225.1390009911,115212.38354256164,104788.35271867001,131530.02345133098,123393.54144311845,115429.34354072217,199511.58278722607,30552.390695670903
2024-10-28,133797.46664146878,121172.82330144024,109259.27794735781,131466.2290957734,121427.62651476743,111731.38517335894,123345.7027505067,112584.1692557502,102397.930463367,128529.57266513813,120578.69933544467,112796.17998240623,191541.96340683728,30130.3036829636
2024-11-04,148898.29104121018,134848.78871862713,121590.64125146855,146303.94231938198,135132.34986495206,124341.7586714161,137266.90652553248,125290.79078452375,113954.89940783715,143035.8451358345,134187.60995774358,125526.72974266621,213331.06569639413,31562.83652810682
2024-11-11,144080.84420818774,130485.89868404866,117656.70456538573,141570.43289723466,130760.28550918576,120318.81248892253,132825.7808450692,121237.13967106183,110268.009078735,138408.07154394285,129846.11166316029,121465.44507358225,207878.44060405696,30906.472108550508
2024-11-18,154761.98336139275,140159.20431350116,126378.94408776492,152065.46783449457,140453.93224558557,129238.40194583611,142237.47575290513,129827.69312253121,118081.31800822708,148215.31328470822,139046.67483822576,130072.17566160345,226890.2049185293,31421.440878742193
2024-11-25,149390.81194101268,135294.8371339081,121992.83479995032,146787.88171728852,135579.3362345236,124753.05227616889,137300.98005753147,125321.89150557178,113983.18623974513,144247.74156922457,135324.538157514,126590.27710679572,230261.93387983428,31792.91406418264
2024-12-02,155010.73826219016,140384.48760470477,126582.07783557962,152309.8885219547,140679.68926435403,129446.13181047724,142466.09952989544,130036.3701775935,118271.11466183145,149674.19095444772,140415.30594979893,131352.4711204312,242159.833872478,32070.428602196855
2024-12-09,148654.91792138387,134628.37940307517,121391.90227672196,146064.80964273293,134911.47707087154,124138.52301625215,136624.64013541225,124704.56016310652,113421.70897081387,143537.18213798146,134657.93412045672,125966.69774032956,237155.8884121417,31880.465216454875
2024-12-16,144308.452487458,130692.03067218165,117842.56993991147,141794.0754140756,130966.85095336539,120508.88326498542,132629.92348510152,121058.3702638358,110105.4141290976,139976.1020233048,131317.14336270845,122841.5318721341,235212.07485266528,31295.067844066336
2024-12-23,142593.42506068607,129138.82700878021,116442.07512478063,140108.929990525,129410.38120047619,119076.70076696388,131053.68902019807,119619.65741185758,108796.87120030486,138312.56222418277,129756.51057515941,121381.62711481782,236881.78428711012,31499.461555029076
2024-12-30,149073.70246496957,135007.64895708894,121733.88256974422,145631.54926003842,134511.29992807732,123770.30082693286,136219.38137380258,124334.65898299222,113085.2752113426,143764.3747632315,134871.07254987193,126166.0795613144,243319.76806626513,31337.443463278054
2025-01-06,147022.82134979835,133150.2815403588,120059.12896323588,143628.02355958347,132660.76103196014,122067.53120098446,134345.34355116592,122624.12520102358,111529.50480046558,141786.5367115765,133015.58408274662,124430.35001499625,231988.21128548073,30730.777514538015
2025-01-13,157652.82323502333,142777.27502883732,128739.6096906547,154012.57574809718,142252.3613489612,130893.22285128963,144058.74207058598,131490.05955117222,119593.2790866797,152037.94624586677,142632.8387142558,133426.87751389144,248761.3564385547,31635.47275468447
2025-01-21,163269.10432572756,147863.62421987797,133325.87602381376,159499.17534812598,147320.01082556573,135556.21027717998,149190.74270615677,136174.30890312904,123853.71323639696,157454.20093162789,147714.04245388144,138180.12476818165,258461.5501044986,32185.5481369804
2025-01-27,162862.07886145337,147495.0042011309,132993.4982183957,160295.35602149277,148055.39610366194,136232.87355485506,149935.4662179155,136854.05757719654,124471.96052569048,158240.17359542727,148451.39464100072,138869.88598195414,252102.44056348567,31859.950463062676
2025-02-03,176905.34278530785,160213.19671056443,144461.25552994528,174117.29668512032,160821.91006056222,147979.9555754858,162864.09477506153,148654.70302543428,135204.9230729074,171884.90008235592,161252.05474175588,150844.35219013254,268564.98303868936,31804.382942063326
2025-02-10,191432.06547887748,173369.23057489598,156323.8062364845,188415.07675933975,174027.92890497445,160131.44713026978,176237.80923889088,160861.60200285044,146307.38268979502,185999.3651369166,174493.39525821846,163231.05594738727,290272.2318999387,32277.137626534568
2025-02-18,174345.17959438686,157894.60122633443,142370.6211652679,175070.9218020046,161702.717514496,148790.4287744087,163756.0870950261,149468.8717567832,135945.4285426305,172826.2985594303,162135.21806026885,151670.51343733355,267052.1925227646,31760.445832435926
2025-02-24,168239.01833389857,152364.59518033112,137384.31770902363,168939.3425806437,156039.33828198817,143579.28181739248,158020.7918748479,144233.96341866042,131184.15718864914,166773.33367957332,156456.69118740823,146358.49611821957,258892.92770147306,31455.52444540168
2025-03-03,160533.37278198643,145386.02637538197,131091.87219227685,161201.62093562147,148892.4597227613,137003.0959525466,150783.15922530746,137627.79197485262,125175.69002489146,159134.81908544348,149290.69712458964,139655.01730714124,247015.02971703548,30488.800344604788
2025-03-10,157335.551875819,143168.22390533885,129703.71675614106,157096.5176940527,145100.8172100774,133514.2237561289,146943.3688304144,134123.01149133904,121988.01034832041,155082.34828594074,145488.91323963125,136098.61222311392,238932.52677859835,29794.798621580874
2025-03-17,160356.70450785727,144497.36900034003,129621.43642677905,160113.08039877462,146447.90411396296,133429.52615007787,149764.97106976694,135368.182647254,121910.62464249252,160972.97504496496,151015.14427071254,141268.16334152585,245112.20427530434,29946.47856989016
2025-03-24,157105.08500911525,142755.22742167616,129124.24619733175,156866.40096727762,144682.24578654722,132917.7291931056,144314.90180835177,130442.02424085501,117474.19773132612,155115.03739142363,145519.58018841068,136127.29983289161,240706.06738871252,29504.738315744133
2025-03-31,145031.78997579258,134300.8322221025,123753.00011988165,144811.44845200062,136113.726746413,127388.68369950412,133224.51356830128,122716.85407733424,112587.56456715881,138023.79731746594,129485.60874187975,121128.21011734991,222634.49296457027,26829.636011199655
2025-04-07,154143.91389233936,138051.83918234977,122890.60420616313,153909.72865008342,139915.36764441308,126500.95184516515,141594.80449940442,126144.32184627911,111802.97707817527,146695.6198523668,133102.12705830694,120284.1055433998,235761.30591444936,28351.389188024983
2025-04-14,153238.52404983088,138308.65372078138,124069.6434613728,153005.71433343418,140175.64886032377,127714.62956292316,140763.12393214394,126378.98511467592,112875.6392208671,145833.97880017722,133349.7337655207,121438.13748204609,235852.67850331918,27951.593797113936
2025-04-21,164361.63997028235,145186.1115013838,127402.64103848228,164111.93130840868,147145.94378381904,131145.5457727145,150980.68870269056,132663.23495081594,115907.92190937955,156419.6214210076,139980.60710102727,124700.44248030588,253449.30993945184,29238.154210639674
2025-04-28,168508.60940234776,148629.6673218988,130231.70250303858,168252.6004006387,150635.98333334658,134057.72095817025,155167.92471106566,136342.46226887018,119122.46430182153,160757.69854105703,143862.7713934543,128158.83300362676,259667.48006272953,30094.12018091751
2025-05-05,170800.8399870369,150651.48371713088,132003.25051255792,170541.34848276753,152685.09174018746,135881.31447771747,157278.68133084278,138197.13523254232,120742.89281858767,162944.49311865747,145819.74347788253,129902.18367129233,263520.8507737613,29965.59336635796
2025-05-12,184200.17755055072,162470.10290497122,142358.9145317342,183920.3289200469,164663.24761634195,146541.21287985123,169617.20462414876,149038.7099310739,130215.18100753461,175727.4997337201,157259.31231392242,140093.0188532582,280699.0113690964,31551.152272237778
2025-05-19,183046.18392765947,161452.24578259484,141467.05176745288,182841.2831298091,163697.1815746455,145681.46735969678,168622.0741147794,148164.31179641472,129451.2190044419,174696.52061395615,156336.68456567716,139271.10436929145,280167.42614686646,30749.892311005817
2025-05-27,188747.48760494782,166480.96729339426,145873.29835042273,188536.20480203626,168795.82566133188,150218.97952055585,173874.11286584407,152779.15662716868,133483.2107952741,180137.75896164795,161206.07269212737,143608.95420829413,288868.9167772613,31295.713978031446
2025-06-02,197126.71067548761,173871.69434174744,152349.1721351478,196906.04822064517,176289.31812864656,156887.774717799,181593.04993029128,159561.60788070486,139409.0411923732,188134.76323926786,168362.62698884046,149984.30509379483,302119.9034502523,31813.428817574848
2025-06-09,198060.21674474678,174695.07480289455,153070.6313242523,197838.5093288225,177124.14740091888,157630.72674794134,182441.501678235,160307.12278429323,140060.3978644718,189013.77963764113,169149.26262942207,150685.0722534951,302324.37982977886,31699.816928709886
