date,AAVE,ADA,APT,AR,ARB,AVAX,BTC,DOT,DYDX,ETH,FIL,GALA,JUP,LDO,LINK,POL,NEAR,OKB,ONDO,OP,RENDER,SOL,TAO,TIA,GRAM,TRX,UNI,ZEC,INJ,XLM,LTC,RON,XRP,GLM,BCH,ICP,ETHFI,PENDLE,ONT,BNB,FET,RAY,GT,CFG
2022-09-02,91.6,0.5098,2.67,11.29,0.0582,20.68,21826.87,7.7,1.639,1766.11,6.41,0.05207,,2.088,8.028,0.8934,4.896,16.27,,1.401,0.564,34.99,,,0.2782,0.06419,6.49,64.3,1.87,0.1144,62.16,0.35,0.3552,0.3293,130.3,7.18,,,0.2542,295.3,0.0949,0.676,4.3301,0.3371
2022-09-09,73.0,0.4477,2.86,9.43,0.0593,16.7,19416.18,6.44,1.196,1334.51,5.26,0.04193,,1.691,7.523,0.7533,3.916,15.27,,0.93,0.437,31.1,,,0.2851,0.06077,5.47,53.4,1.447,0.1069,52.63,0.264,0.3576,0.2915,111.8,5.85,,,0.231,266.2,0.0809,0.551,4.1187,0.3337
2022-09-16,73.6,0.4464,2.95,9.35,0.0593,17.32,18807.38,6.2,1.214,1294.63,5.71,0.04056,,1.577,7.865,0.7397,3.649,15.25,,0.905,0.461,32.34,,,0.2701,0.0597,5.66,56.2,1.798,0.1173,52.53,0.249,0.4917,0.2706,113.5,5.9,,,0.2219,274.3,0.0801,0.555,4.2146,0.308
2022-09-23,72.6,0.4194,2.83,9.05,0.0642,16.53,19056.8,6.15,1.202,1276.72,5.37,0.03943,,1.435,7.11,0.7631,3.48,15.636,,0.843,0.451,32.06,,,0.2832,0.06093,6.26,53.6,1.565,0.1185,51.82,0.251,0.4485,0.2614,114.3,5.91,,,0.2185,284.7,0.0789,0.552,4.2724,0.2861
2022-09-30,75.5,0.423,3.2,8.87,0.062,16.9,19439.02,6.48,1.287,1323.13,5.43,0.04224,,1.456,7.63,0.8255,3.518,15.571,,0.844,0.466,32.92,,,0.2804,0.06236,6.63,54.8,1.915,0.1287,53.9,0.255,0.5325,0.2678,117.2,5.85,,,0.2279,278.2,0.0826,0.549,4.3572,0.2672
2022-10-07,75.8,0.3703,2.97,10.05,0.0667,15.75,19262.98,6.18,1.443,1305.95,5.15,0.03715,,1.348,7.173,0.7984,3.002,16.651,,0.699,0.434,30.17,,,0.2826,0.06187,6.1,51.8,1.904,0.1135,51.43,0.247,0.4766,0.2505,110.3,4.99,,,0.2088,272.5,0.0853,0.493,4.4351,0.2438
2022-10-14,88.8,0.3621,9.7815,10.59,0.0676,16.31,19570.4,5.97,1.541,1364.2,5.11,0.03405,,1.539,7.066,0.8986,2.983,15.645,,0.83,0.472,29.28,,,0.2946,0.06188,6.29,53.1,1.936,0.112,54.03,0.243,0.4688,0.2541,110.8,5.03,,,0.2116,276.0,0.0814,0.497,4.3978,0.2228
2022-10-21,83.9,0.4056,7.8049,10.38,0.0704,18.26,20627.48,6.66,1.686,1590.44,5.38,0.04388,,1.557,7.782,0.9084,3.101,16.153,,1.042,0.57,32.94,,,0.3157,0.0631,6.89,53.7,2.194,0.1112,55.35,0.288,0.4582,0.2698,116.1,5.32,,,0.2236,313.5,0.084,0.524,4.5817,0.2384
2022-10-28,86.4,0.4021,7.3095,14.18,0.0716,18.23,20905.58,6.81,1.804,1568.29,5.83,0.0359,,1.576,8.101,1.135,3.094,22.618,,1.284,0.919,32.62,,,0.2919,0.06268,7.06,50.3,2.594,0.109,68.26,0.342,0.4709,0.2818,116.7,5.21,,,0.2399,337.9,0.0887,0.506,4.7793,0.2791
2022-11-04,56.6,0.3298,4.2196,8.66,0.0706,13.02,16329.85,5.75,2.397,1221.49,4.29,0.02945,,1.056,6.078,0.8894,1.953,18.116,,0.903,0.476,13.18,,,0.3109,0.05084,5.8,40.6,1.812,0.0882,57.37,0.213,0.3408,0.1966,99.6,3.946,,,0.1668,276.4,0.0601,0.1854,3.5251,0.2065
2022-11-11,56.1,0.312,4.1024,9.46,0.0642,12.19,16280.23,5.3,1.83,1142.21,4.16,0.02574,,1.108,5.768,0.8069,1.57,20.567,,0.848,0.433,12.27,,,0.2985,0.05008,5.44,38.0,1.572,0.0865,62.12,0.213,0.3608,0.213,104.8,3.606,,,0.1725,264.2,0.0571,0.183,3.4871,0.2228
2022-11-18,61.5,0.3126,4.7944,9.19,0.0696,12.86,16428.78,5.3,1.757,1193.88,4.35,0.02531,,1.075,6.902,0.844,1.614,21.102,,0.884,0.507,14.12,,,0.2909,0.05327,5.41,40.7,1.579,0.0902,74.92,0.228,0.3962,0.2202,111.2,3.898,,,0.1825,307.6,0.0621,0.2144,3.6699,0.2183
2022-11-25,64.4,0.3221,5.1829,9.29,0.0623,13.93,17105.7,5.59,1.851,1279.41,4.58,0.02517,,1.107,7.444,0.9212,1.723,21.649,,1.071,0.515,13.71,,,0.2872,0.05309,6.27,45.9,1.631,0.0877,77.07,0.243,0.3895,0.2229,111.0,4.347,,,0.1849,291.8,0.0633,0.1982,3.6086,0.2111
2022-12-02,59.6,0.3074,4.6637,8.67,0.0671,12.98,17085.05,5.17,1.559,1263.01,4.28,0.02518,,1.03,6.7,0.8922,1.633,21.137,,1.015,0.5,13.42,,,0.2998,0.05397,5.92,44.8,1.62,0.0838,76.5,0.274,0.3809,0.2284,106.3,4.221,,,0.1879,284.4,0.104,0.1881,3.5981,0.1955
2022-12-09,55.8,0.2659,4.0537,7.71,0.0715,11.93,16738.21,4.657,1.405,1183.06,3.046,0.02029,,0.981,5.949,0.8126,1.364,22.354,,0.925,0.449,12.38,,,0.2934,0.05378,5.328,43.4,1.409,0.0764,64.37,0.274,0.3499,0.2284,102.0,3.68,,,0.1879,251.0,0.0878,0.1556,3.3823,0.1849
2022-12-16,54.4,0.2591,3.5779,6.33,0.0745,11.68,16832.11,4.492,1.129,1218.51,2.964,0.01841,,0.97,5.99,0.795,1.332,22.86,,0.934,0.412,11.38,,,0.3101,0.05481,5.161,39.9,1.311,0.0739,69.15,0.267,0.3457,0.1949,101.4,3.766,,,0.1573,243.24,0.0951,0.1482,3.406,0.1675
2022-12-23,52.2,0.2499,3.5214,6.37,0.0838,10.87,16616.75,4.371,1.14,1200.34,3.108,0.01687,,1.08,5.628,0.7603,1.276,27.377,,0.924,0.404,9.99,,,0.3152,0.05481,5.248,37.2,1.274,0.0726,70.91,0.268,0.3387,0.1778,96.8,4.021,,,0.1542,244.53,0.0915,0.1389,3.0164,0.1488
2022-12-30,59.3,0.2974,3.932,7.28,0.0879,12.09,17127.83,4.826,1.262,1290.16,3.447,0.03443,,1.969,5.963,0.8407,1.647,26.808,,1.263,0.436,14.45,,,0.3054,0.05439,5.58,42.7,1.415,0.0773,78.68,0.315,0.3452,0.1845,103.7,4.115,,,0.1611,266.88,0.14,0.1527,3.2033,0.156
2023-01-06,79.2,0.3507,7.9255,9.09,0.0861,16.8,20871.5,5.929,1.505,1552.52,4.699,0.04889,,2.221,6.694,0.9831,2.24,31.548,,1.821,0.571,22.89,30.0,2.0,0.2722,0.06231,6.592,44.8,1.653,0.088,87.37,0.423,0.3845,0.2234,124.8,5.148,,,0.1994,302.87,0.2277,0.2383,3.8334,0.2354
2023-01-13,85.4,0.3764,13.3033,9.7,0.0907,17.34,22707.88,6.207,1.658,1627.44,5.427,0.04878,,2.207,6.984,0.9939,2.399,37.055,,2.181,0.691,24.21,29.71,2.19,0.2988,0.06166,6.888,47.3,1.94,0.091,87.58,0.548,0.4004,0.2313,128.6,5.542,,,0.204,303.46,0.2657,0.2287,4.0504,0.2886
2023-01-20,87.6,0.3975,18.3357,10.92,0.0964,20.99,23742.3,6.611,2.341,1644.72,5.477,0.05911,,2.3,7.372,1.178,2.571,39.595,,2.376,1.279,26.07,51.01,2.46,0.3252,0.06378,6.927,47.1,2.524,0.0944,94.84,1.059,0.4134,0.2478,136.6,6.239,,,0.2181,318.43,0.2891,0.2502,4.3305,0.2809
2023-01-27,85.7,0.3923,15.423,11.52,0.1033,20.08,22932.91,6.637,2.976,1629.02,5.299,0.05403,,2.049,6.985,1.2028,2.386,43.347,,2.953,1.751,23.47,76.46,2.82,0.3591,0.06411,6.886,44.2,3.603,0.0909,96.63,0.831,0.3984,0.2534,134.4,5.621,,,0.2269,326.88,0.4498,0.2483,4.294,0.2842
2023-02-03,77.4,0.3641,13.1054,11.11,0.1116,17.78,21783.54,6.181,2.504,1514.83,4.919,0.04361,,2.507,6.808,1.236,2.237,41.199,,2.333,1.543,21.49,66.52,2.79,0.3281,0.06388,6.346,46.3,3.347,0.0851,92.51,0.835,0.3747,0.2465,122.9,5.51,,,0.2304,312.75,0.3982,0.2782,4.3274,0.2529
2023-02-10,90.1,0.3995,14.0791,12.52,0.1166,19.81,24271.76,7.438,2.829,1679.75,8.466,0.04716,,2.942,8.014,1.4785,2.575,53.347,,2.579,1.718,24.84,67.81,3.2,0.3289,0.07038,7.21,47.9,4.162,0.0905,97.43,0.872,0.3863,0.2641,136.0,7.348,,,0.2587,316.77,0.4142,0.3147,4.6089,0.303
2023-02-17,82.2,0.3691,12.6407,10.25,0.1346,18.43,23554.85,6.691,2.857,1641.36,6.906,0.04117,,3.12,7.497,1.2817,2.376,52.302,,3.009,1.536,23.25,74.11,4.01,0.3451,0.06951,6.61,45.2,3.779,0.089,95.27,0.794,0.3779,0.2719,136.3,6.242,,,0.2507,304.45,0.4337,0.2867,5.4175,0.3223
2023-02-24,75.0,0.337,11.1566,8.71,0.1399,16.14,22430.24,5.978,2.414,1564.58,6.139,0.03625,,2.624,6.945,1.136,2.031,49.93,,2.431,1.199,20.97,81.32,3.92,0.3713,0.06725,6.351,38.1,3.344,0.0827,89.93,0.744,0.3668,0.2493,124.0,5.339,,,0.2268,291.14,0.4317,0.2812,4.9959,0.2816
2023-03-03,72.7,0.3298,11.8899,8.29,0.1393,16.18,21997.11,5.895,2.233,1580.33,5.714,0.03505,,2.45,6.551,1.1491,1.941,38.77,,2.345,1.238,20.2,83.59,4.23,0.3837,0.06458,5.897,34.2,3.696,0.0822,76.26,0.632,0.3714,0.2047,120.2,5.226,,,0.1879,273.77,0.3799,0.2531,4.8614,0.2643
2023-03-10,79.4,0.3448,13.0176,9.04,0.1526,17.53,27972.87,6.451,2.733,1780.68,6.281,0.04633,,2.471,7.081,1.1662,2.132,48.01,,2.693,1.472,21.86,84.83,4.25,0.4172,0.0665,6.488,36.6,4.28,0.0877,83.98,1.024,0.3857,0.2516,135.7,5.407,,,0.248,339.71,0.4196,0.2623,5.4735,0.328
2023-03-17,72.9,0.3557,11.8537,8.26,1.2818,17.12,27968.05,6.042,2.381,1773.88,5.681,0.03991,,2.149,7.261,1.104,1.957,41.98,,2.263,1.232,20.94,81.97,3.85,0.447,0.06412,5.786,36.3,4.063,0.0918,93.32,1.073,0.4479,0.2372,124.7,4.985,,,0.228,326.78,0.3724,0.2474,5.1376,0.2892
2023-03-24,73.0,0.3815,12.1596,8.31,1.2016,17.25,28171.87,6.263,2.424,1794.51,5.546,0.04056,,2.337,7.255,1.0953,1.92,41.28,,2.202,1.275,20.52,91.35,3.69,0.442,0.06518,5.948,36.6,5.157,0.1066,92.77,0.972,0.518,0.2384,123.0,5.065,,,0.2356,313.24,0.3491,0.252,5.0962,0.2827
2023-03-31,76.2,0.3894,11.0699,8.4,1.1815,17.54,28323.76,6.211,2.456,1858.92,5.749,0.04002,,2.345,7.203,1.1008,2.006,41.2,,2.281,1.306,20.28,102.29,3.48,0.4627,0.06662,5.913,39.8,5.701,0.1048,90.58,1.096,0.5054,0.2472,125.6,5.015,,,0.2631,310.66,0.3438,0.2364,5.3751,0.2667
2023-04-07,83.4,0.4513,12.591,9.38,1.6957,20.17,30304.65,6.824,2.851,2118.67,6.339,0.0441,,2.572,8.14,1.1828,2.323,52.97,,2.691,1.778,25.34,91.35,3.49,0.4418,0.06655,6.314,42.7,9.309,0.1073,100.01,1.398,0.5209,0.2599,134.4,6.069,,,0.3139,345.89,0.4053,0.2761,5.5833,0.2825
2023-04-14,70.4,0.3886,10.216,7.78,1.3405,16.84,27590.6,5.906,2.407,1862.0,5.269,0.04007,,2.077,7.082,1.0037,1.911,47.0,,2.203,1.706,21.47,96.15,4.11,0.4238,0.06671,5.429,37.1,6.882,0.0945,86.75,1.093,0.4647,0.2362,119.8,5.417,,,0.2417,328.55,0.3354,0.2382,5.1951,0.2543
2023-04-21,70.2,0.3956,10.3199,7.55,1.3683,17.1,29233.21,5.877,2.598,1870.09,5.416,0.03816,,2.026,7.025,0.9807,1.929,47.17,,2.167,2.387,22.74,103.93,4.16,0.4378,0.06713,5.447,37.6,7.762,0.0944,88.22,1.06,0.4705,0.2349,117.7,6.404,,,0.2414,324.25,0.3272,0.2356,5.2729,0.2505
2023-04-28,68.7,0.376,9.203,7.23,1.2194,16.41,28430.1,5.632,2.353,1870.4,5.031,0.03181,,1.828,6.911,0.9636,1.737,45.52,,1.887,2.127,21.66,103.98,4.29,0.47,0.0692,5.262,35.3,7.294,0.0918,83.42,1.021,0.449,0.2295,116.1,5.543,,,0.2269,324.73,0.2897,0.2183,5.18,0.2072
2023-05-05,62.3,0.3711,8.4757,6.65,1.1705,15.03,26917.62,5.347,2.143,1799.21,4.45,0.03038,,1.927,6.547,0.8593,1.656,45.29,,1.634,1.825,20.93,110.32,3.96,0.4943,0.06939,5.14,33.0,6.084,0.0887,83.5,0.957,0.4253,0.2162,115.2,5.194,,,0.2013,314.0,0.2414,0.1902,4.989,0.2077
2023-05-12,63.9,0.3602,8.1618,6.64,1.1275,14.31,26747.78,5.273,2.075,1804.91,4.376,0.02946,,2.069,6.43,0.8565,1.609,45.66,,1.637,2.462,19.61,117.92,3.97,0.5182,0.07501,5.114,32.1,6.737,0.0881,92.18,0.98,0.4575,0.2108,114.7,5.054,,,0.2154,309.35,0.243,0.1972,4.8974,0.2287
2023-05-19,69.0,0.3828,8.5131,7.01,1.2481,14.89,28065.0,5.502,2.097,1908.64,4.66,0.03125,,2.097,6.631,0.9406,1.667,46.94,,1.642,2.741,20.81,94.74,3.96,0.5173,0.07742,5.145,34.2,7.086,0.0887,91.45,1.055,0.482,0.2134,116.4,4.993,,,0.2311,308.2,0.2681,0.2004,4.854,0.2253
2023-05-26,62.8,0.3773,9.1779,6.85,1.2071,14.79,27115.21,5.314,2.129,1890.01,4.661,0.02966,,2.273,6.452,0.8924,1.617,45.91,,1.48,2.658,21.82,96.1,3.99,0.4653,0.08138,5.015,31.9,7.809,0.0913,94.19,1.121,0.5359,0.2075,115.7,4.794,,,0.227,306.56,0.2708,0.2173,4.2559,0.2047
2023-06-02,52.2,0.272,6.2443,5.0,0.992,11.58,25925.55,4.523,1.557,1752.76,3.429,0.02161,,1.828,5.175,0.6348,1.209,40.28,,1.093,1.957,15.55,99.86,4.21,0.4519,0.07025,4.06,24.8,5.72,0.0835,77.68,0.889,0.5208,0.1717,102.8,3.655,,,0.1584,235.03,0.183,0.1732,4.0191,0.1838
2023-06-09,50.93,0.261,6.73,4.94,0.9943,11.34,26339.97,4.536,1.681,1720.95,3.681,0.02299,,1.713,5.156,0.5971,1.236,41.45,,1.1,1.969,15.45,91.48,4.09,0.4423,0.07016,4.482,25.76,5.977,0.0795,77.19,0.849,0.4868,0.1665,107.0,3.96,,,0.1681,247.01,0.183,0.1703,3.995,0.1817
2023-06-16,68.76,0.2921,7.5415,5.55,1.1133,13.44,30462.66,5.194,1.969,1898.8,4.121,0.02682,,1.936,6.157,0.6663,1.4,44.72,,1.332,2.067,16.96,88.22,4.29,0.4567,0.07313,5.43,30.52,6.96,0.0916,88.2,0.915,0.4903,0.1895,194.3,4.328,,,0.1934,239.44,0.2275,0.1967,4.2585,0.2556
2023-06-23,70.69,0.2916,7.3288,5.88,1.1511,13.13,30617.03,5.496,2.125,1937.48,4.109,0.02514,,2.124,6.54,0.6819,1.467,44.53,,1.333,2.023,19.45,99.08,4.28,0.4899,0.07603,5.568,32.78,8.723,0.1073,113.58,0.852,0.4845,0.1883,299.2,4.196,,,0.1988,246.12,0.2359,0.2026,4.44,0.2623
2023-06-30,71.84,0.2844,7.0922,5.87,1.1245,13.58,30160.71,5.081,1.832,1862.8,4.335,0.02408,,1.924,6.15,0.6884,1.327,43.5,,1.214,1.922,21.32,90.13,4.06,0.4936,0.07748,5.231,28.54,8.208,0.099,95.08,0.699,0.468,0.1835,265.6,4.033,,,0.1875,234.35,0.2171,0.2037,4.2784,0.2835
2023-07-07,76.83,0.3146,7.4102,5.66,1.2712,14.29,30231.99,5.311,2.035,1922.11,4.355,0.02497,,2.176,6.607,0.7676,1.446,44.64,,1.491,1.943,27.42,75.95,3.85,0.4729,0.0798,5.724,30.84,8.872,0.1313,92.89,0.709,0.7468,0.2049,249.9,4.085,,,0.208,248.68,0.2358,0.2213,4.3364,0.3394
2023-07-14,72.28,0.3171,7.5724,6.13,1.2511,13.54,30083.75,5.391,2.189,1888.73,4.562,0.02647,,2.046,7.89,0.757,1.455,42.99,,1.581,1.856,24.76,87.39,3.27,0.4721,0.08337,6.14,31.75,8.705,0.1559,93.16,0.692,0.7384,0.2088,249.5,4.215,,,0.2043,242.25,0.2236,0.2239,4.2243,0.2871
2023-07-21,70.86,0.3156,7.0179,5.5,1.1585,13.12,29281.09,5.184,2.047,1861.79,4.314,0.02319,,1.893,7.555,0.6974,1.396,42.64,,1.624,1.785,24.25,75.09,3.27,0.469,0.07999,6.418,29.9,7.893,0.1565,94.03,0.738,0.7046,0.1995,253.0,4.27,,,0.1959,242.94,0.21,0.2048,4.1686,0.2882
2023-07-28,65.94,0.2923,6.7128,5.24,1.1384,12.59,29088.42,5.005,2.041,1830.28,4.164,0.02351,,1.832,7.102,0.6673,1.339,44.94,,1.702,1.626,23.2,76.95,3.2,0.4471,0.07699,5.954,29.36,7.894,0.1394,82.57,0.684,0.624,0.2075,223.1,4.121,,,0.1901,243.13,0.197,0.2137,4.1208,0.3003
2023-08-04,65.65,0.2894,7.0542,5.24,1.141,12.27,29303.84,4.987,2.215,1840.73,4.096,0.02289,,1.818,7.369,0.6773,1.34,46.62,,1.54,1.651,24.23,74.01,3.09,0.4647,0.07711,6.086,29.93,7.694,0.1378,81.92,0.689,0.6256,0.2071,228.4,4.03,,,0.1975,240.37,0.2189,0.21,4.0988,0.2859
2023-08-11,57.12,0.2703,6.0691,4.5,1.0292,10.86,26189.99,4.519,1.921,1685.24,3.564,0.02005,,1.671,6.22,0.5801,1.168,43.42,,1.473,1.429,21.77,86.55,2.98,0.4648,0.07591,4.903,25.13,7.727,0.1297,65.25,0.583,0.5384,0.1812,188.9,3.586,,,0.1631,216.21,0.2048,0.1919,3.8954,0.2468
2023-08-18,58.35,0.2634,5.7007,4.21,0.9586,10.2,26101.77,4.489,2.217,1658.33,3.318,0.01924,,1.589,6.03,0.5559,1.179,43.1,,1.453,1.411,20.79,82.41,3.26,0.4554,0.07755,4.685,25.1,6.949,0.121,65.39,0.5536,0.5236,0.1701,197.8,3.492,,,0.1595,218.52,0.2102,0.1814,3.8572,0.2148
2023-08-25,54.8,0.2559,5.4664,4.09,0.9048,9.88,25971.21,4.259,2.038,1635.84,3.166,0.01665,,1.526,6.027,0.5422,1.125,42.22,,1.336,1.358,19.57,76.75,3.45,0.4473,0.07703,4.411,24.75,6.814,0.1187,63.93,0.522,0.5047,0.1654,196.1,3.257,,,0.1529,213.79,0.2591,0.1756,3.9106,0.2372
2023-09-01,54.03,0.249,5.1715,4.05,0.8442,9.47,25841.61,4.149,1.929,1617.42,3.113,0.01465,,1.482,6.015,0.5233,1.151,41.63,,1.27,1.478,18.24,83.48,3.89,0.4698,0.0783,4.22,24.8,6.643,0.1338,61.11,0.5031,0.4969,0.1657,190.3,3.094,,,0.1568,212.84,0.231,0.1714,3.845,0.2441
2023-09-08,59.34,0.2471,5.2265,4.32,0.7946,9.1,26527.51,4.07,1.921,1622.48,3.329,0.0142,,1.51,6.146,0.5172,1.095,43.17,,1.372,1.567,18.81,79.72,3.55,0.4594,0.08334,4.282,25.48,7.028,0.1161,63.55,0.4865,0.4925,0.1748,209.9,2.929,,,0.1666,216.16,0.2256,0.1727,3.8551,0.2611
2023-09-15,61.74,0.2427,5.3246,4.09,0.8075,8.78,26248.38,3.993,1.872,1580.71,3.21,0.01327,,1.465,6.972,0.5136,1.096,42.86,,1.263,1.552,19.36,71.39,3.67,0.4644,0.0836,4.235,25.86,6.912,0.1123,63.58,0.4684,0.5021,0.174,204.7,2.922,,,0.1711,210.66,0.2154,0.1741,3.8659,0.2972
2023-09-22,72.21,0.2659,5.6719,4.43,0.9693,9.75,27992.57,4.263,2.006,1733.79,3.465,0.01509,,1.695,8.054,0.5691,1.16,43.39,,1.412,1.693,23.87,69.76,3.59,0.4612,0.09011,4.653,28.06,7.947,0.1143,68.19,0.464,0.5241,0.1871,242.3,3.305,,,0.1741,215.64,0.2349,0.1804,3.7331,0.331
2023-09-29,66.04,0.2563,5.1985,4.0,0.8466,10.09,27917.05,4.012,2.01,1632.84,3.394,0.01435,,1.592,7.673,0.5607,1.094,42.86,,1.281,1.831,23.22,74.35,3.3,0.4695,0.08802,4.337,26.22,7.734,0.1107,65.34,0.4406,0.5174,0.188,227.8,3.091,,,0.168,211.55,0.2186,0.174,3.6808,0.3386
2023-10-06,63.96,0.2473,4.9283,3.895,0.8037,9.17,27154.15,3.753,1.842,1557.77,3.225,0.01367,,1.607,7.423,0.5153,1.027,43.1,,1.21,1.729,21.93,80.92,2.98,0.4921,0.08667,4.102,25.13,7.807,0.1063,61.63,0.4104,0.4874,0.1805,215.1,3.151,,,0.163,209.34,0.2119,0.1639,3.6844,0.3056
2023-10-13,79.27,0.2639,6.1583,4.21,0.853,10.09,29992.46,3.967,1.98,1663.7,3.423,0.01425,,1.717,10.19,0.6093,1.056,43.68,,1.316,1.959,29.05,80.92,2.81,0.4922,0.09031,4.213,25.87,9.228,0.1108,65.26,0.4176,0.5226,0.1997,243.4,3.233,,,0.1753,214.13,0.2323,0.1813,3.7437,0.2959
2023-10-20,84.49,0.2954,6.7377,5.236,0.9483,11.37,34525.89,4.315,2.482,1795.14,3.795,0.02082,,1.825,11.081,0.6387,1.277,44.92,,1.413,2.551,32.83,84.34,3.25,0.5096,0.09489,4.153,28.22,13.918,0.1157,68.79,0.5137,0.5561,0.2142,246.1,4.025,,,0.2041,226.41,0.3658,0.1953,3.8182,0.3932
2023-10-27,89.09,0.3419,6.8751,6.634,1.0897,12.35,35011.88,4.762,2.369,1891.71,4.11,0.02038,,2.017,12.231,0.6918,1.636,49.45,,1.54,2.367,41.15,87.0,2.309,0.5797,0.09808,4.772,28.64,16.119,0.1255,71.6,0.584,0.6607,0.2276,237.5,4.06,,,0.2227,240.7,0.3653,0.2603,3.861,0.4304
2023-11-03,99.86,0.3834,7.8127,7.321,1.1558,18.98,37064.13,5.709,3.21,2044.68,5.144,0.0243,,2.27,16.025,0.8971,1.701,60.34,,1.821,2.414,56.28,89.5,4.6191,0.5283,0.10851,5.417,31.18,17.289,0.1244,74.88,0.787,0.6613,0.248,236.6,4.672,,,0.2362,248.6,0.4296,0.3716,4.217,0.5868
2023-11-10,91.52,0.384,7.2135,9.107,1.0459,22.85,37359.86,5.434,3.367,2011.47,4.881,0.02455,,2.373,14.908,0.8522,1.985,57.08,,1.778,3.361,61.1,99.83,6.7966,0.537,0.10349,5.234,29.23,16.732,0.121,70.54,0.811,0.6258,0.2588,230.1,4.58,,,0.2195,243.5,0.4995,0.3895,4.221,0.5575
2023-11-17,97.91,0.3873,7.2757,7.716,1.0374,21.06,37447.43,5.329,3.442,2062.33,4.595,0.02721,,2.497,14.766,0.7622,1.828,57.67,,1.815,3.307,57.57,97.61,5.4366,0.5371,0.10778,6.18,29.55,17.076,0.1198,70.03,1.001,0.6157,0.2442,226.8,4.653,,,0.2193,231.5,0.5145,0.3753,4.242,0.6463
2023-11-24,102.72,0.3949,7.3024,8.03,1.0965,21.94,39972.26,5.541,3.342,2192.95,4.574,0.02666,,2.431,15.705,0.8138,1.979,59.0,,1.719,3.871,62.98,106.71,8.5899,0.529,0.10308,6.057,30.84,17.435,0.122,72.31,1.145,0.6229,0.2439,230.0,4.711,,,0.2261,226.9,0.5694,0.4439,4.271,0.7414
2023-12-01,97.98,0.5948,8.4324,8.344,1.1558,37.14,43789.51,7.348,3.03,2352.39,5.151,0.03455,,2.388,16.367,0.9232,2.519,60.21,,2.168,3.796,74.87,105.32,9.8297,0.559,0.10784,6.605,33.62,21.277,0.1333,77.18,1.654,0.6617,0.2612,251.1,5.577,,,0.2477,240.1,0.5188,0.7403,4.752,0.6106
2023-12-08,100.1,0.5804,8.0393,9.383,1.1061,40.62,41374.65,6.784,3.069,2196.52,5.28,0.02971,,2.082,14.013,0.8175,2.266,56.68,,2.086,4.205,70.87,122.4,12.709,0.598,0.10203,6.063,29.76,30.643,0.1221,71.18,1.613,0.6103,0.2405,225.9,10.508,,,0.2314,242.3,0.6352,0.8663,5.111,0.6083
2023-12-15,99.61,0.5919,9.3105,10.811,1.354,47.68,42991.5,8.611,2.989,2264.05,5.637,0.03095,,2.423,15.262,0.8474,3.798,55.17,,3.566,4.607,112.45,122.4,14.1393,0.6133,0.1062,6.842,30.14,40.584,0.1258,71.12,1.763,0.6121,0.2479,228.9,9.795,,,0.2422,269.5,0.7428,1.6221,5.11,0.7963
2023-12-22,108.69,0.594,9.3869,9.643,1.5612,38.55,42283.58,8.202,2.95,2281.87,6.92,0.03035,,2.644,14.941,0.9707,3.65,55.06,,3.706,4.471,101.72,126.47,11.8794,0.5958,0.10764,7.222,26.92,35.755,0.129,72.83,1.892,0.6156,0.239,259.7,13.286,,,0.3379,315.8,0.6926,1.2601,5.107,0.6881
2023-12-29,94.94,0.4945,8.4746,8.058,1.7218,33.64,43929.02,6.899,2.49,2221.42,5.623,0.02468,,2.929,13.151,0.8011,3.215,54.2,,3.171,3.635,89.44,145.07,14.3116,0.6067,0.1028,6.004,21.92,36.466,0.1152,64.27,1.809,0.5515,0.2263,232.5,11.276,,,0.2465,305.6,0.6367,1.1748,5.022,0.6631
2024-01-05,99.42,0.5251,9.6752,10.112,2.0302,35.29,41732.35,7.319,2.854,2472.87,5.814,0.02522,0.6,3.235,14.755,0.8374,3.307,53.66,0.1,3.479,3.764,93.81,142.1,18.0582,0.5995,0.11121,6.319,22.72,36.91,0.1181,69.78,1.814,0.5763,0.218,245.7,12.598,,,0.2485,305.2,0.6781,1.1919,4.875,0.666
2024-01-12,96.49,0.5032,8.4456,9.443,1.8162,32.54,41580.33,6.817,2.755,2457.05,5.362,0.02408,0.7484,2.861,15.396,0.7835,2.922,53.68,0.1198,3.119,3.976,91.09,160.23,16.8627,0.6353,0.10895,6.377,23.37,35.95,0.1156,71.75,2.405,0.5464,0.2245,236.9,11.107,,,0.2421,318.7,0.6102,1.2297,4.746,0.6051
2024-01-19,91.16,0.4903,8.8666,8.754,1.7987,34.82,42031.06,6.872,2.672,2256.9,5.199,0.02276,0.8794,3.153,14.48,0.789,2.88,51.96,0.1855,3.029,3.971,95.98,170.59,17.0247,0.679,0.11224,5.942,22.17,36.4,0.1137,68.35,2.77,0.5241,0.2113,236.9,12.339,,,0.2367,305.2,0.6075,1.2591,4.81,0.4929
2024-01-26,83.24,0.4934,8.8369,8.434,1.7315,34.87,42582.88,6.666,2.621,2289.79,4.928,0.02113,0.5305,2.67,18.153,0.7735,2.754,48.21,0.208,2.994,4.646,95.49,184.26,17.3668,0.7188,0.11843,5.981,21.42,32.35,0.1092,66.94,3.215,0.5032,0.2016,235.2,12.739,,,0.2269,306.1,0.5418,1.0211,4.775,0.4976
