,BTC,ETH,OKB,1INCH,AAVE,ADA,AKT,APT,AR,ARB,AVAX,BEAM,COMP,CRV,DASH,DOT,DYDX,ENS,FET,FIL,GALA,ILV,IMX,JUP,LDO,LINK,MANTA,POL,MKR,NEAR,ONDO,OP,PAS,POLYX,RENDER,RIO,SEI,SNX,SOL,STRK,SUI,TAO,TIA,GRAM,TRX,UNI,ZEC,BNB,GMX,API3,GRT,CFG,INJ,JOE
2026-02-06,68832.58,1966.58,79.19,0.0955,125.81,0.2818,,0.934,2.01,0.1146,9.29,,20.65,0.2501,37.58,1.357,0.1077,6.71,0.1737,0.963,0.00407,3.87,0.1673,0.1628,0.3393,8.79,0.0807,,,1.056,0.2757,0.1893,,0.0449,1.433,,0.0755,0.291,86.16,0.0488,0.9742,184.7,0.3396,1.471,0.2805,3.471,297.77,615.16,6.36,0.313,0.02787,0.078,3.145,0.0384
2026-02-13,67643.4,1957.82,77.94,0.0915,117.95,0.2717,,0.841,1.97,0.0946,8.87,,17.63,0.2322,33.15,1.313,0.0953,6.32,0.1596,0.93,0.00364,3.68,0.1605,0.1505,0.308,8.69,0.0665,,,1.022,0.2625,0.1223,,0.042,1.417,,0.0689,0.43,82.79,0.0434,0.9254,173.3,0.3123,1.344,0.2906,3.491,244.64,614.8,6.36,0.2964,0.02672,0.08533,3.511,0.0361
2026-02-20,65776.47,1939.71,76.71,0.0916,113.68,0.2735,,0.928,1.53,0.0995,9.04,,17.62,0.242,31.86,1.534,0.0903,5.93,0.1506,0.964,0.00349,3.55,0.1605,0.1651,0.3,8.67,0.0601,,,1.15,0.2519,0.1215,,0.042,1.339,,0.0686,0.311,83.6,0.0402,0.8876,177.2,0.3189,1.201,0.2807,3.748,213.38,617.96,6.75,0.2807,0.02561,0.086,3.0,0.037
2026-02-27,65971.2,1937.1,97.14,0.0903,105.53,0.2493,,0.929,1.57,0.0945,8.82,,16.68,0.2327,30.42,1.452,0.0799,5.65,0.141,0.934,0.00328,3.83,0.1478,0.1643,0.28,8.52,0.06433,,,1.212,0.2437,0.1154,,0.0393,1.352,,0.0627,0.303,81.59,0.0381,0.88,181.5,0.312,1.312,0.2891,3.661,197.9,611.98,5.9,0.2752,0.02467,0.13815,2.796,0.0365
2026-03-06,72815.24,2178.3,95.96,0.1004,116.36,0.2702,,0.935,1.84,0.104,9.95,,19.11,0.2435,33.82,1.441,0.0914,6.19,0.1968,0.895,0.0035,3.95,0.1699,0.1634,0.309,9.5,0.07317,,,1.35,0.2703,0.1284,,0.0404,1.897,,0.0678,0.32,92.3,0.0397,1.024,283.0,0.3548,1.306,0.2987,4.069,229.66,673.77,6.66,0.2868,0.02692,0.14166,3.111,0.0408
2026-03-13,67859.0,2053.89,84.7,0.0911,106.32,0.2506,,0.929,1.66,0.0925,9.03,,18.4,0.2167,32.19,1.413,0.0803,5.85,0.2057,0.848,0.00305,3.58,0.1562,0.1525,0.2824,8.68,0.06389,,,1.274,0.2456,0.1146,,0.0441,1.61,,0.0592,0.285,86.2,0.0357,0.9053,261.8,0.312,1.25,0.3104,3.471,217.37,626.41,6.22,0.2696,0.02443,0.12183,2.948,0.0373
2026-03-20,66010.93,1984.64,84.43,0.0863,95.43,0.2398,,0.922,1.67,0.0884,8.6,,17.9,0.2081,31.81,1.261,0.0942,5.52,0.2295,0.802,0.00278,3.37,0.1425,0.142,0.3013,8.42,0.05996,,,1.164,0.2576,0.102,,0.0442,1.653,,0.0519,0.274,81.44,0.0335,0.8468,315.4,0.2907,1.219,0.322,3.355,215.04,606.09,6.21,0.2621,0.02341,0.1322,2.803,0.0361
2026-03-27,69034.18,2110.17,82.34,0.0889,94.14,0.2508,,0.85,1.65,0.0942,9.06,,16.92,0.2125,30.43,1.245,0.1013,5.68,0.2355,0.845,0.00291,3.67,0.1339,0.163,0.3168,8.82,0.06152,,,1.248,0.2586,0.1103,,0.0492,1.903,,0.0538,0.286,81.89,0.0333,0.8709,310.2,0.2877,1.251,0.3189,3.148,245.08,601.5,6.09,0.2696,0.02388,0.16099,2.825,0.0368
2026-04-03,70740.98,2191.65,83.2,0.0915,89.84,0.2361,,0.812,1.66,0.111,9.03,,20.47,0.2091,40.9,1.225,0.0911,5.55,0.2295,0.858,0.00288,4.26,0.1379,0.1603,0.3135,8.73,0.06452,,,1.346,0.2425,0.1069,,0.0479,1.884,,0.0533,0.281,81.53,0.0328,0.9012,259.3,0.2914,1.45,0.3213,3.018,362.27,592.19,5.9,0.2766,0.0236,0.15842,2.891,0.044
2026-04-10,73801.79,2263.27,83.9,0.0921,90.28,0.2424,,0.91,2.05,0.1215,9.0,,24.35,0.2222,33.52,1.24,0.13382,5.75,0.2094,0.907,0.00317,4.45,0.1549,0.1687,0.3586,9.06,0.06227,,,1.325,0.2503,0.1204,,0.0494,1.728,,0.05412,0.286,83.47,0.034,0.9228,239.6,0.3696,1.288,0.3291,3.231,301.41,616.06,6.08,0.3249,0.02426,0.18776,3.18,0.0465
2026-04-17,78657.55,2369.44,84.69,0.0968,96.53,0.2522,,0.983,1.97,0.1295,9.45,,22.45,0.2299,36.27,1.26,0.15907,6.2,0.212,0.943,0.0034,4.97,0.1757,0.1828,0.4474,9.48,0.06475,,,1.394,0.2672,0.1258,,0.0511,1.823,,0.06235,0.323,86.93,0.0398,0.9456,251.1,0.3564,1.316,0.3234,3.283,355.09,635.76,7.43,0.3459,0.02505,0.26472,3.74,0.0472
2026-04-24,78568.57,2322.65,85.69,0.095,92.43,0.2495,,0.986,2.13,0.1173,9.08,,22.62,0.2336,39.24,1.209,0.14541,6.13,0.2058,0.924,0.00309,4.61,0.165,0.1773,0.3652,9.13,0.06741,,,1.275,0.2873,0.1229,,0.0475,1.826,,0.05863,0.317,83.91,0.0387,0.9201,289.4,0.3474,1.353,0.3385,3.234,413.2,617.27,7.12,0.3825,0.02454,0.2195,3.74,0.0475
2026-05-01,82210.07,2371.27,88.67,0.1042,102.15,0.2824,,1.153,2.52,0.1441,10.23,,23.25,0.2607,47.61,1.383,0.1706,7.38,0.2406,1.147,0.00407,5.19,0.1933,0.2649,0.4137,10.72,0.07341,,,1.564,0.4238,0.1633,,0.0546,2.015,,0.07585,0.364,96.47,0.0522,1.3325,320.5,0.4543,2.483,0.3506,3.994,592.8,663.55,7.63,0.3708,0.02855,0.20619,4.281,0.0505
2026-05-08,77457.67,2131.0,83.5,0.091,89.19,0.2521,,0.93,2.09,0.1165,9.2,,21.17,0.2301,40.76,1.25,0.13553,6.22,0.191,0.942,0.00331,4.45,0.1721,0.1944,0.349,9.57,0.07762,,,1.508,0.3461,0.1283,,0.0531,1.792,,0.06123,0.307,85.24,0.0408,1.0439,263.2,0.381,1.916,0.3553,3.47,535.95,649.48,6.6,0.3327,0.02467,0.30833,4.558,0.0419
2026-05-15,77064.96,2099.85,82.39,0.0906,85.59,0.2423,,0.946,2.06,0.1057,9.212,,20.15,0.2269,45.89,1.246,0.14611,6.22,0.2084,0.956,0.00317,4.26,0.1646,0.2011,0.3418,9.431,0.07808,,,2.395,0.4401,0.1256,,0.0557,2.019,,0.06084,0.3,85.27,0.0398,1.0328,274.9,0.4153,1.765,0.3657,3.386,662.87,656.57,6.73,0.3219,0.02584,0.25786,5.135,0.0418
2026-05-22,73674.39,2007.01,91.9,0.0866,82.16,0.2357,,0.946,2.24,0.1037,8.983,,18.48,0.2162,40.2,1.188,0.19084,5.9,0.269,0.937,0.00315,4.09,0.1626,0.1914,0.3279,9.148,0.07758,,,2.32,0.3643,0.1186,,0.0501,2.09,,0.06809,0.295,82.44,0.0383,0.8954,255.7,0.401,1.895,0.3514,3.024,569.01,710.55,6.77,0.313,0.026,0.2888,6.543,0.0391
2026-05-29,63332.01,1690.51,71.33,0.0711,63.72,0.1653,,0.672,1.985,0.0831,6.819,,16.48,0.1968,36.96,0.974,0.14514,4.72,0.213,0.773,0.00263,3.36,0.1358,0.1568,0.272,7.918,0.07615,,,2.059,0.3495,0.0975,,0.0396,1.682,,0.04961,0.245,66.5,0.0338,0.7587,214.1,0.3181,1.7,0.3268,2.573,440.6,604.44,5.72,0.2577,0.02011,0.26798,5.433,0.0311
2026-06-05,65746.45,1725.62,73.77,0.0743,68.36,0.183,,0.681,2.066,0.0858,6.79,,17.94,0.2361,38.32,0.998,0.12366,5.15,0.2116,0.794,0.00273,3.45,0.1466,0.1797,0.269,8.181,0.08188,,,2.218,0.3679,0.1085,,0.0405,1.807,,0.05531,0.247,71.28,0.0359,0.8031,270.8,0.3509,1.754,0.3218,2.592,472.64,616.79,5.8,0.2698,0.02014,0.20264,5.232,0.0319
2026-06-12,63311.99,1706.94,76.31,0.0719,73.97,0.1566,,0.648,1.955,0.0819,6.113,,17.68,0.2072,34.77,0.941,0.12017,4.66,0.1794,0.782,0.00257,3.3,0.1384,0.2141,0.2677,7.783,0.07968,,,2.102,0.3298,0.0998,,0.038,1.654,,0.05455,0.236,72.46,0.0334,0.6934,228.8,0.364,1.643,0.3278,2.984,434.39,584.23,5.83,0.255,0.01946,0.21745,4.819,0.0312
2026-06-19,59577.01,1571.96,77.83,0.0681,91.7,0.1438,,0.574,1.842,0.0739,6.448,,15.67,0.1896,32.21,0.81,0.15359,4.11,0.1781,0.717,0.002259,2.86,0.1213,0.2107,0.2448,7.268,0.0869,,,1.834,0.3098,0.1,,0.036,1.544,,0.04965,0.221,71.38,0.0287,0.6814,205.3,0.3753,1.589,0.3222,2.926,376.41,551.07,5.4,0.2211,0.01762,0.2244,4.555,0.0285
2026-06-26,63650.0,1785.65,79.84,0.0726,89.12,0.1895,,0.633,2.036,0.0805,6.924,,16.98,0.2152,35.73,0.881,0.13057,4.34,0.1796,0.8,0.00232,3.18,0.1386,0.2439,0.2744,8.063,0.06151,,,2.017,0.333,0.1085,,0.0376,1.617,,0.04999,0.23,81.59,0.0317,0.7567,215.2,0.3981,1.6,0.3292,3.176,462.23,589.87,5.97,0.2352,0.01867,0.1976,4.814,0.0299
2026-07-03,63780.0,1806.8,80.77,0.0729,96.91,0.1621,,0.611,1.951,0.0932,6.407,,16.95,0.2072,34.43,0.844,0.1309,4.1,0.1584,0.772,0.002052,3.12,0.1328,0.2014,0.3073,7.997,0.05937,,,1.889,0.3229,0.1001,,0.0362,1.527,,0.04838,0.246,76.92,0.0299,0.736,209.9,0.3986,,0.3316,3.593,533.53,573.91,5.75,0.223,0.01745,0.19978,4.873,0.0278
2026-07-10,64722.54,1872.23,80.32,0.0739,89.56,0.1663,,0.596,1.883,0.0891,6.465,,16.96,0.2116,34.39,0.82,0.11934,4.51,0.1568,0.72,0.002014,2.92,0.1263,0.1961,0.3546,8.385,0.0635,,,1.917,0.3456,0.095,,0.0364,1.482,,0.04653,0.232,76.38,0.0287,0.7496,198.8,0.3615,,0.327,3.518,548.21,571.06,6.58,0.2131,0.01646,0.18213,5.11,0.0268
2026-07-17,65399.99,1954.72,84.8,0.0852,101.47,0.166,,0.628,1.884,0.0833,6.746,,17.51,0.2102,32.93,0.828,0.12717,4.63,0.1587,0.7451,0.002009,2.95,0.1274,0.1918,0.3807,8.825,0.06191,,,1.837,0.4051,0.0952,,0.0364,1.488,,0.04508,0.223,76.76,0.03122,0.7233,199.4,0.3506,,0.3324,3.893,508.31,575.32,6.91,0.2207,0.01612,0.16421,5.009,0.0282
2026-07-24,64786.04,1922.5,85.77,0.0856,99.44,0.1707,,0.577,1.739,0.0781,6.458,,16.69,0.2144,30.27,0.775,0.11072,4.33,0.1448,0.7255,0.001782,2.92,0.1101,0.1967,0.3729,8.471,0.05821,,,1.695,0.4211,0.0892,,0.0327,1.422,,0.04287,0.21,74.55,0.02547,0.697,193.3,0.3319,,0.3291,4.399,473.12,588.46,6.13,0.1892,0.0147,0.18425,5.075,0.0244
2026-07-31,64901.59,1910.65,94.46,0.0842,90.65,0.1945,0.4668779209300991,0.59,1.784,0.0778,6.421,0.0014428275220112,16.55,0.2371,31.02,0.799,0.11363,4.23,0.1352,0.7007,0.001764,3.05,0.1097,0.1806,0.2827,8.187,0.05858,,1585.1836978013644,1.6,0.3484,0.0881,,0.032,1.298,0.0361959619982481,0.04128,0.21,76.27,0.02345,0.6866,202.1,0.3209,1.425587371543372,0.3299,3.989,509.89,602.23,6.37,0.1944,0.01445,0.1758,4.299,0.0298
2026-08-07,63944.7,1873.92,93.61,0.0833,89.47,0.1952,,0.592,1.823,0.0806,6.468,,16.6,0.2453,31.06,0.803,0.11591,4.22,0.1363,0.6992,0.001813,3.02,0.1119,0.1817,0.2934,8.258,0.05864,,,1.611,0.3462,0.0918,,0.032,1.289,,0.0417,0.212,75.93,0.02408,0.6888,203.2,0.327,,0.3311,3.928,496.09,600.88,6.25,0.1949,0.01438,0.16207,4.631,0.0275
