universe,grp,rate,yrs,start,deep,mult
A_fair6y,BCH+DOT+SOL+TRX,48.47,6.06,2020-08-14,True,10.968079096033577
A_fair6y,DOT+LTC+SOL+XLM,37.82,6.06,2020-08-14,False,6.986058342129497
A_fair6y,DOT+SOL+XLM+XRP,46.31,6.06,2020-08-14,False,10.03599653007187
A_fair6y,DOT+POL+SOL+XLM,48.75,6.06,2020-08-14,False,11.094028184332847
A_fair6y,DOT+LINK+SOL+XLM,37.48,6.06,2020-08-14,False,6.882266920418804
A_fair6y,DOT+SOL+XLM+ZEC,69.22,6.06,2020-08-14,True,24.233561530710233
A_fair6y,BNB+DOT+SOL+XLM,58.33,6.06,2020-08-14,False,16.193960041015856
A_fair6y,BCH+DOT+SOL+XLM,41.05,6.06,2020-08-14,True,8.03897963322938
A_fair6y,DOT+LTC+SOL+XRP,43.49,6.06,2020-08-14,False,8.919471285022603
A_fair6y,DOT+LTC+POL+SOL,42.57,6.06,2020-08-14,False,8.578484810029117
A_fair6y,DOT+LINK+LTC+SOL,31.52,6.06,2020-08-14,False,5.261266602085835
A_fair6y,DOT+LTC+SOL+ZEC,60.7,6.06,2020-08-14,True,17.719693810979948
A_fair6y,BNB+DOT+LTC+SOL,50.64,6.06,2020-08-14,False,11.976178503001359
A_fair6y,BCH+DOT+LTC+SOL,33.8,6.06,2020-08-14,True,5.838806023684603
A_fair6y,DOT+POL+SOL+XRP,54.15,6.06,2020-08-14,False,13.770121939735123
A_fair6y,DOT+LINK+SOL+XRP,42.99,6.06,2020-08-14,False,8.732776331642164
A_fair6y,DOT+SOL+XRP+ZEC,74.82,6.06,2020-08-14,True,29.519035434499624
A_fair6y,BNB+DOT+SOL+XRP,63.68,6.06,2020-08-14,False,19.806759815617
A_fair6y,BCH+DOT+SOL+XRP,46.53,6.06,2020-08-14,True,10.127794733335833
A_fair6y,DOT+LINK+POL+SOL,41.58,6.06,2020-08-14,False,8.223781491028642
A_fair6y,DOT+POL+SOL+ZEC,73.9,6.06,2020-08-14,True,28.59008634253032
A_fair6y,BNB+DOT+POL+SOL,60.15,6.06,2020-08-14,False,17.35534593185896
A_fair6y,BCH+DOT+POL+SOL,45.19,6.06,2020-08-14,True,9.579358656493246
A_fair6y,DOT+LINK+SOL+ZEC,61.53,6.06,2020-08-14,True,18.281606214898613
A_fair6y,BNB+DOT+LINK+SOL,51.1,6.06,2020-08-14,False,12.199517487364448
A_fair6y,BCH+DOT+LINK+SOL,34.16,6.06,2020-08-14,True,5.934657779909302
A_fair6y,BNB+DOT+SOL+ZEC,80.55,6.06,2020-08-14,True,35.89060722649845
A_fair6y,BCH+DOT+SOL+ZEC,63.9,6.06,2020-08-14,True,19.968638674090737
A_fair6y,BCH+BNB+DOT+SOL,53.05,6.06,2020-08-14,True,13.185299637525873
A_fair6y,LTC+SOL+TRX+XLM,36.56,6.06,2020-08-14,False,6.607854310535117
A_fair6y,SOL+TRX+XLM+XRP,31.61,6.06,2020-08-14,False,5.283122345332209
A_fair6y,POL+SOL+TRX+XLM,37.02,6.06,2020-08-14,False,6.74389526444052
A_fair6y,LINK+SOL+TRX+XLM,37.86,6.06,2020-08-14,False,6.998354558167022
A_fair6y,SOL+TRX+XLM+ZEC,48.9,6.06,2020-08-14,True,11.16199614985965
A_fair6y,BNB+SOL+TRX+XLM,37.92,6.06,2020-08-14,False,7.016832762668913
A_fair6y,BCH+SOL+TRX+XLM,39.4,6.06,2020-08-14,True,7.485699842032094
A_fair6y,LTC+SOL+TRX+XRP,37.65,6.06,2020-08-14,False,6.934000478975425
A_fair6y,LTC+POL+SOL+TRX,39.45,6.06,2020-08-14,False,7.501985540193025
A_fair6y,LINK+LTC+SOL+TRX,35.61,6.06,2020-08-14,False,6.334142051302492
A_fair6y,LTC+SOL+TRX+ZEC,52.29,6.06,2020-08-14,True,12.793477311009395
A_fair6y,BNB+LTC+SOL+TRX,41.93,6.06,2020-08-14,False,8.347754507820227
A_fair6y,BCH+LTC+SOL+TRX,36.1,6.06,2020-08-14,True,6.474112453916948
A_fair6y,POL+SOL+TRX+XRP,31.84,6.06,2020-08-14,False,5.339320586306506
A_fair6y,LINK+SOL+TRX+XRP,39.02,6.06,2020-08-14,False,7.362890505788156
A_fair6y,SOL+TRX+XRP+ZEC,38.6,6.06,2020-08-14,True,7.229115698426282
A_fair6y,BNB+SOL+TRX+XRP,27.33,6.06,2020-08-14,False,4.323946171474745
A_fair6y,BCH+SOL+TRX+XRP,40.24,6.06,2020-08-14,True,7.763252873000704
A_fair6y,LINK+POL+SOL+TRX,40.37,6.06,2020-08-14,False,7.8069654514798055
A_fair6y,POL+SOL+TRX+ZEC,43.13,6.06,2020-08-14,True,8.784718875200348
A_fair6y,BNB+POL+SOL+TRX,29.39,6.06,2020-08-14,False,4.765608041988554
A_fair6y,BCH+POL+SOL+TRX,41.7,6.06,2020-08-14,True,8.266112135698387
A_fair6y,LINK+SOL+TRX+ZEC,55.47,6.06,2020-08-14,True,14.5003467350075
A_fair6y,BNB+LINK+SOL+TRX,44.63,6.06,2020-08-14,False,9.357628947750316
A_fair6y,BCH+LINK+SOL+TRX,38.0,6.06,2020-08-14,True,7.041533723999082
A_fair6y,BNB+SOL+TRX+ZEC,30.13,6.06,2020-08-14,True,4.933182980399503
A_fair6y,BCH+SOL+TRX+ZEC,54.85,6.06,2020-08-14,True,14.153437476852927
A_fair6y,BCH+BNB+SOL+TRX,43.87,6.06,2020-08-14,True,9.063577992912432
A_fair6y,LTC+SOL+XLM+XRP,31.95,6.06,2020-08-14,False,5.366373928688133
A_fair6y,LTC+POL+SOL+XLM,36.09,6.06,2020-08-14,False,6.471230320996742
A_fair6y,LINK+LTC+SOL+XLM,29.54,6.06,2020-08-14,False,4.799186086704232
A_fair6y,LTC+SOL+XLM+ZEC,51.07,6.06,2020-08-14,True,12.184846683228079
A_fair6y,BNB+LTC+SOL+XLM,42.34,6.06,2020-08-14,False,8.494960946258088
A_fair6y,BCH+LTC+SOL+XLM,31.46,6.06,2020-08-14,True,5.246738089888286
A_fair6y,POL+SOL+XLM+XRP,33.33,6.06,2020-08-14,False,5.715614737986997
A_fair6y,LINK+SOL+XLM+XRP,32.36,6.06,2020-08-14,False,5.468219716058629
A_fair6y,SOL+XLM+XRP+ZEC,46.6,6.06,2020-08-14,True,10.157149857861969
A_fair6y,BNB+SOL+XLM+XRP,37.24,6.06,2020-08-14,False,6.809780270529905
A_fair6y,BCH+SOL+XLM+XRP,34.93,6.06,2020-08-14,True,6.144090914973771
A_fair6y,LINK+POL+SOL+XLM,36.06,6.06,2020-08-14,False,6.462590349445576
A_fair6y,POL+SOL+XLM+ZEC,52.39,6.06,2020-08-14,True,12.844470406674334
A_fair6y,BNB+POL+SOL+XLM,40.18,6.06,2020-08-14,False,7.743146875301384
A_fair6y,BCH+POL+SOL+XLM,39.02,6.06,2020-08-14,True,7.362890505788156
A_fair6y,LINK+SOL+XLM+ZEC,53.03,6.06,2020-08-14,True,13.17486167559201
A_fair6y,BNB+LINK+SOL+XLM,43.91,6.06,2020-08-14,False,9.078859547739503
A_fair6y,BCH+LINK+SOL+XLM,32.49,6.06,2020-08-14,True,5.500847264390055
A_fair6y,BNB+SOL+XLM+ZEC,52.86,6.06,2020-08-14,True,13.08641723468114
A_fair6y,BCH+SOL+XLM+ZEC,54.54,6.06,2020-08-14,True,13.982598968226752
A_fair6y,BCH+BNB+SOL+XLM,45.11,6.06,2020-08-14,True,9.547417035858553
A_fair6y,LTC+POL+SOL+XRP,37.8,6.06,2020-08-14,False,6.97991700222091
A_fair6y,LINK+LTC+SOL+XRP,32.91,6.06,2020-08-14,False,5.607372501172737
A_fair6y,LTC+SOL+XRP+ZEC,51.94,6.06,2020-08-14,True,12.616330569600322
A_fair6y,BNB+LTC+SOL+XRP,43.17,6.06,2020-08-14,False,8.799606893277597
A_fair6y,BCH+LTC+SOL+XRP,34.65,6.06,2020-08-14,True,6.067230966914687
A_fair6y,LINK+LTC+POL+SOL,33.3,6.06,2020-08-14,False,5.707825737629231
A_fair6y,LTC+POL+SOL+ZEC,53.52,6.06,2020-08-14,True,13.432587185132586
A_fair6y,BNB+LTC+POL+SOL,41.9,6.06,2020-08-14,False,8.337067476029599
A_fair6y,BCH+LTC+POL+SOL,35.29,6.06,2020-08-14,True,6.24410392167689
A_fair6y,LINK+LTC+SOL+ZEC,48.97,6.06,2020-08-14,True,11.193833315814222
A_fair6y,BNB+LINK+LTC+SOL,40.45,6.06,2020-08-14,False,7.833967506069468
A_fair6y,BCH+LINK+LTC+SOL,27.4,6.06,2020-08-14,True,4.338371452485325
A_fair6y,BNB+LTC+SOL+ZEC,55.62,6.06,2020-08-14,True,14.58533439436916
A_fair6y,BCH+LTC+SOL+ZEC,49.28,6.06,2020-08-14,True,11.335739471604626
A_fair6y,BCH+BNB+LTC+SOL,40.58,6.06,2020-08-14,True,7.878012149105458
A_fair6y,LINK+POL+SOL+XRP,37.85,6.06,2020-08-14,False,6.995278811299279
A_fair6y,POL+SOL+XRP+ZEC,46.31,6.06,2020-08-14,True,10.03599653007187
A_fair6y,BNB+POL+SOL+XRP,34.16,6.06,2020-08-14,False,5.934657779909302
A_fair6y,BCH+POL+SOL+XRP,40.58,6.06,2020-08-14,True,7.878012149105458
A_fair6y,LINK+SOL+XRP+ZEC,54.03,6.06,2020-08-14,True,13.705289429272597
A_fair6y,BNB+LINK+SOL+XRP,44.88,6.06,2020-08-14,False,9.456079832748255
A_fair6y,BCH+LINK+SOL+XRP,35.68,6.06,2020-08-14,True,6.3539816982762
A_fair6y,BNB+SOL+XRP+ZEC,40.69,6.06,2020-08-14,True,7.915442011406242
A_fair6y,BCH+SOL+XRP+ZEC,55.07,6.06,2020-08-14,True,14.275732073589293
A_fair6y,BCH+BNB+SOL+XRP,45.72,6.06,2020-08-14,True,9.79323385320898
A_fair6y,LINK+POL+SOL+ZEC,55.07,6.06,2020-08-14,True,14.275732073589293
A_fair6y,BNB+LINK+POL+SOL,43.03,6.06,2020-08-14,False,8.747590820177114
A_fair6y,BCH+LINK+POL+SOL,35.69,6.06,2020-08-14,True,6.356820164504703
A_fair6y,BNB+POL+SOL+ZEC,42.41,6.06,2020-08-14,True,8.520309049288793
A_fair6y,BCH+POL+SOL+ZEC,56.29,6.06,2020-08-14,True,14.97004199025752
A_fair6y,BCH+BNB+POL+SOL,43.91,6.06,2020-08-14,True,9.078859547739503
A_fair6y,BNB+LINK+SOL+ZEC,59.14,6.06,2020-08-14,True,16.702553963659398
A_fair6y,BCH+LINK+SOL+ZEC,51.83,6.06,2020-08-14,True,12.561080754994832
A_fair6y,BCH+BNB+LINK+SOL,42.63,6.06,2020-08-14,True,8.60038605180118
A_fair6y,BCH+BNB+SOL+ZEC,58.0,6.06,2020-08-14,True,15.990496436599658
A_fair6y,ADA+DOT+TRX+XLM,31.82,6.06,2020-08-14,False,5.334414053083207
A_fair6y,ADA+DOT+LTC+TRX,27.61,6.06,2020-08-14,False,4.381888621838263
A_fair6y,ADA+DOT+TRX+XRP,38.19,6.06,2020-08-14,False,7.100489638180587
A_fair6y,ADA+DOT+POL+TRX,37.37,6.06,2020-08-14,False,6.848964314332583
A_fair6y,ADA+DOT+LINK+TRX,28.35,6.06,2020-08-14,False,4.538151503188999
A_fair6y,ADA+DOT+TRX+ZEC,56.17,6.06,2020-08-14,True,14.900523213884167
A_fair6y,ADA+BNB+DOT+TRX,46.18,6.06,2020-08-14,False,9.982079462240469
A_fair6y,ADA+BCH+DOT+TRX,30.93,6.06,2020-08-14,True,5.1198514149079255
A_fair6y,ADA+DOT+LTC+XLM,18.16,6.06,2020-08-14,False,2.748977104667258
A_fair6y,ADA+DOT+XLM+XRP,26.17,6.06,2020-08-14,False,4.090665655575296
A_fair6y,ADA+DOT+POL+XLM,27.51,6.06,2020-08-14,False,4.361120927836734
A_fair6y,ADA+DOT+LINK+XLM,18.36,6.06,2020-08-14,False,2.7772951536653174
A_fair6y,ADA+DOT+XLM+ZEC,46.52,6.06,2020-08-14,True,10.123606932878724
A_fair6y,ADA+BNB+DOT+XLM,38.24,6.06,2020-08-14,False,7.116072667158379
A_fair6y,ADA+BCH+DOT+XLM,21.72,6.06,2020-08-14,True,3.2907385490758334
A_fair6y,ADA+DOT+LTC+XRP,24.46,6.06,2020-08-14,False,3.7660021853053642
A_fair6y,ADA+DOT+LTC+POL,23.36,6.06,2020-08-14,False,3.5687541110917382
A_fair6y,ADA+DOT+LINK+LTC,14.33,6.06,2020-08-14,False,2.2513905205230036
A_fair6y,ADA+DOT+LTC+ZEC,40.43,6.06,2020-08-14,True,7.827209692903999
A_fair6y,ADA+BNB+DOT+LTC,32.86,6.06,2020-08-14,False,5.594601320687781
A_fair6y,ADA+BCH+DOT+LTC,16.65,6.06,2020-08-14,True,2.5428546899728617
A_fair6y,ADA+DOT+POL+XRP,33.39,6.06,2020-08-14,False,5.731219365956989
A_fair6y,ADA+DOT+LINK+XRP,24.5,6.06,2020-08-14,False,3.7733428692684767
A_fair6y,ADA+DOT+XRP+ZEC,53.16,6.06,2020-08-14,True,13.242831937046326
A_fair6y,ADA+BNB+DOT+XRP,44.53,6.06,2020-08-14,False,9.318488985965665
A_fair6y,ADA+BCH+DOT+XRP,27.83,6.06,2020-08-14,True,4.427868359802336
A_fair6y,ADA+DOT+LINK+POL,23.03,6.06,2020-08-14,False,3.511290855712346
A_fair6y,ADA+DOT+POL+ZEC,51.87,6.06,2020-08-14,True,12.5811481736098
A_fair6y,ADA+BNB+DOT+POL,40.94,6.06,2020-08-14,False,8.001062428137022
A_fair6y,ADA+BCH+DOT+POL,26.52,6.06,2020-08-14,True,4.1599168556178086
A_fair6y,ADA+DOT+LINK+ZEC,41.72,6.06,2020-08-14,True,8.273184899376979
A_fair6y,ADA+BNB+DOT+LINK,33.91,6.06,2020-08-14,False,5.867955894087399
A_fair6y,ADA+BCH+DOT+LINK,17.52,6.06,2020-08-14,True,2.6599740737027933
A_fair6y,ADA+BNB+DOT+ZEC,60.96,6.06,2020-08-14,True,17.894141121045113
A_fair6y,ADA+BCH+DOT+ZEC,44.31,6.06,2020-08-14,True,9.232862028770777
A_fair6y,ADA+BCH+BNB+DOT,35.94,6.06,2020-08-14,True,6.428126718103331
A_fair6y,ADA+LTC+TRX+XLM,21.09,6.06,2020-08-14,False,3.188865279483924
A_fair6y,ADA+TRX+XLM+XRP,21.18,6.06,2020-08-14,False,3.203255244418643
A_fair6y,ADA+POL+TRX+XLM,24.93,6.06,2020-08-14,False,3.853012733250522
A_fair6y,ADA+LINK+TRX+XLM,22.49,6.06,2020-08-14,False,3.4189271415189135
A_fair6y,ADA+TRX+XLM+ZEC,39.24,6.06,2020-08-14,True,7.433783840807946
A_fair6y,ADA+BNB+TRX+XLM,30.5,6.06,2020-08-14,False,5.018797820792403
A_fair6y,ADA+BCH+TRX+XLM,24.4,6.06,2020-08-14,True,3.7550135193192387
A_fair6y,ADA+LTC+TRX+XRP,24.43,6.06,2020-08-14,False,3.7605045008712
A_fair6y,ADA+LTC+POL+TRX,25.52,6.06,2020-08-14,False,3.9646089706802066
A_fair6y,ADA+LINK+LTC+TRX,20.82,6.06,2020-08-14,False,3.14601883397009
A_fair6y,ADA+LTC+TRX+ZEC,39.39,6.06,2020-08-14,True,7.482446247429976
A_fair6y,ADA+BNB+LTC+TRX,31.23,6.06,2020-08-14,False,5.1913553882881915
A_fair6y,ADA+BCH+LTC+TRX,21.77,6.06,2020-08-14,True,3.298938767665485
A_fair6y,ADA+POL+TRX+XRP,25.31,6.06,2020-08-14,False,3.924583048876322
A_fair6y,ADA+LINK+TRX+XRP,25.71,6.06,2020-08-14,False,4.001116049140026
A_fair6y,ADA+TRX+XRP+ZEC,38.31,6.06,2020-08-14,True,7.137936873392445
A_fair6y,ADA+BNB+TRX+XRP,29.45,6.06,2020-08-14,False,4.779015641086989
A_fair6y,ADA+BCH+TRX+XRP,27.5,6.06,2020-08-14,True,4.35904868647776
A_fair6y,ADA+LINK+POL+TRX,26.5,6.06,2020-08-14,False,4.155933451214206
A_fair6y,ADA+POL+TRX+ZEC,40.49,6.06,2020-08-14,True,7.84749774832789
A_fair6y,ADA+BNB+POL+TRX,29.07,6.06,2020-08-14,False,4.694630099772831
A_fair6y,ADA+BCH+POL+TRX,28.45,6.06,2020-08-14,True,4.55962050584577
A_fair6y,ADA+LINK+TRX+ZEC,42.3,6.06,2020-08-14,True,8.480504608839208
A_fair6y,ADA+BNB+LINK+TRX,33.83,6.06,2020-08-14,False,5.846743970368639
A_fair6y,ADA+BCH+LINK+TRX,23.89,6.06,2020-08-14,True,3.6626860371729784
A_fair6y,ADA+BNB+TRX+ZEC,41.23,6.06,2020-08-14,True,8.101349570346088
A_fair6y,ADA+BCH+TRX+ZEC,42.81,6.06,2020-08-14,True,8.666370105997094
A_fair6y,ADA+BCH+BNB+TRX,33.96,6.06,2020-08-14,True,5.88124594777425
A_fair6y,ADA+LTC+XLM+XRP,15.82,6.06,2020-08-14,False,2.4351649107757503
A_fair6y,ADA+LTC+POL+XLM,18.8,6.06,2020-08-14,False,2.8404531488501754
A_fair6y,ADA+LINK+LTC+XLM,12.48,6.06,2020-08-14,False,2.0394655066249965
A_fair6y,ADA+LTC+XLM+ZEC,33.59,6.06,2020-08-14,True,5.783491958912172
A_fair6y,ADA+BNB+LTC+XLM,26.99,6.06,2020-08-14,False,4.254448888456028
A_fair6y,ADA+BCH+LTC+XLM,14.44,6.06,2020-08-14,True,2.264549226418123
A_fair6y,ADA+POL+XLM+XRP,19.66,6.06,2020-08-14,False,2.9673647339265674
A_fair6y,ADA+LINK+XLM+XRP,16.42,6.06,2020-08-14,False,2.5126223896173934
A_fair6y,ADA+XLM+XRP+ZEC,34.61,6.06,2020-08-14,True,6.056316805109509
A_fair6y,ADA+BNB+XLM+XRP,27.33,6.06,2020-08-14,False,4.323946171474745
A_fair6y,ADA+BCH+XLM+XRP,19.05,6.06,2020-08-14,True,2.876869503148684
A_fair6y,ADA+LINK+POL+XLM,19.08,6.06,2020-08-14,False,2.881265542091192
A_fair6y,ADA+POL+XLM+ZEC,38.63,6.06,2020-08-14,True,7.238603239226695
A_fair6y,ADA+BNB+POL+XLM,28.7,6.06,2020-08-14,False,4.613664332863911
A_fair6y,ADA+BCH+POL+XLM,22.09,6.06,2020-08-14,True,3.351825248161949
A_fair6y,ADA+LINK+XLM+ZEC,35.59,6.06,2020-08-14,True,6.328483090875345
A_fair6y,ADA+BNB+LINK+XLM,28.75,6.06,2020-08-14,False,4.624537021748001
A_fair6y,ADA+BCH+LINK+XLM,15.8,6.06,2020-08-14,True,2.4326177421152324
A_fair6y,ADA+BNB+XLM+ZEC,44.34,6.06,2020-08-14,True,9.244499596452682
A_fair6y,ADA+BCH+XLM+ZEC,37.54,6.06,2020-08-14,True,6.900488893998178
A_fair6y,ADA+BCH+BNB+XLM,30.21,6.06,2020-08-14,True,4.951590188834751
A_fair6y,ADA+LTC+POL+XRP,22.16,6.06,2020-08-14,False,3.363488024432701
A_fair6y,ADA+LINK+LTC+XRP,16.94,6.06,2020-08-14,False,2.581406042917886
A_fair6y,ADA+LTC+XRP+ZEC,36.93,6.06,2020-08-14,True,6.717096157720014
A_fair6y,ADA+BNB+LTC+XRP,30.2,6.06,2020-08-14,False,4.949286156362945
A_fair6y,ADA+BCH+LTC+XRP,18.79,6.06,2020-08-14,True,2.8390045393605283
A_fair6y,ADA+LINK+LTC+POL,17.14,6.06,2020-08-14,False,2.608276517053802
A_fair6y,ADA+LTC+POL+ZEC,37.89,6.06,2020-08-14,True,7.007588574858597
A_fair6y,ADA+BNB+LTC+POL,28.56,6.06,2020-08-14,False,4.583334292757991
A_fair6y,ADA+BCH+LTC+POL,19.31,6.06,2020-08-14,True,2.9151552258691953
A_fair6y,ADA+LINK+LTC+ZEC,32.38,6.06,2020-08-14,True,5.473228794661705
A_fair6y,ADA+BNB+LINK+LTC,26.1,6.06,2020-08-14,False,4.076931594541906
A_fair6y,ADA+BCH+LINK+LTC,12.22,6.06,2020-08-14,True,2.0110635845578106
A_fair6y,ADA+BNB+LTC+ZEC,43.63,6.06,2020-08-14,True,8.972338966976919
A_fair6y,ADA+BCH+LTC+ZEC,33.24,6.06,2020-08-14,True,5.692274323653438
A_fair6y,ADA+BCH+BNB+LTC,26.59,6.06,2020-08-14,True,4.173883885979374
A_fair6y,ADA+LINK+POL+XRP,22.37,6.06,2020-08-14,False,3.3986798588606963
A_fair6y,ADA+POL+XRP+ZEC,38.77,6.06,2020-08-14,True,7.283016016477157
A_fair6y,ADA+BNB+POL+XRP,28.82,6.06,2020-08-14,False,4.639794722837625
A_fair6y,ADA+BCH+POL+XRP,25.34,6.06,2020-08-14,True,3.930280291691875
A_fair6y,ADA+LINK+XRP+ZEC,38.88,6.06,2020-08-14,True,7.318071181376774
A_fair6y,ADA+BNB+LINK+XRP,31.9,6.06,2020-08-14,False,5.354062801380299
A_fair6y,ADA+BCH+LINK+XRP,20.09,6.06,2020-08-14,True,3.032574505837663
A_fair6y,ADA+BNB+XRP+ZEC,42.79,6.06,2020-08-14,True,8.659017735955686
A_fair6y,ADA+BCH+XRP+ZEC,40.58,6.06,2020-08-14,True,7.878012149105458
A_fair6y,ADA+BCH+BNB+XRP,33.23,6.06,2020-08-14,True,5.689685864255306
A_fair6y,ADA+LINK+POL+ZEC,39.44,6.06,2020-08-14,True,7.4987260360602
A_fair6y,ADA+BNB+LINK+POL,29.83,6.06,2020-08-14,False,4.864663964890655
A_fair6y,ADA+BCH+LINK+POL,20.12,6.06,2020-08-14,True,3.0371683155873823
A_fair6y,ADA+BNB+POL+ZEC,41.94,6.06,2020-08-14,True,8.351319392673913
A_fair6y,ADA+BCH+POL+ZEC,41.39,6.06,2020-08-14,True,8.157128212671974
A_fair6y,ADA+BCH+BNB+POL,31.28,6.06,2020-08-14,True,5.203353389884952
A_fair6y,ADA+BNB+LINK+ZEC,46.98,6.06,2020-08-14,True,10.317748863762828
A_fair6y,ADA+BCH+LINK+ZEC,35.96,6.06,2020-08-14,True,6.433859975502483
A_fair6y,ADA+BCH+BNB+LINK,28.98,6.06,2020-08-14,True,4.6748273689006465
A_fair6y,ADA+BCH+BNB+ZEC,46.87,6.06,2020-08-14,True,10.271043177619145
A_fair6y,DOT+LTC+TRX+XLM,28.43,6.06,2020-08-14,False,4.55531993475554
A_fair6y,DOT+TRX+XLM+XRP,36.2,6.06,2020-08-14,False,6.502992781287394
A_fair6y,DOT+POL+TRX+XLM,41.22,6.06,2020-08-14,False,8.097874006762728
A_fair6y,DOT+LINK+TRX+XLM,29.64,6.06,2020-08-14,False,4.821681013502491
A_fair6y,DOT+TRX+XLM+ZEC,57.54,6.06,2020-08-14,True,15.71044538406261
A_fair6y,BNB+DOT+TRX+XLM,47.99,6.06,2020-08-14,False,10.754944245254823
A_fair6y,BCH+DOT+TRX+XLM,31.89,6.06,2020-08-14,True,5.351603408070504
A_fair6y,DOT+LTC+TRX+XRP,34.34,6.06,2020-08-14,False,5.983074138964819
A_fair6y,DOT+LTC+POL+TRX,36.5,6.06,2020-08-14,False,6.59028000862558
A_fair6y,DOT+LINK+LTC+TRX,25.05,6.06,2020-08-14,False,3.875495153899258
A_fair6y,DOT+LTC+TRX+ZEC,50.78,6.06,2020-08-14,True,12.043786777814352
A_fair6y,BNB+DOT+LTC+TRX,41.99,6.06,2020-08-14,False,8.36916289022913
A_fair6y,BCH+DOT+LTC+TRX,26.08,6.06,2020-08-14,True,4.073014656594186
A_fair6y,DOT+POL+TRX+XRP,46.72,6.06,2020-08-14,False,10.20763821313957
A_fair6y,DOT+LINK+TRX+XRP,35.27,6.06,2020-08-14,False,6.238512211974947
A_fair6y,DOT+TRX+XRP+ZEC,63.36,6.06,2020-08-14,True,19.573256704610078
A_fair6y,BNB+DOT+TRX+XRP,53.46,6.06,2020-08-14,False,13.400804603804254
A_fair6y,BCH+DOT+TRX+XRP,37.6,6.06,2020-08-14,True,6.9187511344175086
A_fair6y,DOT+LINK+POL+TRX,37.04,6.06,2020-08-14,False,6.749862729101919
A_fair6y,DOT+POL+TRX+ZEC,66.3,6.06,2020-08-14,True,21.80755770167793
A_fair6y,BNB+DOT+POL+TRX,53.47,6.06,2020-08-14,False,13.40609733581809
A_fair6y,BCH+DOT+POL+TRX,39.5,6.06,2020-08-14,True,7.518300811831276
A_fair6y,DOT+LINK+TRX+ZEC,53.31,6.06,2020-08-14,True,13.321622749944076
A_fair6y,BNB+DOT+LINK+TRX,44.16,6.06,2020-08-14,False,9.174857511184728
A_fair6y,BCH+DOT+LINK+TRX,28.16,6.06,2020-08-14,True,4.497592896772923
A_fair6y,BNB+DOT+TRX+ZEC,70.2,6.06,2020-08-14,True,25.096601102268885
A_fair6y,BCH+DOT+TRX+ZEC,54.37,6.06,2020-08-14,True,13.88964670400969
A_fair6y,BCH+BNB+DOT+TRX,44.85,6.06,2020-08-14,True,9.444220259634976
A_fair6y,DOT+LTC+XLM+XRP,23.29,6.06,2020-08-14,False,3.55649978389401
A_fair6y,DOT+LTC+POL+XLM,27.43,6.06,2020-08-14,False,4.3445660048112655
A_fair6y,DOT+LINK+LTC+XLM,16.05,6.06,2020-08-14,False,2.4646177813550665
A_fair6y,DOT+LTC+XLM+ZEC,42.3,6.06,2020-08-14,True,8.480504608839208
A_fair6y,BNB+DOT+LTC+XLM,35.18,6.06,2020-08-14,False,6.213401231621756
A_fair6y,BCH+DOT+LTC+XLM,18.0,6.06,2020-08-14,True,2.726496624022839
A_fair6y,DOT+POL+XLM+XRP,34.99,6.06,2020-08-14,False,6.160666222704928
A_fair6y,DOT+LINK+XLM+XRP,23.72,6.06,2020-08-14,False,3.632334725809479
A_fair6y,DOT+XLM+XRP+ZEC,51.9,6.06,2020-08-14,True,12.596216298603855
A_fair6y,BNB+DOT+XLM+XRP,43.81,6.06,2020-08-14,False,9.040695934409133
A_fair6y,BCH+DOT+XLM+XRP,26.66,6.06,2020-08-14,True,4.187890050942992
A_fair6y,DOT+LINK+POL+XLM,27.44,6.06,2020-08-14,False,4.346632496040114
A_fair6y,DOT+POL+XLM+ZEC,57.24,6.06,2020-08-14,True,15.530019212279672
A_fair6y,BNB+DOT+POL+XLM,46.26,6.06,2020-08-14,False,10.015230492286776
A_fair6y,BCH+DOT+POL+XLM,30.77,6.06,2020-08-14,True,5.082053467087301
A_fair6y,DOT+LINK+XLM+ZEC,44.15,6.06,2020-08-14,True,9.171001387452181
A_fair6y,BNB+DOT+LINK+XLM,36.72,6.06,2020-08-14,False,6.654910532362247
A_fair6y,BCH+DOT+LINK+XLM,19.39,6.06,2020-08-14,True,2.927020676599003
A_fair6y,BNB+DOT+XLM+ZEC,64.22,6.06,2020-08-14,True,20.206069834629307
A_fair6y,BCH+DOT+XLM+ZEC,46.41,6.06,2020-08-14,True,10.077636474940299
A_fair6y,BCH+BNB+DOT+XLM,38.52,6.06,2020-08-14,True,7.2038663380499175
A_fair6y,DOT+LTC+POL+XRP,33.14,6.06,2020-08-14,False,5.666433924048389
A_fair6y,DOT+LINK+LTC+XRP,21.78,6.06,2020-08-14,False,3.3005808570977657
A_fair6y,DOT+LTC+XRP+ZEC,48.48,6.06,2020-08-14,True,10.97255662594365
A_fair6y,BNB+DOT+LTC+XRP,41.06,6.06,2020-08-14,False,8.042434078858296
A_fair6y,BCH+DOT+LTC+XRP,23.7,6.06,2020-08-14,True,3.628777831566979
A_fair6y,DOT+LINK+LTC+POL,22.9,6.06,2020-08-14,False,3.4888669709219116
A_fair6y,DOT+LTC+POL+ZEC,50.52,6.06,2020-08-14,True,11.918481054539699
A_fair6y,BNB+DOT+LTC+POL,40.37,6.06,2020-08-14,False,7.8069654514798055
