,US,CN,JP,KR,EU,UK,IN,BR,AU,CA,HK,TW,DE,FR
2021-10-08,4391.33984375,3592.169921875,28048.939453125,2956.300048828125,4073.2900390625,7095.60009765625,17895.19921875,112833.0,7320.10009765625,20416.30078125,24837.849609375,16640.4296875,15206.1298828125,6559.990234375
2021-10-15,4471.3701171875,3572.3701171875,29068.630859375,3015.06005859375,4182.91015625,7234.0,18338.55078125,114648.0,7362.0,20928.099609375,25330.9609375,16781.189453125,15587.3603515625,6727.52001953125
2021-10-22,4544.89990234375,3582.60009765625,28804.849609375,3006.159912109375,4188.81005859375,7204.60009765625,18114.900390625,106296.0,7415.5,21216.19921875,26126.9296875,16888.740234375,15542.98046875,6733.68994140625
2021-10-29,4605.3798828125,3547.340087890625,28892.689453125,2970.679931640625,4250.56005859375,7237.60009765625,17671.650390625,103501.0,7323.7001953125,21037.099609375,25377.240234375,16987.41015625,15688.76953125,6830.33984375
2021-11-05,4697.52978515625,3491.570068359375,29611.5703125,2969.27001953125,4363.0400390625,7304.0,17916.80078125,104824.0,7456.89990234375,21455.80078125,24870.509765625,17296.900390625,16054.3603515625,7040.7900390625
2021-11-12,4682.85009765625,3539.10009765625,29609.970703125,2968.800048828125,4370.330078125,7347.89990234375,18102.75,106312.0,7443.0,21768.5,25327.970703125,17518.130859375,16094.0703125,7091.39990234375
2021-11-19,4697.9599609375,3560.3701171875,29745.869140625,2971.02001953125,4356.47021484375,7223.60009765625,17764.80078125,103035.0,7396.5,21555.0,25049.970703125,17818.310546875,16159.9697265625,7112.2900390625
2021-11-26,4594.6201171875,3564.090087890625,28751.619140625,2936.43994140625,4089.580078125,7044.0,17026.44921875,102224.0,7279.2998046875,21125.900390625,24080.51953125,17369.390625,15257.0400390625,6739.72998046875
2021-12-03,4538.43017578125,3607.429931640625,28029.5703125,2968.330078125,4080.14990234375,7122.2998046875,17196.69921875,105070.0,7241.2001953125,20633.30078125,23766.689453125,17697.140625,15169.98046875,6765.52001953125
2021-12-10,4712.02001953125,3666.35009765625,28437.76953125,3010.22998046875,4199.16015625,7291.7998046875,17511.30078125,107758.0,7353.5,20890.599609375,23995.720703125,17826.259765625,15623.3095703125,6991.68017578125
2021-12-17,4620.64013671875,3632.360107421875,28545.6796875,3017.72998046875,4161.35009765625,7269.89990234375,16985.19921875,107201.0,7304.0,20739.19921875,23192.630859375,17812.58984375,15531.6904296875,6926.6298828125
2021-12-24,4725.7900390625,3618.053955078125,28782.58984375,3012.429931640625,4255.009765625,7372.10009765625,17003.75,104891.0,7420.2998046875,21229.69921875,23223.759765625,17961.640625,15756.3095703125,7086.580078125
2021-12-31,4766.18017578125,3639.780029296875,28791.7109375,2977.64990234375,4298.41015625,7384.5,17354.05078125,104822.0,7444.60009765625,21222.80078125,23397.669921875,18218.83984375,15884.8603515625,7153.02978515625
2022-01-07,4677.02978515625,3579.5400390625,28478.560546875,2954.889892578125,4305.830078125,7485.2998046875,17812.69921875,102719.0,7453.2998046875,21084.5,23493.380859375,18169.759765625,15947.740234375,7219.47998046875
2022-01-14,4662.85009765625,3521.260009765625,28124.279296875,2921.919921875,4272.18994140625,7543.0,18255.75,106928.0,7393.89990234375,21357.599609375,24383.3203125,18403.330078125,15883.240234375,7143.0
2022-01-21,4397.93994140625,3522.570068359375,27522.259765625,2834.2900390625,4229.56005859375,7494.10009765625,17617.150390625,108942.0,7175.7998046875,20621.400390625,24965.55078125,17899.30078125,15603.8798828125,7068.58984375
2022-01-28,4431.85009765625,3361.43994140625,26717.33984375,2663.340087890625,4136.91015625,7466.10009765625,17101.94921875,111478.0,6988.10009765625,20741.80078125,23550.080078125,17674.400390625,15318.9501953125,6965.8798828125
2022-02-04,4500.52978515625,3361.43994140625,27439.990234375,2750.260009765625,4086.580078125,7516.39990234375,17516.30078125,112245.0,7120.2001953125,21271.900390625,24573.2890625,17674.400390625,15099.5595703125,6951.3798828125
2022-02-11,4418.64013671875,3462.949951171875,27696.080078125,2747.7099609375,4155.22998046875,7661.0,17374.75,113572.0,7217.2998046875,21548.80078125,24906.66015625,18310.939453125,15425.1201171875,7011.60009765625
2022-02-18,4348.8701171875,3490.760009765625,27122.0703125,2744.52001953125,4074.280029296875,7513.60009765625,17276.30078125,112768.0,7221.7001953125,21008.19921875,24327.7109375,18232.349609375,15042.509765625,6929.6298828125
2022-02-25,4384.64990234375,3451.409912109375,26476.5,2676.760009765625,3970.68994140625,7489.5,16658.400390625,113142.0,6997.7998046875,21106.0,22767.1796875,17652.1796875,14567.23046875,6752.43017578125
2022-03-04,4328.8701171875,3447.64990234375,25985.470703125,2713.429931640625,3556.010009765625,6987.10009765625,16245.349609375,114474.0,7110.7998046875,21402.400390625,21905.2890625,17736.51953125,13094.5400390625,6061.66015625
2022-03-11,4204.31005859375,3309.75,25162.779296875,2661.280029296875,3686.780029296875,7155.60009765625,16630.44921875,111713.0,7063.60009765625,21461.80078125,20553.7890625,17264.740234375,13628.1103515625,6260.25
2022-03-18,4463.1201171875,3251.070068359375,26827.4296875,2707.02001953125,3902.43994140625,7404.7001953125,17287.05078125,115311.0,7294.39990234375,21818.5,21412.400390625,17456.51953125,14413.08984375,6620.240234375
2022-03-25,4543.06005859375,3212.239990234375,28149.83984375,2729.97998046875,3867.72998046875,7483.39990234375,17153.0,119081.0,7406.2001953125,22005.900390625,21404.880859375,17676.94921875,14305.759765625,6553.68017578125
2022-04-01,4545.85986328125,3282.719970703125,27665.98046875,2739.85009765625,3918.679931640625,7537.89990234375,17670.44921875,121570.0,7493.7998046875,21953.0,22039.55078125,17625.58984375,14446.48046875,6684.31005859375
2022-04-08,4488.27978515625,3251.85009765625,26985.80078125,2700.389892578125,3858.3701171875,7669.60009765625,17784.349609375,118322.0,7478.0,21874.400390625,21872.009765625,17284.5390625,14283.669921875,6548.22021484375
2022-04-15,4392.58984375,3211.2451171875,27093.189453125,2696.06005859375,3848.679931640625,7616.39990234375,17475.650390625,116182.0,7523.39990234375,21855.69921875,21518.080078125,17004.1796875,14163.849609375,6589.35009765625
2022-04-22,4271.77978515625,3086.919921875,27105.259765625,2704.7099609375,3840.010009765625,7521.7001953125,17171.94921875,111078.0,7473.2998046875,21186.400390625,20638.51953125,17025.08984375,14142.08984375,6581.419921875
2022-04-29,4131.93017578125,3047.06005859375,26847.900390625,2695.050048828125,3802.860107421875,7544.60009765625,17102.55078125,107876.0,7435.0,20762.0,21089.390625,16592.1796875,14097.8798828125,6533.77001953125
2022-05-06,4123.33984375,3001.56005859375,27003.560546875,2644.510009765625,3629.169921875,7387.89990234375,16411.25,105135.0,7205.60009765625,20633.30078125,20001.9609375,16408.19921875,13674.2900390625,6258.35986328125
2022-05-13,4023.889892578125,3084.280029296875,26427.650390625,2604.239990234375,3703.419921875,7418.2001953125,15782.150390625,106924.0,7075.10009765625,20099.80078125,19898.76953125,15832.5400390625,14027.9296875,6362.68017578125
2022-05-20,3901.360107421875,3146.570068359375,26739.029296875,2639.2900390625,3657.030029296875,7390.0,16266.150390625,108488.0,7145.60009765625,20197.599609375,20717.240234375,16144.849609375,13981.91015625,6285.240234375
2022-05-27,4158.240234375,3130.239990234375,26781.6796875,2638.050048828125,3808.860107421875,7585.5,16352.4501953125,111942.0,7182.7001953125,20748.599609375,20697.359375,16266.2197265625,14462.1904296875,6515.75
2022-06-03,4108.5400390625,3195.4599609375,27761.5703125,2670.64990234375,3783.659912109375,7533.0,16584.30078125,111102.0,7238.7998046875,20790.69921875,21082.130859375,16552.5703125,14460.08984375,6485.2998046875
2022-06-10,3900.860107421875,3284.830078125,27824.2890625,2595.8701171875,3599.199951171875,7317.5,16201.7998046875,105481.0,6932.0,20274.80078125,21806.1796875,16460.119140625,13761.830078125,6187.22998046875
2022-06-17,3674.840087890625,3316.7900390625,25963.0,2440.929931640625,3438.4599609375,7016.2998046875,15293.5,99825.0,6474.7998046875,18930.5,21075.0,15641.259765625,13126.259765625,5882.64990234375
2022-06-24,3911.739990234375,3349.75,26491.970703125,2366.60009765625,3533.169921875,7208.7998046875,15699.25,98672.0,6578.7001953125,19062.900390625,21719.060546875,15303.3203125,13118.1298828125,6073.35009765625
2022-07-01,3825.330078125,3387.639892578125,25935.619140625,2305.419921875,3448.31005859375,7168.7001953125,15752.0498046875,98954.0,6539.89990234375,18861.400390625,21859.7890625,14343.080078125,12813.0302734375,5931.06005859375
2022-07-08,3899.3798828125,3356.080078125,26517.189453125,2350.610107421875,3506.550048828125,7196.2001953125,16220.599609375,100289.0,6678.0,19022.900390625,21725.779296875,14464.5302734375,13015.23046875,6033.1298828125
2022-07-15,3863.159912109375,3228.06005859375,26788.470703125,2330.97998046875,3477.199951171875,7159.0,16049.2001953125,96551.0,6605.60009765625,18394.5,20297.720703125,14550.6201171875,12864.7197265625,6036.0
2022-07-22,3961.6298828125,3269.969970703125,27914.66015625,2393.139892578125,3596.489990234375,7276.39990234375,16719.44921875,98925.0,6791.5,18982.900390625,20609.140625,14949.3603515625,13253.6796875,6216.81982421875
2022-07-29,4130.2900390625,3253.239990234375,27801.640625,2451.5,3708.10009765625,7423.39990234375,17158.25,103165.0,6945.2001953125,19692.900390625,20156.509765625,15000.0703125,13484.0498046875,6448.5
2022-08-05,4145.18994140625,3227.030029296875,28175.869140625,2490.800048828125,3725.389892578125,7439.7001953125,17397.5,106472.0,7015.60009765625,19620.099609375,20201.939453125,15036.0400390625,13573.9296875,6472.35009765625
2022-08-12,4280.14990234375,3276.889892578125,28546.98046875,2527.93994140625,3776.81005859375,7500.89990234375,17698.150390625,112764.0,7032.5,20179.80078125,20175.619140625,15288.9697265625,13795.849609375,6553.85986328125
2022-08-19,4228.47998046875,3258.080078125,28930.330078125,2492.68994140625,3730.320068359375,7550.39990234375,17758.44921875,111496.0,7114.5,20111.400390625,19773.029296875,15408.7802734375,13544.51953125,6495.830078125
2022-08-26,4057.659912109375,3236.219970703125,28641.380859375,2481.030029296875,3603.679931640625,7427.2998046875,17558.900390625,112299.0,7104.10009765625,19873.30078125,20170.0390625,15278.4404296875,12971.4697265625,6274.259765625
2022-09-02,3924.260009765625,3186.47998046875,27650.83984375,2409.409912109375,3544.3798828125,7281.2001953125,17539.44921875,110864.0,6828.7001953125,19270.900390625,19452.08984375,14673.0400390625,13050.26953125,6167.509765625
2022-09-09,4067.360107421875,3262.050048828125,28214.75,2384.280029296875,3570.0400390625,7351.10009765625,17833.349609375,112300.0,6894.2001953125,19773.30078125,19362.25,14583.419921875,13088.2099609375,6212.330078125
2022-09-16,3873.330078125,3126.39990234375,27567.650390625,2382.780029296875,3500.409912109375,7236.7001953125,17530.849609375,109280.0,6739.10009765625,19385.900390625,18761.689453125,14561.759765625,12741.259765625,6077.2998046875
2022-09-23,3693.22998046875,3088.3701171875,27153.830078125,2290.0,3348.60009765625,7018.60009765625,17327.349609375,111716.0,6574.7001953125,18481.0,17933.26953125,14118.3798828125,12284.1904296875,5783.41015625
2022-09-30,3585.6201171875,3024.389892578125,25937.2109375,2155.489990234375,3318.199951171875,6893.7998046875,17094.349609375,110037.0,6474.2001953125,18444.19921875,17222.830078125,13424.580078125,12114.3603515625,5762.33984375
2022-10-07,3639.659912109375,3024.389892578125,27116.109375,2232.840087890625,3375.4599609375,6991.10009765625,17314.650390625,116375.0,6762.7998046875,18583.099609375,17740.05078125,13702.2802734375,12273.0,5866.93994140625
2022-10-14,3583.070068359375,3071.989990234375,27090.759765625,2212.550048828125,3381.72998046875,6858.7998046875,17185.69921875,112072.0,6758.7998046875,18326.400390625,16587.689453125,13128.1201171875,12437.8095703125,5931.919921875
2022-10-21,3752.75,3038.929931640625,26890.580078125,2213.1201171875,3476.6298828125,6969.7001953125,17576.30078125,119929.0,6676.7998046875,18861.0,16211.1201171875,12819.2001953125,12730.900390625,6035.39013671875
2022-10-28,3901.06005859375,2915.929931640625,27105.19921875,2268.39990234375,3613.02001953125,7047.7001953125,17786.80078125,114539.0,6785.7001953125,19471.19921875,14863.0595703125,12788.419921875,13243.330078125,6273.0498046875
2022-11-04,3770.550048828125,3070.800048828125,27199.740234375,2348.429931640625,3688.330078125,7334.7998046875,18117.150390625,118155.0,6892.5,19449.80078125,16161.1396484375,13026.7099609375,13459.849609375,6416.43994140625
2022-11-11,3992.929931640625,3087.2900390625,28263.5703125,2483.159912109375,3868.5,7318.0,18349.69921875,112253.0,7158.0,20111.5,17325.66015625,14007.5595703125,14224.8603515625,6594.6201171875
2022-11-18,3965.340087890625,3097.239990234375,27899.76953125,2444.47998046875,3924.840087890625,7385.5,18307.650390625,108880.0,7151.7998046875,19980.900390625,17992.5390625,14504.990234375,14431.8603515625,6644.4599609375
2022-11-25,4026.1201171875,3101.68994140625,28283.029296875,2437.860107421875,3962.409912109375,7486.7001953125,18512.75,108977.0,7259.5,20383.80078125,17573.580078125,14778.509765625,14541.3798828125,6712.47998046875
2022-12-02,4071.699951171875,3156.139892578125,27777.900390625,2434.330078125,3977.89990234375,7556.2001953125,18696.099609375,111924.0,7301.5,20485.69921875,18675.349609375,14970.6796875,14529.3896484375,6742.25
2022-12-09,3934.3798828125,3206.949951171875,27901.009765625,2389.0400390625,3942.6201171875,7476.60009765625,18496.599609375,107689.0,7213.2001953125,19947.099609375,19900.869140625,14705.4296875,14370.7197265625,6677.64013671875
2022-12-16,3852.360107421875,3167.85791015625,27527.119140625,2360.02001953125,3804.02001953125,7332.10009765625,18269.0,102825.0,7148.7001953125,19443.30078125,19450.669921875,14528.5498046875,13893.0703125,6452.6298828125
2022-12-23,3844.820068359375,3045.865966796875,26235.25,2313.68994140625,3817.010009765625,7473.0,17806.80078125,109698.0,7107.7001953125,19506.69921875,19593.060546875,14271.6298828125,13940.9296875,6504.89990234375
2022-12-30,3839.5,3089.260009765625,26094.5,2236.39990234375,3793.6201171875,7451.7001953125,18105.30078125,110031.0,7038.7001953125,19384.900390625,19781.41015625,14137.6904296875,13923.58984375,6473.759765625
2023-01-06,3895.080078125,3157.639892578125,25973.849609375,2289.969970703125,4017.830078125,7699.5,17859.44921875,108836.0,7109.60009765625,19814.5,20991.640625,14373.33984375,14610.01953125,6860.9501953125
2023-01-13,3999.090087890625,3195.31005859375,26119.51953125,2386.090087890625,4150.7998046875,7844.10009765625,17956.599609375,110916.0,7328.10009765625,20360.099609375,21738.66015625,14824.1298828125,15086.51953125,7023.5
2023-01-20,3972.610107421875,3264.81005859375,26553.529296875,2395.260009765625,4119.89990234375,7770.60009765625,18027.650390625,112301.0,7452.2001953125,20503.19921875,22044.650390625,14932.9296875,15033.5595703125,6995.990234375
2023-01-27,4070.56005859375,3264.81005859375,27382.560546875,2484.02001953125,4178.009765625,7765.2001953125,17604.349609375,112502.0,7493.7998046875,20714.5,22688.900390625,14932.9296875,15150.0302734375,7097.2099609375
2023-02-03,4136.47998046875,3263.409912109375,27509.4609375,2480.39990234375,4257.97998046875,7901.7998046875,17854.05078125,108490.0,7558.10009765625,20758.30078125,21660.470703125,15602.66015625,15476.4296875,7233.93994140625
2023-02-10,4090.4599609375,3260.669921875,27670.98046875,2469.72998046875,4197.93994140625,7882.5,17856.5,108150.0,7433.7001953125,20612.099609375,21190.419921875,15586.650390625,15307.98046875,7129.72998046875
2023-02-17,4079.090087890625,3224.02001953125,27513.130859375,2451.2099609375,4274.919921875,8004.39990234375,17944.19921875,109303.0,7346.7998046875,20515.19921875,20719.810546875,15479.7001953125,15482.0,7347.72021484375
2023-02-24,3970.0400390625,3267.159912109375,27453.48046875,2423.610107421875,4178.81982421875,7878.7001953125,17465.80078125,105873.0,7307.0,20219.19921875,20010.0390625,15503.7900390625,15209.740234375,7187.27001953125
2023-03-03,4045.639892578125,3328.389892578125,27927.470703125,2432.070068359375,4294.7998046875,7947.10009765625,17594.349609375,103866.0,7283.60009765625,20581.599609375,20567.5390625,15608.419921875,15578.3896484375,7348.1201171875
2023-03-10,3861.590087890625,3230.080078125,28143.970703125,2394.590087890625,4229.52978515625,7748.39990234375,17412.900390625,103618.0,7144.7001953125,19774.900390625,19319.919921875,15526.2001953125,15427.9697265625,7220.669921875
2023-03-17,3916.639892578125,3250.550048828125,27333.7890625,2395.68994140625,4064.989990234375,7335.39990234375,17100.05078125,101982.0,6994.7998046875,19387.69921875,19518.58984375,15452.9599609375,14768.2001953125,6925.39990234375
2023-03-24,3970.989990234375,3265.64990234375,27385.25,2414.9599609375,4130.6201171875,7405.5,16945.05078125,98829.0,6955.2001953125,19501.5,19915.6796875,15914.7001953125,14957.23046875,7015.10009765625
2023-03-31,4109.31005859375,3272.860107421875,28041.48046875,2476.860107421875,4315.0498046875,7631.7001953125,17359.75,101882.0,7177.7998046875,20099.900390625,20400.109375,15868.0595703125,15628.83984375,7322.39013671875
2023-04-07,4105.02001953125,3327.64990234375,27518.310546875,2490.409912109375,4309.4501953125,7741.60009765625,17599.150390625,100822.0,7219.0,20196.69921875,20331.19921875,15836.5,15597.8896484375,7324.75
2023-04-14,4137.64013671875,3338.14990234375,28493.470703125,2571.489990234375,4390.75,7871.89990234375,17828.0,106279.0,7361.60009765625,20579.900390625,20438.810546875,15929.4296875,15807.5,7519.60986328125
2023-04-21,4133.52001953125,3301.260009765625,28564.369140625,2544.39990234375,4408.58984375,7914.10009765625,17624.05078125,104367.0,7330.39990234375,20693.19921875,20075.73046875,15602.990234375,15881.66015625,7577.0
2023-04-28,4169.47998046875,3323.27001953125,28856.439453125,2501.530029296875,4359.31005859375,7870.60009765625,18065.0,104432.0,7309.2001953125,20636.5,19894.5703125,15579.1796875,15922.3798828125,7491.5
2023-05-05,4136.25,3334.5,29157.94921875,2500.93994140625,4340.43017578125,7778.39990234375,18069.0,105148.0,7220.0,20542.0,20049.310546875,15626.0703125,15961.01953125,7432.93017578125
2023-05-12,4124.080078125,3272.360107421875,29388.30078125,2475.419921875,4317.8798828125,7754.60009765625,18314.80078125,108464.0,7256.7001953125,20419.599609375,19627.240234375,15502.3603515625,15913.8203125,7414.85009765625
2023-05-19,4191.97998046875,3283.5400390625,30808.349609375,2537.7900390625,4395.2998046875,7756.89990234375,18203.400390625,110745.0,7279.5,20351.099609375,19450.5703125,16174.919921875,16275.3798828125,7491.9599609375
2023-05-26,4205.4501953125,3212.5,30916.310546875,2558.81005859375,4337.5,7627.2001953125,18499.349609375,110906.0,7154.7998046875,19920.30078125,18746.919921875,16505.05078125,15983.9697265625,7319.18017578125
2023-06-02,4282.3701171875,3230.070068359375,31524.220703125,2601.360107421875,4323.52001953125,7607.2998046875,18534.099609375,112558.0,7145.10009765625,20024.599609375,18949.939453125,16706.91015625,16051.23046875,7270.68994140625
2023-06-09,4298.85986328125,3231.409912109375,32265.169921875,2641.159912109375,4289.7900390625,7562.39990234375,18563.400390625,117019.0,7122.5,19892.099609375,19389.94921875,16886.400390625,15949.83984375,7213.14013671875
2023-06-16,4409.58984375,3273.330078125,33706.078125,2625.7900390625,4394.81982421875,7642.7001953125,18826.0,118758.0,7251.2001953125,19975.400390625,20040.369140625,17288.91015625,16357.6298828125,7388.64990234375
2023-06-23,4348.330078125,3197.89990234375,32781.5390625,2570.10009765625,4271.60986328125,7461.89990234375,18665.5,118977.0,7099.2001953125,19418.19921875,18889.970703125,17202.400390625,15829.9404296875,7163.419921875
2023-06-30,4450.3798828125,3202.06005859375,33189.0390625,2564.280029296875,4399.08984375,7531.5,19189.05078125,118087.0,7203.2998046875,20155.30078125,18916.4296875,16915.5390625,16147.900390625,7400.06005859375
2023-07-07,4398.9501953125,3196.610107421875,32388.419921875,2526.7099609375,4236.60009765625,7256.89990234375,19331.80078125,118898.0,7042.2998046875,19831.0,18365.69921875,16664.2109375,15603.400390625,7111.8798828125
2023-07-14,4505.419921875,3237.699951171875,32391.259765625,2628.300048828125,4400.10986328125,7434.60009765625,19564.5,117711.0,7303.10009765625,20262.099609375,19413.779296875,17283.7109375,16105.0703125,7374.5400390625
2023-07-21,4536.33984375,3167.75,32304.25,2609.760009765625,4391.41015625,7663.7001953125,19745.0,120217.0,7313.89990234375,20547.5,19075.259765625,17030.69921875,16177.2197265625,7432.77001953125
2023-07-28,4582.22998046875,3275.929931640625,32759.23046875,2608.320068359375,4466.5,7694.2998046875,19646.05078125,120187.0,7403.60009765625,20519.400390625,19916.560546875,17292.9296875,16469.75,7476.47021484375
2023-08-04,4478.02978515625,3288.083984375,32192.75,2602.800048828125,4332.91015625,7564.39990234375,19517.0,119508.0,7325.2998046875,20236.0,19539.4609375,16843.6796875,15951.8603515625,7315.06982421875
2023-08-11,4464.0498046875,3189.25,32473.650390625,2591.260009765625,4321.330078125,7524.2001953125,19428.30078125,118065.0,7340.10009765625,20407.599609375,19075.189453125,16601.25,15832.169921875,7340.18994140625
2023-08-18,4369.7099609375,3131.949951171875,31450.759765625,2504.5,4212.9501953125,7262.39990234375,19310.150390625,115409.0,7148.10009765625,19818.400390625,17950.849609375,16381.3095703125,15574.259765625,7164.10986328125
2023-08-25,4405.7099609375,3064.070068359375,31624.279296875,2519.139892578125,4236.25,7338.60009765625,19265.80078125,115837.0,7115.2001953125,19835.80078125,18119.390625,16481.580078125,15631.8203125,7229.60009765625
2023-09-01,4515.77001953125,3133.25,32710.619140625,2563.7099609375,4282.64013671875,7464.5,19435.30078125,117893.0,7278.2998046875,20545.400390625,18382.060546875,16644.939453125,15840.33984375,7296.77001953125
2023-09-08,4457.490234375,3116.719970703125,32606.83984375,2547.679931640625,4237.18994140625,7478.2001953125,19819.94921875,115313.0,7156.7001953125,20074.69921875,18202.0703125,16576.01953125,15740.2998046875,7240.77001953125
2023-09-15,4450.31982421875,3117.739990234375,33533.08984375,2601.280029296875,4295.0498046875,7711.39990234375,20192.349609375,118758.0,7279.0,20622.30078125,18182.890625,16920.919921875,15893.5302734375,7378.81982421875
2023-09-22,4320.06005859375,3132.431884765625,32402.41015625,2508.1298828125,4207.16015625,7683.89990234375,19674.25,116009.0,7068.7998046875,19780.0,18057.44921875,16344.48046875,15557.2900390625,7184.81982421875
2023-09-29,4288.0498046875,3110.47509765625,31857.619140625,2465.070068359375,4174.66015625,7608.10009765625,19638.30078125,116565.0,7048.60009765625,19541.30078125,17809.66015625,16353.740234375,15386.580078125,7135.06005859375
2023-10-06,4308.5,3110.47509765625,30994.669921875,2408.72998046875,4144.43017578125,7494.60009765625,19653.5,114170.0,6954.2001953125,19246.099609375,17485.98046875,16520.5703125,15229.76953125,7060.14990234375
2023-10-13,4327.77978515625,3088.10009765625,32315.990234375,2456.14990234375,4136.1201171875,7599.60009765625,19751.05078125,115754.0,7051.0,19462.900390625,17813.44921875,16782.5703125,15186.66015625,7003.52978515625
2023-10-20,4224.16015625,2983.06005859375,31259.359375,2375.0,4024.679931640625,7402.10009765625,19542.650390625,113155.0,6900.7001953125,19115.599609375,17172.130859375,16440.720703125,14798.4697265625,6816.22021484375
2023-10-27,4117.3701171875,3017.783935546875,30991.689453125,2302.81005859375,4014.360107421875,7291.2998046875,19047.25,113301.0,6826.89990234375,18737.400390625,17398.73046875,16134.6103515625,14687.41015625,6795.3798828125
2023-11-03,4358.33984375,3030.798095703125,31949.890625,2368.340087890625,4174.669921875,7417.7001953125,19230.599609375,118160.0,6978.2001953125,19824.900390625,17664.119140625,16507.650390625,15189.25,7047.5
2023-11-10,4415.240234375,3038.969970703125,32568.109375,2409.659912109375,4197.35986328125,7360.60009765625,19425.349609375,120636.0,6976.5,19654.5,17203.259765625,16682.669921875,15234.3896484375,7045.0400390625
2023-11-17,4514.02001953125,3054.3701171875,33585.19921875,2469.85009765625,4340.77001953125,7504.2998046875,19731.80078125,125062.0,7049.39990234375,20175.80078125,17454.189453125,17208.94921875,15919.16015625,7233.91015625
2023-11-24,4559.33984375,3040.971923828125,33625.53125,2496.6298828125,4372.10009765625,7488.2001953125,19794.69921875,125542.0,7040.7998046875,20103.099609375,17559.419921875,17287.419921875,16029.490234375,7292.7998046875
2023-12-01,4594.6298828125,3031.635986328125,33431.51171875,2505.010009765625,4418.509765625,7529.39990234375,20267.900390625,128103.0,7073.2001953125,20452.900390625,16830.30078125,17438.349609375,16397.51953125,7346.14990234375
2023-12-08,4604.3701171875,2969.55908203125,32307.859375,2517.85009765625,4523.31005859375,7554.5,20969.400390625,127094.0,7194.89990234375,20331.5,16334.3701171875,17383.990234375,16759.220703125,7526.5498046875
2023-12-15,4719.18994140625,2942.556884765625,32970.55078125,2563.56005859375,4549.43994140625,7576.39990234375,21456.650390625,130197.0,7442.7001953125,20529.19921875,16792.189453125,17673.869140625,16751.439453125,7596.91015625
2023-12-22,4754.6298828125,2914.77490234375,33169.05078125,2599.510009765625,4521.47021484375,7697.5,21349.400390625,132753.0,7501.60009765625,20881.19921875,16340.41015625,17596.630859375,16706.1796875,7568.81982421875
2023-12-29,4769.830078125,2974.93505859375,33464.171875,2655.280029296875,4521.64990234375,7733.2001953125,21731.400390625,134185.0,7590.7998046875,20958.400390625,17047.390625,17930.810546875,16751.640625,7543.18017578125
2024-01-05,4697.240234375,2929.179931640625,33377.421875,2578.080078125,4463.509765625,7689.60009765625,21710.80078125,132023.0,7489.10009765625,20937.599609375,16535.330078125,17519.140625,16594.2109375,7420.68994140625
2024-01-12,4783.830078125,2881.97705078125,35577.109375,2525.050048828125,4480.02001953125,7624.89990234375,21894.55078125,130988.0,7498.2998046875,20990.19921875,16244.580078125,17512.830078125,16704.560546875,7465.14013671875
2024-01-19,4839.81005859375,2832.279052734375,35963.26953125,2472.739990234375,4448.830078125,7461.89990234375,21622.400390625,127636.0,7421.2001953125,20906.5,15308.6904296875,17681.51953125,16555.130859375,7371.64013671875
2024-01-26,4890.97021484375,2910.222900390625,35751.0703125,2478.56005859375,4635.47021484375,7635.10009765625,21352.599609375,128967.0,7555.39990234375,21125.30078125,15952.23046875,17995.029296875,16961.390625,7634.14013671875
2024-02-02,4958.60986328125,2730.152099609375,36158.01953125,2615.31005859375,4654.5498046875,7615.5,21853.80078125,127182.0,7699.39990234375,21085.099609375,15533.5595703125,18059.9296875,16918.2109375,7592.259765625
2024-02-09,5026.60986328125,2865.903076171875,36897.421875,2620.320068359375,4715.8701171875,7572.60009765625,21782.5,128026.0,7644.7998046875,21009.599609375,15746.580078125,18096.0703125,16926.5,7647.52001953125
2024-02-16,5005.56982421875,2865.903076171875,38487.23828125,2648.760009765625,4765.64990234375,7711.7001953125,22040.69921875,128726.0,7658.2998046875,21255.599609375,16339.9599609375,18607.25,17117.439453125,7768.18017578125
2024-02-23,5088.7998046875,3004.881103515625,39098.6796875,2667.699951171875,4872.56982421875,7706.2998046875,22212.69921875,129419.0,7643.60009765625,21413.19921875,16725.859375,18889.189453125,17419.330078125,7966.68017578125
2024-03-01,5137.080078125,3027.02001953125,39910.8203125,2642.360107421875,4894.85986328125,7682.5,22338.75,129180.0,7745.60009765625,21552.400390625,16589.439453125,18935.9296875,17735.0703125,7934.169921875
2024-03-08,5123.68994140625,3046.01904296875,39688.94140625,2680.35009765625,4961.10986328125,7659.7001953125,22493.55078125,127071.0,7847.0,21737.5,16353.3896484375,19785.3203125,17814.509765625,8028.009765625
2024-03-15,5117.08984375,3054.635986328125,38707.640625,2666.840087890625,4986.02001953125,7727.39990234375,22023.349609375,126742.0,7670.2998046875,21849.19921875,16720.890625,19682.5,17936.650390625,8164.35009765625
2024-03-22,5234.18017578125,3048.033935546875,40888.4296875,2748.56005859375,5031.14990234375,7930.89990234375,22096.75,127027.0,7770.60009765625,21984.099609375,16499.470703125,20228.4296875,18205.939453125,8151.919921875
2024-03-29,5254.35009765625,3041.1669921875,40369.44140625,2746.6298828125,5083.419921875,7952.60009765625,22326.900390625,128106.0,7896.89990234375,22167.0,16541.419921875,20294.44921875,18492.490234375,8205.8095703125
