Date,SPY,QQQ,DIA,XLE,XLP,XLV,XLU,AAPL,NVDA,MSFT,XLK
2018-11-12,243.4517,159.4716,220.0678,23.8693,45.5377,80.5935,21.5813,45.8787,4.0675,100.6824,
2018-11-19,234.1309,151.5789,210.3312,22.7074,44.5061,78.4920,21.2785,40.8435,3.5869,95.8292,
2018-11-26,245.1592,161.2519,221.3325,23.4891,45.7002,83.9472,21.8605,42.3346,4.0468,103.0998,
2018-12-03,234.4155,153.6449,211.6306,22.7643,44.4492,79.2976,22.2026,39.9427,3.6551,97.4562,
2018-12-10,231.6584,153.3593,209.1272,22.0608,44.2705,77.8966,22.3442,39.2291,3.6264,98.5812,
2018-12-17,215.3254,140.4968,194.6391,20.1226,41.1344,72.7262,21.3402,35.7324,3.2084,91.3292,
2018-12-24,221.6321,146.0547,200.1893,20.4597,41.4541,74.9867,20.9516,37.0363,3.3094,93.3374,
2018-12-31,225.7830,149.1674,203.4899,21.4710,42.0197,75.6113,20.9278,35.1469,3.3723,94.7692,
2019-01-07,231.6783,153.4257,208.3539,22.2384,42.3230,77.2386,21.1102,36.1023,3.6853,95.5781,
2019-01-14,238.3697,157.7795,214.7348,22.8947,42.9952,79.2353,21.0745,37.1761,3.8859,100.1432,
2019-01-21,237.7614,157.6841,215.0304,22.5684,42.4050,78.2149,21.1459,37.3990,3.9656,99.6411,
2019-01-28,241.5902,159.8801,217.7162,23.2713,43.6264,79.8246,21.6337,39.4757,3.5838,95.5595,
2019-02-04,241.9570,160.9399,218.4464,22.5720,44.0936,79.1121,22.0819,40.5711,3.6690,98.2465,
2019-02-11,248.1296,164.1672,225.4342,23.7124,44.5527,81.6718,22.0938,40.5735,3.8960,100.6174,
2019-02-18,249.7130,165.0741,226.7590,23.5833,44.6183,81.4079,22.6252,41.1806,3.9418,103.6148,
2019-02-25,250.8581,166.5063,226.9769,23.8308,44.4625,81.7597,22.6569,41.6567,3.8780,105.0714,
2019-03-04,245.5265,163.4319,222.0002,22.9163,44.0280,78.6371,22.8235,41.1663,3.7340,103.1853,
2019-03-11,252.7627,170.2873,225.6415,23.6779,45.0852,81.2166,23.2484,44.3113,4.2091,108.2274,
2019-03-18,250.9117,170.7981,222.6893,23.6635,45.3985,80.0071,23.3683,45.4850,4.3997,109.2918,
2019-03-25,253.8140,171.8503,226.3316,23.8984,46.2474,81.0048,23.2404,45.2232,4.4508,110.1228,
2019-04-01,259.2860,176.6329,230.7250,24.4369,45.8188,81.2255,23.2125,46.9016,4.7331,111.9436,
2019-04-08,260.7145,177.7521,230.6463,24.4189,46.3216,79.2919,23.2564,47.3468,4.7098,112.9333,
2019-04-15,260.5887,179.2443,232.0863,24.2851,46.8738,75.8575,22.8889,48.5348,4.6179,115.1929,
2019-04-22,263.6348,182.3626,231.8940,23.9345,46.9645,78.5857,23.2125,48.6396,4.4144,121.2808,
2019-04-29,264.1919,182.8026,231.5706,23.2225,47.3189,79.6010,23.2924,50.4133,4.5363,120.3564,
2019-05-06,258.8637,176.9582,227.1573,23.1502,47.2365,78.4974,23.1565,47.1253,4.1846,118.7037,
2019-05-13,256.8330,175.0834,225.5504,23.0418,47.5991,78.0824,23.4842,45.1703,3.8800,120.0240,
2019-05-20,254.0836,170.4155,224.3938,22.2719,47.4096,79.0712,23.9037,42.7731,3.5979,118.3090,
2019-05-27,247.3356,166.3885,217.4724,21.2418,45.8353,77.0583,23.2724,41.8410,3.3615,115.9098,
2019-06-03,258.4594,173.1703,228.0123,22.1454,48.3245,80.3514,23.9956,45.4451,3.6107,123.1448,
2019-06-10,259.9059,174.7007,229.1162,22.0514,48.7036,80.5633,24.2952,46.0641,3.5893,124.1289,
2019-06-17,265.4497,180.3730,234.5710,23.1828,48.7675,83.1059,24.5616,47.5076,3.7660,128.3649,
2019-06-24,264.5469,179.0175,233.4733,23.2375,48.2277,82.1395,24.0139,47.3021,4.0755,125.5440,
2019-07-01,269.4766,183.1492,236.4769,23.0114,49.3323,83.1237,24.4368,48.8102,3.9762,128.4492,
2019-07-08,271.4540,185.5266,240.0951,23.5038,49.6894,81.9622,24.4086,48.5879,4.1593,130.1737,
2019-07-15,268.3119,183.1109,238.5868,22.8910,49.7807,81.3592,24.3119,48.4182,4.1799,128.0368,
2019-07-22,272.6818,187.2138,238.9471,22.7779,50.1379,81.6341,24.1549,49.6491,4.3445,132.4603,
2019-07-29,264.2037,179.6022,232.7506,22.0302,49.1911,80.7297,24.2233,48.7600,4.0000,128.2993,
2019-08-05,263.3008,178.7778,231.3179,21.5561,49.2658,81.0401,24.5133,48.2183,3.8261,129.0584,
2019-08-12,260.7998,177.8096,228.1384,20.7974,50.0050,80.2864,24.7187,49.5402,3.9596,128.0025,
2019-08-19,257.1883,174.5406,225.8559,20.4108,49.5150,78.6993,24.7590,48.6142,4.0310,125.4261,
2019-08-26,264.0502,179.7173,232.7649,20.9652,50.4285,80.3307,25.2019,50.0776,4.1610,129.6292,
2019-09-02,269.1064,183.6669,236.4573,21.5305,51.0265,80.9248,25.2946,51.1620,4.4377,130.7952,
2019-09-09,271.8513,184.5776,240.2290,22.2782,50.6943,81.1376,25.3469,52.4790,4.5194,129.1214,
2019-09-16,270.5578,182.9096,237.8438,22.5556,50.3927,81.9108,25.9204,52.2343,4.2896,131.1149,
2019-09-23,267.9455,179.6570,236.7308,21.9483,51.0611,79.5336,26.2572,52.4958,4.2665,129.5070,
2019-09-30,266.9930,181.3668,234.6726,21.1201,51.2950,80.2459,26.2856,54.4606,4.5202,129.8737,
2019-10-07,268.7437,183.5762,236.8810,21.3078,50.8271,80.0767,25.9407,56.6678,4.6200,131.3406,
2019-10-14,270.2767,184.1334,236.5730,20.9913,50.7436,81.6972,25.9001,56.7157,4.7318,129.2061,
2019-10-21,273.5692,187.9276,238.3056,21.9078,51.0360,81.9642,26.0381,59.1556,5.0808,132.3279,
2019-10-28,277.6873,191.0302,241.6114,21.8195,51.0861,84.4661,26.0097,61.3723,5.0324,135.1393,
2019-11-04,280.2271,193.2973,244.9084,22.3384,50.7603,84.6976,25.0600,62.5960,5.1613,137.2456,
2019-11-11,282.8122,194.9111,247.9032,22.1139,51.2365,86.7721,25.5064,63.9483,5.0721,141.0162,
2019-11-18,282.0594,193.8736,246.9468,22.0219,51.2114,87.4844,25.5673,62.9907,5.2385,141.1375,
2019-11-25,285.0980,197.0147,248.7977,21.6759,51.7962,88.5794,25.5876,64.3069,5.3878,142.8264,
2019-12-02,285.6059,196.9186,248.5763,21.9814,52.3559,89.3985,25.6525,65.1394,5.2742,143.1755,
2019-12-09,287.8283,199.0223,249.8249,22.1986,52.4478,89.8170,25.7175,66.2078,5.5681,145.7984,
2019-12-16,292.3515,203.3642,252.6752,22.8054,53.1470,91.8158,26.4173,67.2401,5.9504,148.5156,
2019-12-23,294.2932,205.6340,254.3363,22.9244,53.2733,92.0303,26.3314,69.7330,5.8882,149.9780,
2019-12-30,293.8830,206.1828,254.3275,23.1200,52.5406,91.0999,26.1514,71.5689,5.8683,149.6573,
2020-01-06,296.8910,210.2741,256.0329,22.8941,52.7764,92.5037,26.3396,74.6730,6.0734,152.2236,
2020-01-13,302.5789,215.0393,260.6236,22.6300,53.7534,94.0244,27.3048,76.6942,6.1967,157.6581,
2020-01-20,299.6802,214.3847,257.5398,21.6730,53.5597,92.1977,27.9592,76.5932,6.2266,155.7145,
2020-01-27,293.2632,210.8902,250.9814,20.4558,53.2144,89.2103,28.2128,74.4757,5.8773,160.6113,
2020-02-03,302.8068,220.6420,258.7752,20.6625,54.1240,92.7197,28.0533,77.1898,6.2542,173.4994,
2020-02-10,307.7290,225.8789,261.7523,20.8922,54.5704,93.5205,28.7895,78.3765,7.2037,174.8769,
2020-02-17,303.9735,221.6720,258.1956,20.7237,54.4525,93.0706,28.7649,75.5062,7.3101,168.9591,
2020-02-24,270.0467,198.1157,226.8457,17.3285,48.8430,83.3343,25.4316,65.9332,6.7176,153.2732,
2020-03-02,271.1405,200.2528,230.6686,16.2682,51.8331,87.4196,27.4480,69.7127,6.6173,152.8570,
2020-03-09,245.4903,185.1583,206.8399,12.3217,47.6807,81.5796,23.5870,67.0451,5.9905,150.2647,
2020-03-16,209.7820,164.3263,171.5205,9.8987,42.4502,71.1685,19.5584,55.2917,5.1177,129.9431,
2020-03-23,232.3556,178.7613,193.3739,11.0868,45.3278,76.8487,23.0011,59.7538,6.2862,141.6271,
2020-03-30,227.5603,176.8994,188.2346,11.6739,46.8864,78.4672,21.3942,58.2270,6.0669,145.5344,
2020-04-06,255.0759,193.7722,211.9561,13.2705,49.2413,85.7461,25.1285,64.6380,6.5405,156.2345,
2020-04-13,262.8142,207.6930,216.8040,13.2862,51.2489,91.1261,25.0046,68.2101,7.2710,168.9686,
2020-04-20,259.4493,206.2942,212.6903,13.5484,49.7326,90.6831,24.0917,68.2511,7.2031,165.1370,
2020-04-27,259.2844,205.2330,212.1984,14.0298,48.8093,88.4587,23.0837,69.7224,7.0337,165.1559,
2020-05-04,268.1321,216.9253,217.8683,15.1764,49.2329,89.8874,23.1994,75.0044,7.7729,174.7207,
2020-05-11,262.4842,215.3914,212.2818,14.0845,48.6145,90.8006,22.6417,74.4192,8.4477,173.2827,
2020-05-18,270.8828,221.5559,219.4233,15.0590,48.6823,90.0773,23.3316,77.1230,8.9805,174.0973,
2020-05-25,279.0247,225.1254,227.8550,15.1686,50.1731,93.1425,24.6576,76.8933,8.8305,173.8506,
2020-06-01,292.7962,231.2320,243.3118,17.5480,51.1812,93.3234,25.2772,80.1728,8.8789,177.5980,
2020-06-08,278.9239,227.5565,230.0503,15.5834,49.2329,88.2507,24.2362,81.9382,8.8913,178.1104,
2020-06-15,284.2309,235.6215,232.5660,15.4856,50.5035,91.0990,23.7488,84.5792,9.2185,185.1402,
2020-06-22,276.3203,232.1463,224.9995,14.4713,48.7714,88.5429,22.9849,85.5248,9.1128,186.2598,
2020-06-29,287.5370,243.7140,232.2244,14.8002,50.3592,92.2568,24.1179,88.0594,9.5679,195.6804,
2020-07-06,292.4731,255.0981,234.3812,14.0868,51.4690,91.4486,24.0637,92.7924,10.4309,202.7103,
2020-07-13,296.2765,250.7011,239.8903,14.5426,52.5788,96.1522,25.0801,93.1866,10.1545,192.4738,
2020-07-20,295.5030,246.9707,238.0467,14.8676,53.0398,95.4349,25.1092,89.5952,10.1475,190.9748,
2020-07-27,300.6968,256.8569,237.7409,14.2810,53.5264,95.8254,25.3383,102.7953,10.5658,194.4946,
2020-08-03,308.1103,262.3460,246.9771,14.7368,54.2179,96.6244,25.6132,107.6833,11.1479,201.5814,
2020-08-10,310.2007,263.0128,251.6357,15.1372,54.7728,96.9786,25.1509,111.3612,11.5107,198.1850,
2020-08-17,312.6319,272.3964,251.7243,14.2810,54.8923,96.9967,24.7510,120.5317,12.6250,202.5822,
2020-08-24,322.8540,282.6982,258.4028,14.4435,56.1473,98.0682,24.6052,120.9557,13.0871,217.6936,
2020-08-31,315.4775,274.0490,253.9595,13.8212,55.9509,95.9797,24.7302,117.2269,12.5681,203.7519,
2020-09-07,307.6406,261.3602,249.7414,12.9294,55.1911,94.9718,24.5469,108.5434,12.1120,194.0327,
2020-09-14,305.7191,257.9007,249.8238,13.3218,54.3716,95.8344,24.3761,103.5427,12.1367,190.5711,
2020-09-21,303.9439,262.4330,245.4691,12.1591,54.1371,93.9182,24.6698,108.8148,12.8182,197.6370,
2020-09-28,308.6687,265.0905,250.0766,11.8086,55.0474,94.9574,25.4974,109.5319,13.0059,196.0868,
2020-10-05,320.6977,276.1075,258.3252,12.4048,56.4558,98.7864,26.6696,113.3600,13.7034,205.2355,
2020-10-12,321.1045,278.8134,258.4673,12.1631,56.8251,98.3852,26.8880,115.3468,13.7519,208.8969,
2020-10-19,319.7084,275.1700,256.0904,12.2437,56.1553,98.2941,27.2031,111.4896,13.5316,205.6349,
2020-10-26,301.9191,260.3263,239.5685,11.5709,53.4673,92.6783,26.2074,105.5003,12.4799,192.5491,
2020-11-02,323.7581,284.7083,255.9819,11.6555,55.8976,100.2085,26.9427,115.2254,14.4992,212.7579,
2020-11-09,331.0995,281.1520,266.7645,13.6498,57.9930,102.2142,27.7661,115.7788,13.2396,205.9012,
2020-11-16,328.5383,280.6205,264.9814,14.4273,57.1085,99.1875,26.6948,113.9148,13.0313,200.6048,
2020-11-23,336.2495,288.9604,271.0595,15.6763,57.4692,99.7709,26.7872,113.1867,13.2041,205.2198,
2020-11-30,341.9636,295.2516,274.0942,16.3692,58.0789,102.5971,26.2200,118.6815,13.5038,204.3903,
2020-12-07,338.6812,291.7050,272.5905,16.5666,57.8127,101.8130,26.1486,118.8368,12.9609,203.3414,
2020-12-14,342.7990,299.6390,274.0000,15.8737,58.3365,103.0164,26.1696,122.9628,13.2187,208.4235,
2020-12-21,342.6319,299.6980,274.1089,15.5634,57.7771,102.0406,25.9332,128.1178,12.9415,212.3901,
2020-12-28,347.1632,303.7448,277.5305,15.4736,58.4093,103.8440,26.5645,128.8168,13.0025,212.0753,
2021-01-04,354.0158,308.8664,282.2955,16.9107,57.9330,107.4598,26.4077,128.1955,13.2234,209.4056,
2021-01-11,348.8532,301.9247,279.7607,17.4537,56.8332,107.0754,26.6874,123.4287,12.8078,202.7598,
2021-01-18,355.5201,315.0528,281.4404,17.1761,56.3483,107.6429,26.6238,135.0105,13.6574,215.4412,
2021-01-25,343.6255,304.5388,272.2154,16.0533,55.4996,105.2995,26.3315,128.1080,12.9375,221.1717,
2021-02-01,360.0049,320.8036,282.8659,17.3761,56.9458,105.8853,26.9416,132.9663,13.5364,230.9355,
2021-02-08,364.5827,325.7314,286.0438,18.2376,56.8852,107.3591,26.5306,131.6149,14.9011,233.5957,
2021-02-15,362.1592,320.4743,286.4805,18.8541,56.2357,104.7319,26.0179,126.2674,14.8665,230.2918,
2021-02-22,353.1801,304.1322,281.5044,19.6584,54.8155,103.0842,24.7257,117.8963,13.6594,222.0825,
2021-03-01,356.2166,298.8461,286.7715,21.6181,56.0279,103.4595,25.2850,118.0519,12.4114,221.3371,
2021-03-08,365.9012,305.4101,298.6613,21.8712,57.2835,104.9058,26.4416,117.6727,12.8088,225.3031,
2021-03-15,362.8329,303.1640,297.1744,20.2218,57.4827,105.3361,26.3527,116.6615,12.7985,220.1424,
2021-03-22,368.8883,306.3193,301.3674,20.8077,59.7089,107.4929,27.0915,117.8477,12.7921,226.0008,
2021-03-29,373.2014,314.6267,302.1332,20.7582,59.1866,106.9142,27.3092,119.5880,13.7610,231.6107,
2021-04-05,383.3371,326.7825,307.9763,19.8835,60.0049,108.3472,27.6677,129.3107,14.3471,244.5125,
2021-04-12,388.7124,331.5325,311.7249,19.9701,60.7798,111.5898,28.6879,130.4385,15.8540,249.1857,
2021-04-19,388.2279,329.0219,310.4211,19.6153,60.5709,113.6107,28.4190,130.5940,15.2091,249.5776,
2021-04-26,388.7496,327.6356,309.0623,20.3786,60.5796,111.4520,28.4787,127.8134,14.9543,241.0051,
2021-05-03,393.2398,323.9617,317.2143,22.1280,61.5025,113.9689,28.1885,126.8131,14.7578,241.2727,
2021-05-10,388.0789,316.3910,313.9134,22.0703,61.7376,113.3994,28.1330,124.1251,14.1907,237.1536,
2021-05-17,386.5511,316.9920,312.5324,21.5215,61.8333,114.2353,28.2397,122.1578,14.9367,234.8468,
2021-05-24,391.3022,323.7000,315.8219,21.5421,61.6505,113.5372,27.8129,121.3592,16.1848,239.1668,
2021-05-31,393.6870,325.3189,317.8870,23.0028,62.2686,112.1501,27.9110,122.6058,17.5136,240.2301,
2021-06-07,395.2800,330.7860,315.3467,22.8501,61.7637,114.4099,28.2184,124.0277,17.7638,247.0312,
2021-06-14,387.7970,332.1334,304.6792,21.6164,59.9005,113.6658,27.3604,127.0565,18.5745,248.5063,
2021-06-21,398.7228,339.1471,315.1933,23.0670,61.0607,115.9168,27.5213,129.6374,18.9654,253.8609,
2021-06-28,405.3680,348.0564,318.3869,22.7960,61.2798,118.3052,27.5385,136.3088,20.4164,265.9591,
2021-07-05,407.0504,350.3564,319.1098,22.0291,61.4726,118.6925,27.7880,141.3244,19.9811,266.2369,
2021-07-12,403.1436,347.0469,317.4766,20.2909,62.2525,118.6096,28.5063,142.5710,18.0984,268.9286,
2021-07-19,411.1814,357.3341,320.9834,20.2242,62.5679,121.2469,28.2655,144.6844,19.4906,277.4730,
2021-07-26,409.8449,353.8113,319.9854,20.5869,62.6643,121.8648,28.3773,142.0548,19.4318,272.9135,
2021-08-02,413.5648,357.1887,322.3751,20.6369,62.1648,122.5933,29.0139,142.5407,20.2958,277.2718,
2021-08-09,416.7706,357.9359,325.3966,20.5994,63.5406,123.2850,29.5430,145.4278,20.1184,280.5191,
2021-08-16,414.3779,356.8780,322.0868,19.1280,63.7597,125.5166,30.0807,144.5403,20.7442,292.1025,
2021-08-23,420.8175,364.9428,325.2144,20.5535,62.9009,124.1518,29.4742,144.9401,22.5580,287.6495,
2021-08-30,423.4624,370.3097,324.8201,20.2659,63.8211,126.1990,29.8914,150.4998,22.7683,289.0123,
2021-09-06,416.3220,365.4765,317.9959,19.9199,62.9886,122.8239,29.4441,145.3010,22.4045,283.8009,
2021-09-13,413.8677,362.7981,317.6953,20.5577,62.5329,122.6487,28.5623,142.4627,21.8284,287.7934,
2021-09-20,416.2211,362.7144,319.7451,21.4740,62.2701,122.1369,28.2324,143.3015,22.0088,287.2944,
2021-09-27,407.1543,349.9384,315.4342,22.7144,60.8593,117.8337,27.6863,139.1367,20.6741,277.4572,
2021-10-04,410.5484,350.8905,319.4325,23.8661,61.7675,117.4728,28.0721,139.3805,20.7629,282.9756,
2021-10-11,418.0588,358.4493,324.4311,24.1867,62.4376,118.4260,28.4665,141.2727,21.7905,291.9586,
2021-10-18,424.8566,363.4626,328.0077,24.4483,62.8609,121.8500,29.1469,145.0279,22.6517,296.7093,
2021-10-25,430.6043,375.1311,329.3777,24.2458,62.8257,123.8397,28.9996,146.1106,25.4834,318.2648,
2021-11-01,439.3055,387.2659,334.0394,24.5791,64.3687,122.9513,29.1339,147.7695,29.6547,322.5260,
2021-11-08,438.1240,383.4768,332.1820,24.2796,64.2276,123.8304,28.8869,146.5094,30.2906,323.1594,
2021-11-15,439.6430,392.5026,327.8844,23.0645,63.5311,123.0530,29.1686,156.8244,32.8771,329.8944,
2021-11-22,430.3417,380.0763,321.5368,23.4484,63.4517,122.1276,28.9346,153.1712,31.3999,316.9818,
2021-11-29,425.1379,372.2358,318.9757,23.2628,63.1078,120.6470,29.2120,158.0844,30.5963,310.5686,
2021-12-06,441.3776,386.6927,331.8641,24.1488,65.4180,124.5430,29.9704,175.2858,30.1029,329.3465,
2021-12-13,432.7005,373.9652,326.3849,22.9380,66.3086,127.6339,30.3432,167.1686,27.7134,311.3282,
2021-12-20,442.7965,386.1263,331.6735,23.4615,66.8076,129.4064,30.4550,172.1894,29.5467,321.7988,
2021-12-27,446.8989,387.0309,335.3283,23.7179,68.4589,130.8835,31.2675,173.4494,29.3184,323.3660,
2022-01-03,438.5530,369.5302,334.3962,26.2136,68.7341,124.8079,30.7564,168.1747,27.1612,301.9442,
2022-01-10,437.2639,369.6761,331.4705,27.5683,68.3878,124.5478,30.3152,169.0539,26.8572,298.2520,
2022-01-17,412.1037,342.1262,316.2089,26.6880,67.4379,120.2745,30.0706,158.6412,23.3004,284.6278,
2022-01-24,415.8392,342.2332,320.6053,28.0469,67.1893,121.2128,29.6862,166.3774,22.7681,296.3867,
2022-01-31,422.1903,348.2744,324.0783,29.4444,67.3757,122.9035,29.9133,168.6042,24.2424,294.1562,
2022-02-07,414.4373,337.6221,320.7716,30.0897,66.8076,120.9991,29.2799,164.9365,23.8736,283.6759,
2022-02-14,408.5753,332.2231,315.4199,29.0811,67.5000,118.4538,28.9261,163.6260,23.5675,277.4122,
2022-02-21,411.8874,336.3672,315.0127,29.4358,67.3935,121.6494,29.5202,161.2298,24.0809,286.4496,
2022-02-28,406.6370,328.1275,311.2480,32.1495,67.3580,123.1079,30.9661,159.5866,22.8677,279.2717,
2022-03-07,395.2519,315.5782,305.2814,32.8418,63.4250,119.7822,30.7651,151.3320,22.0342,269.8394,
2022-03-14,419.5567,341.9316,321.8838,31.5726,65.8665,127.2604,30.9311,160.3789,26.3742,289.4556,
2022-03-21,427.2679,350.0101,323.1353,33.9757,66.9233,126.9865,32.0041,170.8830,27.6095,292.5869,
2022-03-28,427.4850,352.4451,322.6440,33.2465,68.3592,128.6639,33.2002,170.4820,26.6324,298.1172,
2022-04-04,422.4355,340.0751,322.0506,34.3122,70.2052,133.0995,33.8422,166.3547,23.0501,286.1220,
2022-04-11,413.2047,329.6339,319.3115,34.4502,70.3123,129.1950,33.4596,161.6600,21.1947,269.6082,
2022-04-18,402.1145,316.9425,313.7281,32.8755,70.6690,124.5636,32.6505,158.2369,19.4569,264.0201,
2022-04-25,388.8630,305.1082,305.7707,32.4225,69.2421,121.4138,31.3357,154.1879,18.4917,267.3826,
2022-05-02,388.2401,301.2122,305.1956,35.7747,68.4216,120.9386,31.7534,154.0520,18.6194,264.6945,
2022-05-09,379.1602,294.0923,298.8518,34.8515,68.6267,119.8390,31.4104,144.0907,17.6532,251.5816,
2022-05-16,367.7493,281.1769,290.4447,35.2786,63.0527,120.9386,31.5468,134.7661,16.6443,243.9010,
2022-05-23,391.9399,301.0661,308.7122,38.1951,66.8876,124.8897,33.1430,146.5688,18.7550,263.8720,
2022-05-30,387.4850,298.2415,306.1836,38.6179,65.8353,120.9759,32.6945,142.3963,18.6642,260.7623,
2022-06-06,367.9097,281.3327,292.2574,38.2728,64.1408,116.9409,31.3709,134.3156,16.9270,244.3163,
2022-06-13,346.8058,267.5505,278.3504,31.7063,61.3850,111.7223,28.5258,128.8599,15.8360,239.1594,
2022-06-20,369.7643,287.5044,293.5389,31.2329,65.4580,120.9064,30.5891,138.7526,17.0786,258.5219,
2022-06-27,361.3847,275.3253,289.6533,31.6649,65.7905,121.3556,31.8480,136.0786,14.4828,250.6803,
2022-07-04,368.4278,288.2265,292.0852,30.9537,65.5030,122.3475,30.9482,144.0221,15.7942,258.4833,
2022-07-11,365.0722,284.8304,291.4616,29.9241,65.5389,121.8422,30.9216,147.0879,15.7184,247.9184,
2022-07-18,374.5134,294.7063,297.4277,31.0410,65.7725,121.4959,30.7753,150.9275,17.2711,251.4335,
2022-07-25,390.5332,307.8514,306.3768,34.2127,66.9317,123.9010,32.7788,159.1747,18.1127,271.1149,
2022-08-01,391.9362,313.9898,305.7337,31.8830,67.0664,123.0119,32.9029,162.1813,18.9364,273.2104,
2022-08-08,404.8563,322.4214,314.9251,34.2345,67.8481,125.0426,34.0066,168.8020,18.6572,281.9019,
2022-08-15,400.1546,315.0729,314.7948,34.6664,69.1061,124.3876,34.4410,168.2331,17.7996,276.9260,
2022-08-22,384.2012,300.0249,301.6163,36.1410,66.8957,119.1190,33.5589,160.4845,16.2150,259.4482,
2022-08-29,371.8119,288.0509,293.0515,34.8846,65.1975,116.9666,33.0669,152.8242,13.6092,247.8059,
2022-09-05,385.4240,299.6833,301.0092,35.1638,66.4734,122.1229,34.2992,154.3543,14.3514,255.9351,
2022-09-12,366.9811,282.3419,288.4834,34.2214,64.0923,119.2687,33.0093,147.8121,13.1654,236.8508,
2022-09-19,350.2197,269.3482,277.0676,31.0839,62.7457,115.3095,32.0235,147.5472,12.4851,230.2506,
2022-09-26,339.9687,261.2827,269.0513,31.7631,60.3491,113.7875,29.2344,135.5516,12.1090,225.3925,
2022-10-03,345.3083,263.0815,274.3612,36.0764,60.1411,115.2062,28.4534,137.4054,12.0461,226.6893,
2022-10-10,340.3970,254.9085,277.9666,35.4060,61.0726,116.4088,27.7350,135.7282,11.1992,221.1924,
2022-10-17,356.2542,269.2602,291.3084,38.3389,62.3206,118.8892,28.2526,144.4478,12.4352,234.3153,
2022-10-24,370.2744,274.9305,307.8941,39.3621,66.1732,124.8270,30.0823,152.7555,13.7998,228.2667,
2022-10-31,358.2149,258.7604,303.7336,40.3191,64.9795,122.9010,29.9395,135.9534,14.1210,214.2535,
2022-11-07,379.3071,281.5197,316.5243,41.0733,66.4898,125.0807,30.3813,147.0748,16.2866,239.1444,
2022-11-14,376.9466,278.4500,316.7725,40.4117,67.5389,126.4337,30.7249,148.6369,15.3709,234.1022,
2022-11-21,382.9431,280.5031,322.5470,40.5176,68.9587,128.8576,31.6576,145.5127,16.2298,240.1871,
2022-11-28,387.3023,286.0070,323.6927,39.8296,69.8089,131.3286,31.6977,145.2180,16.8386,247.4949,
2022-12-05,374.3291,275.7322,314.8947,36.4645,68.6332,129.6375,31.6085,139.6671,16.9633,238.1782,
2022-12-12,366.4766,268.1164,309.5829,37.2055,67.7016,127.3356,31.4523,132.1512,16.5343,237.4698,
2022-12-19,366.1323,262.0062,312.3687,38.7917,68.4786,128.3979,31.9031,129.5477,15.1723,231.6856,
2022-12-26,365.6734,260.9479,311.8040,38.9744,67.9048,128.1620,31.7186,127.6515,14.5816,232.7435,
2023-01-02,371.0758,263.4174,316.4624,39.0145,69.0251,127.9922,31.9436,127.3470,14.8261,218.2928,
2023-01-09,381.0393,275.3437,322.8240,40.0794,68.0778,127.7846,32.0921,132.3968,16.8615,232.1709,
2023-01-16,378.5341,277.0194,314.2722,40.3156,66.1468,126.3318,31.1473,135.4523,17.7994,233.1317,
2023-01-23,387.9047,290.3275,319.8669,40.6497,66.3654,125.3412,30.9943,143.3709,20.3198,240.8374,
2023-01-30,394.2824,300.0488,319.2735,38.3016,66.8573,125.1809,30.5534,151.7907,21.0532,250.7267,
2023-02-06,390.1613,293.6986,319.0381,40.1953,66.4656,124.9922,30.4634,148.5884,21.2179,255.3365,
2023-02-13,389.4155,295.1294,319.1457,37.6466,67.1123,124.5205,30.8098,150.1037,21.3406,251.0726,
2023-02-20,379.0122,286.0058,309.5512,37.7223,66.2288,121.2374,29.9685,144.3573,23.2344,242.4719,
2023-02-27,386.4800,293.6790,315.2967,38.8808,66.0739,121.8601,29.8065,148.6081,23.8370,248.3776,
2023-03-06,369.0009,282.7719,301.6361,36.8178,64.7714,117.1241,28.9832,146.1186,22.9180,241.8590,
2023-03-13,374.3253,299.2453,301.2755,34.2959,65.6823,118.7374,30.1305,152.5144,25.6723,271.8639,
2023-03-20,379.8540,305.1362,304.8888,35.0680,66.7851,120.5643,29.7724,157.6802,26.7242,272.9731,
2023-03-27,392.9462,314.9904,314.6318,37.2921,68.3776,122.6100,30.6789,162.2556,27.7201,280.4937,
2023-04-03,392.7541,312.1637,316.7884,38.2601,68.9726,126.4552,31.6397,162.0195,26.9816,283.7043,
2023-04-10,395.8929,312.6741,320.5154,39.2731,68.8078,127.4496,31.2227,162.5606,26.7032,278.3922,
2023-04-17,395.6432,310.7503,319.9992,38.2601,70.0800,127.1939,31.5536,162.3737,27.0635,278.0226,
2023-04-24,399.2235,316.5902,322.7627,38.3276,70.8763,126.4646,31.2635,166.9590,27.6922,298.9403,
2023-05-01,396.0560,316.9142,318.6930,36.1215,70.6383,126.5215,31.2862,170.7866,28.6213,302.2386,
2023-05-08,395.0577,319.0145,315.3521,35.3516,70.5834,125.1956,31.2862,170.0375,28.2820,300.6041,
2023-05-15,401.8054,330.2821,316.9739,35.8559,69.4851,124.3621,29.9628,172.5895,31.2000,310.3974,
2023-05-22,403.1491,341.9520,313.7964,35.4642,67.2061,120.7822,29.2739,172.8555,38.8663,324.5844,
2023-05-29,410.7318,348.0864,320.6539,35.9729,67.3709,123.4245,29.5141,178.2945,39.2465,327.0317,
2023-06-05,412.6323,347.9391,321.7921,36.6168,66.9133,123.5192,30.0897,178.3044,38.6946,318.6366,
2023-06-12,423.3751,361.1205,326.0164,36.4052,68.3410,125.2145,30.5021,182.2063,42.6090,333.7888,
