Date,AAPL,ADBE,AMAT,AMD,AMZN,ASML,AVGO,AXP,BABA,BKNG,COIN,CRM,CRWD,DASH,DDOG,ENPH,EQIX,FSLR,FTNT,GOOGL,HOOD,ISRG,LLY,LRCX,MA,META,MRVL,MSFT,MU,NEE,NET,NFLX,NOW,NVDA,NVO,ORCL,PANW,PLTR,PYPL,QCOM,REGN,SNOW,SPOT,TER,TSLA,VRT,VRTX,ZS,KO,ABBV,SPY,CWB
2024-07-01,224.396176,578.34,238.569338,171.9,200.0,1058.896082,167.186744,230.63337,72.639497,154.685256,223.68,259.05208,97.42,110.96,134.56,97.14,722.792805,222.12,61.09,189.141589,22.68,443.76,901.972589,106.933429,443.49332,536.309849,71.631003,460.325627,130.663247,68.032975,86.96,69.065,161.294,125.622944,135.840043,141.316016,171.045,27.23,59.246892,197.169808,1025.757832,143.02,316.85,150.115579,251.52,91.557025,474.57,201.65,60.242212,155.190761,541.845,69.659647
2024-07-08,228.560106,559.05,239.365913,181.61,194.49,1069.519733,166.927617,233.569754,77.640042,158.474703,218.02,250.366153,92.83,105.0,127.8,119.34,771.02753,233.24,59.55,183.653903,22.28,444.16,935.33661,105.16595,434.88166,495.543506,73.192438,446.532398,132.715342,71.722932,82.21,64.76,151.698,129.027332,135.563344,141.656307,168.25,28.07,59.752513,193.988259,1091.03865,135.75,302.27,155.208786,248.23,89.452152,488.74,201.9,60.185523,158.002289,547.071,70.95232
2024-07-15,222.38361,551.0,206.775172,151.58,183.13,882.383837,154.445369,237.240234,73.37057,156.14546,257.79,244.116118,76.24,106.1,119.03,105.46,753.764576,216.43,58.48,176.300602,23.41,455.01,845.659092,90.15418,438.419131,473.610737,66.150687,430.346767,113.5459,67.94804,78.66,63.334,150.24,117.735943,125.506773,135.579871,165.445,28.58,58.820584,178.444666,1054.887239,129.85,295.09,145.369862,239.2,85.102744,491.57,188.54,61.687799,161.364039,536.325,70.576094
2024-07-22,216.088144,542.44,203.047987,139.99,182.5,875.505073,148.830958,240.675803,74.598775,145.665836,242.93,258.982132,64.04,104.74,118.31,119.34,739.979121,226.74,57.0,165.722169,21.2,441.3,793.537055,87.945323,432.974588,462.594685,65.364955,418.689963,108.726211,70.080854,78.06,63.137,165.522,112.873957,120.917389,136.020192,163.405,27.18,57.789514,172.541551,1069.794117,129.0,321.88,125.553017,219.8,76.932641,495.26,181.36,63.350695,173.387683,531.88,70.431392
2024-07-29,217.971826,526.17,178.7967,132.5,167.9,798.867531,141.165128,227.354408,75.495558,130.990583,204.44,240.508054,54.4725,117.23,107.25,105.19,772.76149,213.045,56.51,165.38477,17.88,449.73,793.379259,75.004786,456.531377,484.885054,58.929908,402.169594,92.120645,74.742844,79.46,61.364,158.128,107.093485,121.642531,130.413432,152.8,24.74,61.447831,152.66645,1073.324955,119.77,330.85,116.428928,207.67,69.291251,494.46,169.52,65.504902,177.255101,520.606,69.384157
2024-08-05,214.382915,536.3,188.011402,134.27,166.94,849.404403,145.523167,232.806294,77.971462,135.513675,196.29,248.946587,60.225,123.81,112.28,107.86,784.47769,211.8,69.69,162.417649,17.92,463.425,879.397879,79.418567,451.353627,514.31748,60.232831,399.737811,92.49827,73.100767,77.71,63.394,162.216,104.577631,127.348251,129.219672,165.74,30.01,64.164305,157.620851,1121.973149,124.41,339.9,120.847013,200.0,71.286392,468.45,174.36,64.890764,177.85441,520.694,69.731947
2024-08-12,224.368063,553.46,204.454287,148.56,177.06,906.761779,162.660861,246.372387,81.080963,142.433313,205.31,259.179294,65.635,129.03,114.98,116.39,793.846819,225.4,74.72,161.713082,19.98,478.98,910.689305,85.635215,463.309883,523.903133,68.945506,412.73776,107.315086,74.148299,82.38,67.407,165.512,124.375001,129.043001,134.513314,167.055,32.08,67.376485,164.999745,1169.64937,128.04,337.38,132.165251,216.12,79.227053,477.37,192.9,65.363178,181.572001,541.522,70.620745
2024-08-19,225.152185,558.3,199.692936,154.98,177.04,895.509428,163.289047,245.971081,83.254689,150.766319,211.4,260.253827,67.885,128.81,117.23,123.0,797.269023,231.065,74.73,164.352728,21.12,486.55,940.929736,83.298565,460.898869,524.479265,71.451892,411.080773,102.20721,75.176957,82.39,68.673,165.654,129.157119,131.03284,136.196321,175.375,31.78,71.084373,166.264699,1189.297092,115.86,342.49,134.965025,220.32,78.359167,481.24,199.43,65.939523,184.989937,549.162,71.625472
2024-08-26,227.296114,574.41,194.362405,148.56,178.5,892.163335,159.814394,253.165222,81.236925,153.861874,183.36,249.311337,69.32,128.71,116.26,121.04,803.431786,227.37,76.71,162.129868,20.12,492.63,948.119493,80.707312,477.598104,517.833875,75.828122,411.425979,95.638521,76.47122,82.14,70.135,171.0,119.173574,133.127912,138.251154,181.36,31.48,71.808105,167.989635,1174.985299,114.23,342.88,135.749359,214.11,82.828283,495.89,199.98,68.471661,183.828775,550.676,71.770385
2024-09-03,219.176977,563.41,172.183059,134.35,171.39,743.040079,134.466116,238.884609,79.131432,147.201338,147.35,240.508054,61.5975,123.56,107.2,108.65,787.639705,208.65,75.155,149.765208,18.94,471.82,891.519913,72.137303,470.463875,496.934171,65.842362,396.197477,85.840144,75.967808,76.05,66.577,165.008,102.660791,125.45555,138.75997,167.91,30.33,68.2985,152.37656,1122.231019,108.56,322.77,120.693206,210.73,71.595639,468.0,156.78,67.21504,181.103791,527.894,70.541849
2024-09-09,220.844477,536.87,185.701523,152.31,186.49,805.786739,164.594496,253.5078,82.552858,155.140233,163.05,250.957639,64.7825,131.35,109.26,109.91,839.233591,228.79,75.01,156.462511,22.07,489.86,912.259595,75.665378,487.49907,521.121804,74.07763,424.691739,90.649895,80.403537,78.59,69.706,175.79,118.914189,131.06154,158.545081,173.45,35.59,69.498111,161.565968,1143.902029,113.67,337.9,130.412263,230.29,85.551651,485.37,170.06,67.932693,181.862292,549.045,72.041916
2024-09-16,226.502066,522.3,189.33732,155.95,191.6,784.979761,168.493919,263.285958,86.062012,160.324738,170.09,263.427006,74.9625,139.72,114.76,114.9,844.683785,240.2,76.78,162.553678,22.73,486.2,910.067115,76.237673,486.886435,558.138832,73.470926,429.307632,90.331895,78.608349,82.45,70.103,187.472,115.819026,121.982898,164.386679,170.06,37.2,76.100927,162.712236,1135.650184,110.27,365.17,128.146471,238.25,94.337432,464.92,172.71,68.151493,181.16934,556.846,72.903245
2024-09-23,226.095117,515.48,201.909885,164.35,187.97,830.640615,170.059701,265.312063,104.62154,167.587067,191.23,273.142605,71.465,142.23,114.2,115.0,849.970281,255.75,77.45,162.911398,23.89,479.18,866.908824,81.55525,487.775744,564.114452,70.606484,422.156944,106.828149,80.299056,81.59,70.735,176.358,121.210601,115.525486,165.110763,167.875,36.84,77.211311,163.877768,1034.148529,113.92,369.2,133.801015,260.46,98.19914,462.88,171.77,68.294189,182.405416,560.001,74.122654
2024-09-30,225.112483,507.22,199.003219,170.9,186.51,822.211222,173.949537,270.823766,111.639849,165.204294,170.91,284.112148,73.06,144.86,122.69,105.95,844.375647,231.13,78.01,166.001696,22.89,481.95,876.162673,80.399641,491.787513,592.530962,73.013411,410.360773,101.61096,79.643669,83.43,71.97,183.536,124.72511,110.12996,167.185167,171.18,40.01,78.678603,162.692971,1004.523217,114.72,371.45,129.686812,250.08,104.974591,455.31,173.93,66.753075,181.937205,561.481,74.259399
2024-10-07,225.856902,495.42,202.047829,167.89,188.82,829.801624,178.715818,271.010223,107.36063,169.032117,176.38,284.457723,80.0525,149.44,129.81,100.97,839.25285,211.49,82.87,162.205895,26.27,484.78,920.506088,81.730761,496.9532,586.575227,73.671105,410.617211,106.371409,77.753498,93.47,72.279,187.718,134.589696,114.836695,172.376295,186.6,43.51,79.818729,163.733281,1007.349871,124.03,373.7,131.088026,217.8,111.600364,481.71,198.26,66.182292,181.843563,567.949,75.02466
2024-10-14,233.25147,494.9,183.622517,155.97,188.99,713.892544,177.150036,271.628474,99.845191,171.63936,220.21,289.236534,77.5375,151.98,128.12,91.64,862.016558,200.55,81.07,162.384755,26.83,521.15,906.590749,71.821313,510.884433,573.172339,79.484363,412.432007,110.579705,80.147082,90.8,76.389,184.35,137.784703,112.971221,171.317148,187.415,42.97,80.245037,164.638736,982.564583,119.54,378.88,125.254604,220.7,112.009485,483.0,190.01,67.009927,178.264708,572.858,75.266832
2024-10-21,229.688182,483.72,183.780167,156.23,187.83,702.482265,170.364979,262.36451,94.961618,171.52101,205.04,286.787887,75.155,153.88,126.6,83.83,880.437443,198.47,80.34,164.223036,27.06,511.27,881.633998,76.593624,501.999314,569.970758,81.236304,422.285163,107.356329,77.345069,88.76,75.468,190.17,141.31918,108.465383,170.169738,183.22,44.86,80.998512,164.012623,925.37692,116.04,379.16,111.05365,269.19,111.929656,477.7,184.96,63.661333,177.311371,567.419,74.763115
2024-10-28,221.251427,482.8,180.686291,141.86,197.93,667.304845,166.347123,267.60493,95.11758,187.351855,182.88,290.99403,75.7825,155.66,123.26,83.54,855.372328,204.94,78.8,170.2049,23.97,506.34,808.778459,73.753902,502.711706,563.915596,84.381834,404.748715,99.2183,73.469742,87.55,75.61,188.682,135.188759,107.087801,166.737314,181.32,41.92,76.58672,159.196372,836.689428,115.49,384.5,105.826426,248.98,106.670948,471.12,182.59,61.844341,192.13058,559.58,74.419941
2024-11-04,225.519137,494.68,189.209229,147.95,208.18,662.10273,180.842918,282.236892,91.813127,195.011446,270.74,317.879777,82.5075,171.4,124.45,66.9,886.917974,193.93,92.04,177.220175,30.54,536.45,821.232144,77.106352,519.215468,585.968717,93.370485,416.752009,111.325857,73.108804,91.25,79.504,201.616,147.399679,102.553263,185.596028,195.7,58.39,82.297264,164.629104,821.633779,120.89,400.68,110.199009,321.22,125.480559,516.74,195.73,60.807418,188.307791,586.185,76.544285
2024-11-11,223.571581,503.37,166.399285,134.9,202.61,651.38202,162.329267,281.520505,86.354442,196.270686,305.85,321.147931,84.1875,169.43,126.09,59.52,868.201865,190.45,94.2,171.397298,32.32,527.61,738.170563,69.070332,516.375792,550.910419,87.427822,409.315293,95.845693,72.519906,89.77,82.396,202.278,141.758494,97.329935,180.192413,193.5,65.77,85.093051,154.601668,750.610391,125.96,458.32,101.940791,320.72,120.611015,465.7,201.47,58.733573,155.733846,573.995,76.379382
2024-11-18,228.410663,512.15,172.716373,138.35,197.12,665.475204,161.728558,295.681417,81.032224,204.237985,304.64,337.696044,93.065,177.24,154.83,66.29,905.934208,186.05,92.77,163.716266,36.65,547.87,739.961087,71.62411,515.356675,555.941474,92.086392,412.111147,102.113369,72.67125,104.23,89.779,212.12,141.728541,100.506025,188.577333,191.68,64.35,86.02498,151.02801,731.954478,167.44,475.04,107.535708,352.56,139.849705,450.97,210.96,60.807418,167.022875,583.559,78.68803
2024-11-25,235.823303,515.93,172.548476,137.175,207.89,679.05411,159.611306,298.998387,85.165228,205.217526,296.2,325.818132,86.4925,180.48,152.75,71.35,949.577952,199.27,95.05,167.879723,37.54,542.0,786.791688,72.846768,527.30904,571.034638,92.265568,418.495411,97.447432,75.224306,99.83,88.681,209.888,138.034313,102.170602,181.271175,193.91,67.08,86.02498,152.704065,744.074375,174.8,476.96,109.435914,345.16,127.326595,468.13,206.59,61.421984,172.667389,590.458,79.405844
2024-12-02,241.298323,552.96,170.879385,138.59,227.03,701.177937,176.795519,298.321254,83.761567,209.444386,343.62,357.413575,91.4125,178.48,168.65,71.56,952.983538,194.19,99.21,173.603234,41.67,550.41,817.814241,75.518868,522.985212,620.201762,112.990232,438.369644,100.650911,71.944538,112.96,93.474,224.868,142.227576,105.968517,187.988918,202.95,76.34,89.108277,154.451797,771.626807,183.64,498.63,117.902274,389.22,133.602637,462.1,211.99,59.936277,166.305512,595.612,79.467362
2024-12-09,246.554739,465.69,167.254791,126.91,227.46,710.672292,221.375996,296.505753,85.603873,206.570441,310.58,349.830669,92.005,175.09,153.03,73.84,933.633618,199.67,97.95,188.833683,40.2,539.58,780.628725,75.424384,523.410669,616.801326,120.216989,442.026265,101.974087,70.395493,113.6,91.887,224.22,134.04979,102.3141,170.042248,196.56,76.07,90.238489,153.502874,725.309363,167.67,483.31,122.588121,436.23,125.547551,463.73,198.54,60.501804,163.643718,592.084,78.70942
2024-12-16,252.874362,447.17,161.566054,119.21,224.92,697.914252,217.427074,293.080833,80.203674,199.496416,278.71,339.692584,90.5725,171.0,149.46,71.45,897.08162,182.39,97.19,190.415421,38.33,524.43,759.498568,71.003364,522.450918,582.371503,111.387605,431.481359,89.657607,68.530901,112.69,90.905,218.25,134.499118,81.315554,166.384265,186.78,80.55,86.381889,148.041723,696.10061,166.29,460.88,125.304121,421.06,119.818159,397.27,187.38,59.955448,165.729734,581.212,77.008157
2024-12-23,253.967379,446.48,164.765968,125.19,223.75,705.737205,238.7057,295.436079,82.913521,199.053845,265.71,334.552467,88.7475,169.34,145.99,72.13,912.019758,182.63,96.08,191.758406,39.02,534.88,774.74275,72.595723,526.576858,596.859891,113.099729,425.482523,88.175252,68.95163,110.61,90.755,216.292,136.805673,83.582823,165.69778,186.18,79.08,86.114207,152.253781,706.564187,158.65,456.48,127.88084,431.66,114.89727,408.76,184.56,59.859596,168.023407,585.008,76.77412
2024-12-30,241.815021,430.57,167.956006,125.37,224.19,706.498732,229.621554,298.127514,83.381408,193.776976,270.65,329.066379,89.755,174.96,144.83,72.15,928.767113,186.43,97.47,190.793446,41.35,535.295,773.565555,74.286985,515.851392,601.656184,117.638848,418.3867,89.525051,68.836886,114.73,88.105,214.754,144.254548,83.850686,163.108753,183.25,79.89,86.847854,152.825072,712.267084,162.22,466.69,129.930276,410.44,125.437755,407.11,185.84,59.188631,171.053322,581.999,77.056915
2025-01-06,235.34635,405.92,169.526335,116.04,218.94,730.877468,221.485318,288.507324,78.497835,187.284616,258.78,314.189693,87.21,170.12,140.42,66.74,870.581905,189.24,94.56,191.042147,40.08,547.47,791.292728,73.832026,500.073708,612.83095,113.854303,414.038285,98.958702,64.428801,112.62,83.769,204.914,135.707314,82.520938,151.889384,173.42,67.26,82.644259,152.002026,691.171323,162.46,459.53,133.481969,394.74,128.69173,409.56,189.98,58.536838,165.342735,570.732,75.915981
2025-01-13,228.519965,429.99,189.673945,121.46,225.94,748.006867,234.449975,307.452606,82.972007,194.683851,295.48,320.822422,89.25,174.48,138.4,63.69,885.829642,192.88,94.23,194.981571,48.15,592.64,717.910937,79.420116,519.921285,609.756148,124.251774,424.000109,105.344099,67.660759,117.16,85.81,214.296,137.50463,75.27907,158.309045,177.11,71.77,91.021706,159.341657,675.996657,170.79,485.53,137.690277,426.5,135.628886,422.0,187.58,60.108811,163.462337,587.534,77.915053
2025-01-21,221.365674,435.38,184.439517,122.84,234.85,724.191859,241.618551,316.089136,86.890563,188.285933,298.0,330.035094,93.73,183.32,140.99,63.36,910.26859,168.25,96.9,199.169695,51.12,584.05,776.958647,78.80691,528.631229,644.305381,123.514789,438.853899,102.793925,69.640094,125.12,97.759,224.996,142.407307,84.156815,180.497675,187.7,78.98,88.344889,166.65224,670.254088,174.12,510.43,129.253763,406.58,146.049592,439.62,193.47,59.35158,162.261809,597.75,78.539154
2025-01-27,234.501747,437.45,178.118698,115.95,237.68,731.174166,218.4836,312.262701,96.345784,187.205981,291.33,337.76504,99.5175,188.83,142.71,62.28,883.962375,167.52,100.88,202.959898,51.95,571.88,802.352426,80.161898,550.37141,685.790333,112.40025,410.193891,90.889793,68.425719,138.4,97.676,203.676,119.890937,80.789395,167.186463,184.42,82.49,87.819439,167.446237,667.467106,181.51,548.55,115.196222,404.6,116.80374,461.68,202.59,60.846872,175.219887,591.703,78.275861
2025-02-03,226.184884,433.07,177.773028,107.56,229.15,719.69193,222.038266,311.593812,100.897937,193.129715,274.49,322.077796,105.3975,195.54,142.65,63.53,902.934971,168.34,107.66,184.376961,55.86,582.98,868.859002,81.427872,557.624743,711.0057,110.169375,404.946145,91.945724,65.279819,166.66,101.393,201.658,129.646366,82.674002,171.512116,193.94,110.85,76.646205,162.63384,704.183847,184.03,622.99,112.64935,361.62,121.155683,469.32,205.53,61.191939,181.603646,590.671,78.554172
2025-02-10,243.314375,460.16,167.106646,113.1,228.68,744.615325,230.105383,305.957444,121.582453,199.330847,274.31,322.77962,112.935,213.38,131.01,63.94,903.254244,159.76,111.64,184.267533,65.28,595.55,836.624666,81.84327,559.616437,733.046757,106.076118,403.64162,99.138011,65.079017,171.16,105.86,197.326,138.642929,74.494614,171.217185,200.03,119.16,77.300538,166.768435,668.082028,187.6,638.18,112.789194,355.84,107.850317,459.0,212.7,66.013296,183.766501,599.451,79.393802
2025-02-18,244.259382,444.32,170.243481,110.84,216.58,730.407643,215.906467,290.573009,140.122486,197.206506,235.38,306.232395,101.67,199.94,119.64,64.85,889.7867,155.44,110.02,178.726475,51.6,591.79,865.768343,85.077439,552.432467,680.188023,103.387117,404.233114,98.460622,68.444843,151.96,100.315,187.682,134.229521,84.262047,164.974482,191.03,101.35,74.306468,160.184069,695.485672,177.89,607.38,115.43837,337.8,95.812605,484.24,198.56,68.390427,192.541788,589.855,77.978147
2025-02-24,240.568882,438.56,156.473934,99.86,212.28,702.537203,196.918626,296.042156,129.166126,198.209009,215.62,294.420009,97.415,198.44,116.55,57.33,879.767099,136.18,108.01,169.395214,50.1,573.15,912.293184,75.899125,571.061245,664.913521,91.445959,393.122422,93.270619,67.648966,145.3,98.056,185.952,124.733704,86.720647,163.254052,190.43,84.92,70.439954,152.186001,693.906671,177.1,608.01,109.412987,292.98,94.99412,479.79,196.23,68.256234,199.163746,584.192,77.265439
2025-03-03,237.813441,449.4,154.108066,100.31,199.25,725.463686,192.504915,268.745606,137.071471,185.048185,217.45,279.632286,83.375,178.08,109.63,61.63,835.906145,139.13,101.28,172.956612,44.42,518.26,861.70547,78.380089,541.790282,622.58275,70.551424,389.478274,92.603191,70.213399,126.75,89.111,170.126,112.521943,83.391492,152.538232,180.93,84.91,69.874848,156.949309,702.616007,158.91,532.1,108.098358,262.67,84.882841,488.29,208.76,68.467108,204.175473,566.238,75.863116
2025-03-10,212.36789,394.74,154.088268,100.97,197.95,707.411805,193.077612,261.289467,137.539358,176.816131,183.12,276.182477,88.43375,183.5,101.8,58.13,814.666162,132.51,96.25,164.819703,39.24,484.44,806.113487,78.06264,522.834508,605.149473,68.459979,384.774549,100.403137,70.907531,116.15,91.8,168.866,121.499722,73.805823,146.747756,182.34,86.24,68.357985,152.432222,662.257122,156.11,574.79,86.387061,249.98,87.288387,504.77,197.81,66.780466,201.774418,553.349,75.530511
2025-03-17,217.122766,387.26,150.584012,106.44,196.21,709.611321,189.819122,266.089725,131.729758,182.826046,189.86,277.388427,90.56,190.62,105.03,61.54,811.661054,131.32,98.65,163.325779,44.36,492.49,829.985339,75.235362,530.811193,593.845249,70.103257,387.448245,94.356435,68.333458,119.22,96.029,165.55,117.535278,73.528394,149.65774,182.32,90.96,69.587338,152.665864,653.925157,158.39,599.94,87.153928,248.71,88.503464,503.2,205.2,66.307325,200.09749,556.166,76.244632
2025-03-24,216.754711,385.71,143.595298,103.22,192.72,668.35554,167.495617,261.141918,129.088145,183.498389,173.93,266.861071,89.2775,182.61,101.1,61.65,780.938936,127.32,96.6,153.704906,41.92,491.84,815.061715,72.031113,535.686384,574.413935,61.787272,375.109634,88.10054,67.918907,114.92,93.385,159.552,109.516516,66.296093,138.489693,172.76,85.85,64.590613,148.674473,632.951249,150.63,561.16,82.443174,263.55,74.143994,492.69,207.14,67.948835,195.600275,547.962,75.256602
2025-03-31,187.389869,349.07,125.668159,85.76,171.0,599.962491,144.884897,230.62465,113.599127,169.631001,160.55,237.987448,80.4075,163.16,87.93,57.27,745.159679,128.69,84.71,145.010265,34.51,451.58,731.525099,58.618902,485.30941,502.694361,49.228641,356.334347,64.555527,64.50609,97.08,85.586,144.33,94.178012,60.554385,126.102597,153.57,74.01,57.868827,124.083606,569.483328,130.53,503.3,68.440383,239.43,59.325181,474.62,174.67,67.523973,178.135454,498.28,71.33612
2025-04-07,197.108518,352.47,143.47651,93.4,184.87,662.638781,180.192482,247.846492,105.011446,181.609254,175.5,252.459523,94.475,180.49,92.02,51.89,755.487912,125.93,97.73,156.503524,43.68,493.6,725.777621,66.942012,505.908597,541.377714,53.232921,384.665621,69.373253,63.44561,106.25,91.829,157.134,110.774752,62.664834,130.581052,168.34,88.55,62.052593,135.561291,550.346622,144.96,543.66,73.350323,252.31,69.510619,484.22,198.08,68.972364,166.787608,526.542,72.090326
2025-04-14,195.944667,348.8,136.072037,87.5,172.61,634.253139,169.347656,248.024139,106.122678,181.085792,175.03,244.796634,93.905,181.24,91.18,52.54,768.441968,127.98,96.13,150.547745,41.18,482.74,832.353696,63.25167,513.431476,499.457468,51.547893,364.196993,68.625159,63.927646,107.9,97.303,154.432,101.347964,56.226997,126.900906,167.69,93.78,60.476245,133.039899,559.264506,143.43,574.25,70.960089,241.37,73.105479,489.1,201.09,70.488346,166.348073,519.117,73.099199
2025-04-21,208.180018,367.72,150.019767,96.645,188.99,671.020719,190.462879,261.347627,117.244748,191.583938,209.64,265.181502,106.22,187.76,101.52,46.83,815.074623,141.86,101.8,161.304001,49.45,514.59,876.529999,70.8506,529.459772,545.062792,58.746651,388.032497,79.577255,63.715551,121.0,110.153,189.052,110.854641,60.09938,136.638987,178.98,112.78,64.778981,144.62467,598.471414,158.4,620.72,76.806204,284.95,86.825862,493.84,215.58,69.435849,178.916252,543.011,75.616483
2025-04-28,204.270674,380.87,153.533922,98.8,189.98,685.759504,201.684055,273.230205,122.586461,206.011217,204.93,272.339472,110.145,205.09,105.0,45.56,851.787506,130.54,106.18,163.365617,48.59,529.42,816.161664,73.925886,555.174518,594.612144,62.146618,431.039391,80.514867,64.679623,124.23,115.649,195.472,114.339756,67.021264,148.715391,187.7,124.28,66.662668,136.106456,601.42087,167.66,644.0,75.57125,287.21,94.86437,501.15,230.47,69.184795,190.849772,558.908,77.047603
2025-05-05,197.48652,383.28,154.038773,102.84,193.06,701.534366,206.200257,280.790051,122.167312,200.853413,199.32,272.676085,102.6425,183.52,107.88,50.775,840.64235,140.68,97.42,152.131305,54.65,536.51,727.918061,74.759189,564.354811,590.100414,59.474503,434.455781,85.641804,67.783936,132.34,114.022,196.012,116.486747,63.671653,148.330604,186.93,117.3,69.656737,141.334206,524.129236,174.14,648.25,77.104983,298.26,93.925712,424.99,233.06,68.093674,177.512308,556.521,77.43029
2025-05-12,210.425189,417.125,163.898205,117.17,205.59,743.147023,226.414221,295.801181,120.344502,210.535877,266.46,288.249373,109.815,202.0,117.67,50.4,851.855582,178.46,104.59,165.516868,61.76,563.6,752.069829,83.756878,578.884486,637.757429,63.572411,450.670227,97.750953,72.305436,157.19,119.153,208.036,135.210507,62.316319,158.344942,192.98,129.52,71.560252,148.4603,590.208965,183.08,656.3,82.393377,349.98,105.888608,438.65,251.5,69.522753,176.954577,585.968,79.353536
2025-05-19,194.498375,407.69,156.362952,110.31,200.99,727.640373,226.523164,281.490768,117.683393,211.158725,263.16,270.4089,113.8975,206.15,114.46,39.64,844.258527,158.38,103.16,167.787633,63.17,539.54,708.696652,80.413745,559.332942,624.530989,60.511443,446.612637,93.132719,65.325552,158.04,118.539,200.874,131.106258,65.201244,153.885355,186.75,123.31,69.250258,141.528908,585.133504,200.05,653.82,76.783436,339.34,103.99132,436.0,254.1,69.300666,176.223758,571.087,78.117164
2025-05-27,200.056325,415.09,155.608487,110.73,205.01,731.892036,239.744938,290.205316,110.967261,218.52877,246.62,262.72621,117.8425,208.65,117.88,41.39,869.054576,158.08,101.78,171.044389,66.15,552.34,732.488349,80.145898,581.187003,644.878592,60.012915,456.711968,94.219949,68.10208,165.89,120.723,202.218,134.940884,69.218842,163.317579,192.42,131.78,69.676566,141.353676,487.607938,205.67,665.14,78.3993,346.46,107.775909,442.05,275.7,69.619312,178.964332,581.224,78.274163
2025-06-02,203.114194,416.92,165.525736,116.19,213.57,748.034449,244.558259,298.515225,116.36746,222.70113,251.27,271.775151,117.1025,218.45,122.16,41.18,894.095065,166.35,104.94,172.976531,74.88,557.08,764.472094,85.66157,585.672941,694.896048,68.148907,466.652566,108.284117,70.12988,179.67,124.1475,206.042,141.521662,72.248981,171.694105,199.6,127.72,72.799519,146.159397,490.531915,210.84,712.26,85.012371,295.14,115.195302,450.5,303.03,68.895117,182.541503,590.839,79.758723
2025-06-09,195.673712,391.68,169.347699,116.16,212.1,755.961616,246.311258,284.027165,111.862407,210.158001,242.71,255.82565,120.155,218.96,120.45,45.6,872.789628,175.2,100.83,174.173117,72.6,512.18,813.60453,88.806297,557.794623,680.1159,66.99232,471.196273,115.306226,72.67617,171.97,121.215,197.732,141.78116,77.283079,212.343439,196.27,137.4,70.221843,151.526279,526.355603,208.18,710.85,82.86786,325.31,110.811569,455.45,301.95,69.064049,183.74351,588.729,78.922987
2025-06-16,200.205733,376.92,168.225928,128.24,209.69,751.521211,248.171615,294.685956,112.001157,210.382106,308.38,258.442598,119.075,220.46,127.5,35.85,863.246669,145.0,99.85,166.16596,78.5,509.36,757.372319,89.991941,528.953615,680.120884,73.293726,473.616937,123.285896,69.517604,179.3,123.141,194.282,143.65866,71.416419,202.427764,199.24,137.3,69.44854,148.196462,506.941989,211.99,707.42,86.069664,322.16,118.410776,440.87,302.94,66.944088,178.185432,587.783,79.257281
2025-06-23,200.285416,385.83,181.875795,143.81,223.3,790.680221,267.390794,313.042762,113.061605,225.815593,353.43,271.125254,124.8325,242.315,132.08,40.88,767.650861,152.14,103.11,178.022137,83.03,533.71,770.002969,96.665009,546.172868,731.233361,76.932987,492.010021,124.442948,68.895609,194.05,132.312,204.484,157.540171,66.324235,207.43,200.57,130.74,73.007716,155.267427,518.160512,222.61,772.6,90.119297,323.63,127.021379,441.3,315.32,68.393052,175.310233,608.188,80.86976
2025-06-30,212.70614,379.31,189.658701,137.91,223.41,789.239821,273.178388,324.657323,107.729633,226.754453,355.8,269.865913,128.525,238.79,155.15,42.57,769.498831,185.03,105.66,179.019292,94.4,544.47,775.186302,98.266148,564.950289,716.661122,74.958812,494.88704,121.979225,71.80149,191.27,129.718,208.938,159.128056,66.963179,234.148057,201.82,134.36,75.932387,158.861671,544.376848,221.49,725.05,92.822377,315.35,127.700638,459.62,314.77,69.384961,182.01262,618.504,81.792301
2025-07-07,210.325584,363.35,196.488598,146.42,225.02,796.620629,272.384207,316.088974,105.767308,226.766352,387.06,255.904083,119.6125,240.44,137.37,41.855,739.872638,162.44,99.06,179.677414,98.34,512.06,787.439621,101.170076,546.772752,715.166022,72.555421,499.331539,124.330451,72.30686,181.39,124.511,187.756,164.700634,66.730836,227.961768,187.39,142.1,70.747293,154.20972,564.645775,210.84,709.15,96.802189,313.51,123.165587,468.85,289.74,67.945721,185.060909,616.802,82.294276
2025-07-14,210.345505,365.79,189.053143,156.99,226.13,729.716536,281.279033,304.690893,119.156704,226.203115,419.78,260.17791,118.99,239.17,145.02,39.58,760.483864,175.85,105.42,184.533561,109.74,518.62,766.28924,100.105965,549.237394,701.979242,74.491297,506.008209,114.2067,73.813253,197.35,120.924,192.68,172.180671,62.258234,242.683969,195.78,153.52,73.533166,151.604628,539.563226,216.89,695.48,93.680181,329.65,128.919308,459.81,288.72,67.926272,183.565271,620.719,83.849412
2025-07-21,213.034836,370.74,184.337735,166.47,231.44,706.540998,288.06928,308.312158,118.958489,223.401606,391.66,266.851427,116.98,249.92,149.84,35.41,783.60794,185.32,104.82,192.630462,104.85,495.86,806.981382,96.42633,564.701031,710.351801,74.052232,509.639206,111.081715,69.828601,198.42,118.049,193.758,173.269221,69.412461,242.357688,203.27,158.8,77.310452,155.130317,560.031064,219.51,693.1,89.919808,316.06,137.32014,469.65,286.185,67.265,184.55458,630.135,84.006894
