,AAPL,GOOGL,MSFT,AMZN,META,XOM,JNJ,JPM,GE,WFC,PG,CVX,PFE,VZ,KO,PEP,WMT,BAC,INTC,ORCL,CSCO,HD,CMCSA,NFLX,MRK,BA,IBM,MO,ABT,MCD,UNH,MA,GILD,QCOM,AMGN,COST,DIS,MMM,ABBV,MDT,TXN,LMT,UPS,ACN,NKE,LIN,DHR,CAT,CL,BMY,SPY,CWB
2020-01-21,76.659213,72.664169,156.007664,93.082,216.042814,49.513,123.900037,111.978603,56.551001,40.327547,106.047057,83.988879,27.003375,41.185201,47.349482,116.744052,34.896876,28.636473,60.399061,49.306621,40.460338,197.845988,34.412395,35.316,66.818687,321.125,102.339,30.175646,80.166669,181.607221,261.979552,311.834559,49.477279,77.699154,184.85797,282.639263,135.816413,118.290424,64.49258,98.612431,108.730856,363.237861,89.081422,185.634944,92.666695,191.446699,139.52523,124.026662,60.314694,49.907831,299.502,50.453774
2020-01-27,74.539892,71.009343,160.913624,100.436,200.152357,46.378,124.359483,111.314216,60.124677,39.793464,105.606395,80.45211,25.511753,40.611287,47.94053,116.012947,34.933491,28.030275,56.394216,47.829337,38.074959,194.520129,33.331943,34.509,66.39903,316.374,104.647,28.542257,77.275702,183.954257,243.76329,304.387217,49.516454,73.9377,177.040491,278.097155,134.100286,105.349192,62.547149,95.45379,101.234607,359.55929,79.047736,182.644421,87.462537,185.192476,138.338513,116.048597,63.3004,48.966614,293.089,50.086264
2020-02-03,77.256364,73.305482,173.826038,103.964,210.48165,45.892,126.882259,115.359407,61.959808,40.989156,106.843639,81.803742,26.066654,40.952903,48.58904,118.749486,35.531531,29.55004,58.524657,49.899358,39.731472,202.365746,34.528158,36.677,66.119259,334.743,112.874,27.755589,77.923066,181.925318,258.767549,315.042793,53.958832,75.766425,187.922684,286.081104,136.727802,106.292063,71.247549,98.356101,107.989174,368.839703,78.742296,188.313954,90.314379,195.248465,139.301646,117.833281,65.230813,51.533569,302.627,51.117161
2020-02-10,78.444069,75.269071,175.206135,106.7435,212.315545,45.937,125.412032,115.603295,61.959808,41.314738,106.894484,83.625899,25.011657,39.975881,49.212924,120.072828,35.970908,29.754952,59.632742,50.583286,38.903216,208.957769,35.570022,38.04,64.230804,340.49,110.88,27.125053,79.510437,186.636582,267.320961,328.482692,52.932462,77.655819,184.428886,290.350018,135.292848,107.87771,72.606262,97.016573,110.934334,367.731092,80.90328,189.017083,94.038122,202.979633,142.707007,121.915081,65.797068,51.634692,307.546,52.308989
2020-02-18,75.571367,73.521071,169.277195,104.7985,208.350366,44.786,125.244961,114.215652,59.158819,40.869204,107.369044,82.813038,24.470457,39.76408,49.360686,119.141588,36.181442,29.33659,57.035389,49.862882,38.344143,209.222133,35.361649,38.007,63.98989,330.38,110.247,27.55742,77.55061,185.587724,269.691938,327.2784,54.609127,75.428415,183.859457,293.670285,134.740197,105.144085,73.308779,93.667752,107.838141,359.290536,78.604848,188.589866,91.050045,199.059347,139.207052,121.225946,65.436724,51.051293,303.793,52.396623
2020-02-24,65.990062,66.373946,153.56178,94.1875,190.794533,38.961,113.055057,97.648033,52.54269,35.000146,95.954198,70.908807,22.894811,37.003824,43.909913,107.85234,32.855606,24.333318,49.216736,45.102746,33.072289,185.770561,31.201909,36.903,59.498008,275.11,95.76,24.242603,68.31016,167.976433,228.114841,279.636608,54.342741,67.862172,164.828984,256.444988,114.06911,99.991736,66.167812,83.240931,95.772217,312.588288,69.782721,160.731719,81.402812,174.14274,124.330094,109.766865,57.972459,45.940718,269.886,48.339149
2020-03-02,69.772855,64.217567,153.144725,95.0545,179.513597,36.121,119.402214,90.894836,45.440418,31.778591,103.09801,72.412979,23.990913,38.855382,45.362905,112.8817,35.769527,22.091279,49.438353,43.196868,32.865225,194.869771,31.155604,36.897,63.88109,262.33,93.98,25.311512,72.486986,172.033751,253.980859,276.515083,62.851423,67.676926,173.840813,283.992255,111.76155,102.946464,68.568721,81.909671,94.949922,323.236928,72.48951,159.094051,80.473847,173.304583,127.640862,107.266541,62.210789,46.91305,270.98,48.167754
2020-03-09,67.102932,60.17987,150.547605,89.25,168.797699,28.873,112.895327,87.387883,37.947583,26.466451,96.666036,63.372752,22.408417,37.010656,40.13795,104.814022,34.814493,20.759444,48.250486,43.707534,31.175581,176.565628,30.352983,33.6295,60.138404,170.2,79.426,24.06245,72.407174,153.235132,244.450758,260.136711,55.947999,66.226769,166.784848,275.718953,99.399619,94.926489,65.905334,73.44253,88.975696,277.701316,72.666878,148.200002,68.834465,161.671559,121.586886,88.032602,59.28514,42.774807,245.345,41.962469
2020-03-16,55.33934,52.941059,130.187708,92.3045,148.426588,24.798,100.789491,70.223157,31.518248,22.705113,86.801982,45.11757,19.873683,35.391397,31.716185,85.471332,34.928699,16.901418,40.626856,41.628394,29.485937,130.619246,25.753344,33.283,55.915003,95.01,70.185,20.585495,60.302361,128.458673,185.638443,203.689136,57.932868,53.210295,155.355011,264.909843,83.363044,83.677083,53.128793,64.049295,81.893888,246.118802,72.073081,133.452095,61.43007,138.588707,106.469145,84.374884,53.26225,37.648675,209.712,36.863077
2020-03-23,59.805304,55.025079,141.893701,95.005,155.42513,27.986,103.538524,76.639956,36.835743,25.943805,93.36107,52.250993,21.168452,36.054132,35.45091,99.065493,33.583283,18.559767,46.42436,45.44015,32.152924,163.58526,26.679446,35.712,56.204921,162.0,79.485,22.607882,66.119766,141.885022,217.861661,238.594336,57.608646,58.17228,163.624106,259.354782,93.465892,89.271636,56.100979,74.792471,84.327211,294.426441,75.204011,144.969169,75.801701,153.281125,119.336559,93.15694,55.990568,41.063504,232.278,41.391969
2020-03-30,58.27722,54.154796,145.808337,95.3295,152.83785,29.698,112.794445,71.420229,32.533406,22.473778,97.521938,57.059786,23.045525,37.372769,36.295571,102.461977,36.617363,17.210747,47.984545,45.048032,32.658438,153.412154,26.371868,36.176,59.746623,124.52,78.242,23.082993,70.456215,138.701455,206.216014,228.36267,61.847251,56.984199,169.516455,263.295318,91.022593,89.640139,56.641377,71.780471,83.890891,296.218117,69.40485,135.419076,71.821725,148.508838,116.382855,101.311706,58.015357,43.552362,227.485,39.815181
2020-04-06,64.693725,59.798254,156.528562,102.138,173.664957,32.667,118.729667,87.318771,34.515382,28.445651,97.166019,64.04887,24.244386,39.666885,40.576842,109.896412,37.32838,21.360917,50.652815,48.725407,34.447712,173.011479,29.517849,37.072,64.636051,151.84,89.396,25.242589,76.300223,158.918838,237.342959,259.95036,58.130564,62.531488,180.079771,273.657469,101.319354,99.013527,61.566714,84.061446,90.360172,313.543285,76.106274,158.355321,79.04397,173.561059,125.493699,110.464835,59.980089,46.203307,254.991,44.047469
2020-04-13,68.268911,63.387924,169.286673,118.75,177.679701,32.735,127.800637,80.87778,33.065155,24.315891,105.665715,66.221563,25.285682,40.371276,39.798429,113.120194,40.491179,20.003305,53.507244,50.044786,35.517932,179.784965,29.579992,42.296,65.396106,154.0,88.38,25.205567,85.500146,160.995077,261.092531,250.851133,66.417985,66.541261,193.911112,289.994275,103.384524,98.129119,65.38391,85.975148,95.277162,339.328206,79.237204,156.539671,81.885509,172.709192,134.793994,103.695172,63.374355,47.52878,262.727,45.578484
2020-04-20,68.30995,63.268979,165.447866,120.511,188.415425,33.122,130.188177,77.079464,30.261385,23.064968,101.328444,66.100014,25.607662,40.005269,37.620529,110.496759,39.669831,19.058131,52.532129,48.569647,35.551376,182.154397,28.86535,42.499,63.805475,128.98,91.765,24.323218,83.763606,159.19567,261.748498,249.683576,62.978073,66.427694,194.992201,283.271648,98.1101,98.490922,65.493601,82.622009,95.596011,322.645337,77.25531,156.87047,80.482955,166.22401,142.148116,101.680115,61.630741,48.82288,259.363,45.868848
2020-04-27,69.782511,65.287084,165.466823,114.302,200.509223,32.675,124.66489,79.237791,31.421566,23.639022,99.656414,67.946043,25.785778,39.245631,37.761306,107.026259,37.671629,19.831455,50.94535,47.45184,34.213601,187.640148,28.725528,41.527,60.859281,133.37,89.668,23.391507,80.014458,158.019134,255.656099,259.313511,63.223216,66.078259,190.618329,276.028894,102.288917,99.562932,64.905969,79.160705,92.774475,324.082058,70.870063,161.009934,77.905533,165.179786,138.445221,98.862602,59.153427,47.262116,259.198,45.657369
2020-05-04,75.069132,68.608631,175.049624,118.9805,210.501476,34.977,125.00957,78.770437,30.406408,22.231052,98.914237,72.526931,25.752163,39.36303,38.183636,110.389848,37.843497,20.252487,53.194375,49.082739,35.944348,201.255798,28.379859,43.555,59.864157,133.44,91.709,22.669585,83.443013,156.782041,257.893573,272.532961,61.277886,70.376316,193.787323,279.70416,105.837519,99.502632,65.7835,82.397357,97.247878,319.797248,73.129577,168.58256,82.386422,172.580954,139.013572,99.959292,59.878494,47.881716,268.043,48.221796
2020-05-11,74.483354,68.049588,173.608886,120.489,209.044272,32.439,126.472358,72.992239,26.539138,20.421446,97.771115,67.733332,26.125784,37.781603,35.823555,111.804364,38.76696,18.422288,51.955223,48.487186,37.014568,205.462399,27.902136,45.419,62.512597,120.0,87.227,22.577031,80.05008,150.363001,261.451965,269.15573,60.305221,66.191825,199.56897,273.55129,105.730867,92.92317,71.072193,78.120649,91.531394,304.584906,70.19915,164.398393,79.22612,167.249915,141.097527,96.223413,59.51596,50.265998,262.397,47.393424
2020-05-18,77.189551,70.04093,174.42507,121.844,232.865089,34.447,122.210751,76.025793,30.986498,21.129553,96.056431,69.591046,25.945892,37.360349,37.28929,107.305873,38.271368,19.470571,55.49884,48.212315,37.541317,207.651549,30.092671,42.932,59.84065,137.53,88.279,23.280442,81.457123,159.533059,260.535409,284.565556,57.996131,68.75144,188.128234,276.495159,114.427848,99.088866,72.161272,78.811246,95.920233,311.853025,75.369352,173.186931,85.382788,174.83428,136.283763,100.280275,61.069676,47.677797,270.793,49.155917
2020-05-26,76.959597,71.046018,174.177942,122.1185,223.130573,35.119,125.918468,82.687715,31.759952,23.140226,98.888645,70.685633,26.423297,39.62545,38.655653,108.185834,38.188256,20.725074,56.100587,49.265986,39.982757,213.317582,30.760706,41.973,63.249146,145.85,93.133,24.094918,84.529465,162.260083,273.933295,290.335798,61.546753,70.655864,190.845097,282.0172,113.729763,105.855382,72.607872,82.022937,100.410548,330.271744,77.699319,180.258887,90.005672,185.340641,143.474269,107.110069,62.433494,46.838593,278.932,50.072413
2020-06-01,80.241889,71.368161,177.932391,124.15,228.761128,40.996,124.691027,94.516027,38.092606,27.686096,100.94456,77.707946,24.901138,39.874059,40.651371,109.76276,37.418704,24.321922,57.357568,49.458396,39.991118,220.135738,32.694902,41.96,64.455832,205.43,98.472,25.859616,80.023364,171.70029,280.223382,300.940306,60.692706,77.955023,187.496792,285.281055,121.020878,113.27825,73.532414,84.901811,111.150096,349.240858,83.107335,186.401028,93.776452,203.645029,149.175005,120.475422,62.493916,48.101321,292.699,52.385153
2020-06-08,82.008905,70.025071,178.445658,127.251,226.590192,36.432,120.331497,84.863037,35.047131,24.451535,98.632722,71.217509,23.351303,39.038457,38.104362,106.91178,36.242828,21.44067,52.891273,47.515976,37.683456,209.383718,30.651956,41.807,60.261033,189.51,90.904,24.671749,79.275315,164.742057,256.231192,287.344535,58.400699,75.041064,181.041126,273.085025,111.974854,104.793039,72.443335,77.554859,104.833212,324.685591,79.078597,180.232065,88.042676,185.846336,144.998484,109.802755,62.830555,44.054316,278.831,51.396588
2020-06-15,84.652167,70.60592,185.488815,133.7505,236.711313,35.513,121.753635,83.112583,34.563722,24.128079,101.447875,69.860838,23.122979,38.782943,38.455324,108.801383,36.892331,21.847333,53.149801,49.843215,37.892483,213.010905,30.372314,45.372,61.524698,187.02,91.321,25.655341,80.753601,162.469092,262.830707,286.099784,61.807406,78.183914,198.322702,274.182119,110.869552,107.012456,75.773253,78.13729,105.606967,316.463658,83.980098,180.196303,87.449212,191.469397,148.933886,113.645628,63.322565,44.242549,284.144,53.02066
2020-06-22,85.59861,67.528211,186.610397,134.6435,214.199006,33.69,116.657641,78.676966,31.371848,22.152374,98.300022,66.646454,22.16817,36.711205,36.40805,106.853765,36.421365,20.030327,51.259872,49.641643,38.720232,208.140111,30.02276,44.34,59.384365,170.01,87.384,24.079072,78.99925,156.529773,258.896007,279.190933,59.493717,77.488438,193.45395,271.12854,105.779345,103.202908,75.318817,74.345462,104.325832,303.335772,83.629434,189.959357,85.522736,190.337423,148.021469,109.125125,61.734322,45.128811,276.236,52.164492
2020-06-29,88.135367,72.850517,196.048798,144.515,231.38806,34.045,119.332615,79.503693,33.017902,22.152374,103.119905,68.0725,23.87714,37.836849,37.502714,110.102558,36.695325,20.151461,52.712978,51.254217,38.452215,214.608595,30.669984,47.689,62.219714,180.81,89.256,24.841986,82.133929,159.821654,269.165934,291.812131,60.913844,80.877786,214.557413,279.521311,108.765599,106.261373,77.473469,78.022116,106.389178,307.791091,89.115376,192.865028,89.868719,203.626623,154.891954,113.877449,63.253511,46.737591,287.449,54.509432
2020-07-06,92.872423,76.274159,203.091955,160.0,242.936645,32.941,120.51773,82.601128,32.388528,22.26602,105.687666,65.698326,23.406654,38.052249,37.728332,111.436883,40.226031,20.783087,53.069568,52.582759,39.320192,215.999017,31.654549,54.873,60.600643,178.44,88.249,25.390528,82.855261,161.006034,262.821682,285.689581,60.889909,81.441211,206.913639,298.254194,115.707672,103.426203,75.867274,76.053975,110.380569,296.950383,89.668645,196.924027,89.46699,207.942852,158.331508,114.136018,63.598781,45.386199,292.384,56.498828
2020-07-13,93.266975,75.175897,192.83613,148.0985,239.923109,33.613,126.426374,84.222777,34.228235,21.811433,107.172019,67.209164,25.081029,39.316235,39.123821,111.602638,40.55232,20.090894,53.488562,50.513986,39.396035,224.868354,32.959489,49.299,63.080586,175.66,93.29,26.191272,88.728609,166.753761,276.629229,293.786438,61.839319,81.194713,214.740199,296.937681,115.038673,108.149231,79.965542,82.561401,113.221899,313.317727,92.380446,199.153004,87.905723,223.265925,164.607183,122.976662,65.293968,47.72545,296.186,56.145157
2020-07-20,89.672429,74.747694,191.33435,150.4455,228.70165,33.543,125.385166,84.325739,33.211555,22.956643,108.131349,69.47542,26.056595,39.700319,40.51931,112.76292,40.39841,21.068616,45.099773,51.204067,39.101091,229.125981,33.873728,48.045,60.892866,173.76,93.797,26.386729,88.460412,173.058844,271.449143,296.549804,58.751741,78.254342,206.032944,297.842783,114.030328,108.155998,77.015311,80.693762,109.619499,328.375683,92.224595,198.70434,89.868719,224.618773,168.331211,123.587503,64.52989,45.71812,295.412,56.039056
2020-07-27,102.883899,73.743598,194.860681,158.234,251.461782,32.5,123.387401,82.918594,29.386901,21.208231,112.560991,64.703948,26.884158,40.140269,39.474782,114.088958,39.832019,21.527194,42.550151,51.020045,39.690978,229.281432,33.443957,48.888,63.372809,158.0,91.672,25.945374,89.971257,169.192191,273.245026,298.105406,55.472686,92.9738,203.282847,298.254371,113.38072,101.815772,75.27055,80.802638,108.603081,322.219861,111.246162,201.701416,89.120041,225.57589,175.684441,119.365514,67.03051,46.358253,300.605,57.374162
2020-08-03,107.776199,74.260018,201.960868,158.373,266.103208,33.551,125.791491,85.269556,30.984541,22.006529,114.647044,66.908538,26.863199,40.873521,39.942731,113.326486,40.007477,22.591441,43.10839,50.817622,39.969068,234.592671,33.451771,49.473,63.988845,170.02,94.393,26.588491,90.498712,178.179546,286.104996,316.936879,55.329077,95.297925,199.976084,312.345705,125.975346,107.134254,73.692335,83.792536,113.720326,327.874035,122.264799,207.785301,93.000383,225.759951,177.06371,121.198037,66.19697,48.223331,308.016,58.182593
2020-08-10,111.457249,74.570267,198.558101,157.401,258.965884,34.024,125.486748,87.869342,32.243288,22.208424,115.977653,69.645004,26.590724,41.055088,40.485885,114.006081,40.984852,22.902927,43.880267,49.869909,35.814577,242.28749,34.201916,48.268,65.931731,178.08,94.627,26.821779,89.390163,180.295755,292.124364,315.7581,54.650927,100.131049,200.495938,308.103646,126.557084,112.391837,75.397442,84.34529,116.94734,332.805494,125.257131,206.609801,97.172892,228.695723,176.598207,125.725446,66.900269,49.914546,310.106,58.75787
2020-08-17,120.635625,78.086092,202.963573,164.236,264.685656,32.299,129.312976,83.502044,30.548821,20.75127,117.986445,66.528182,27.163619,41.194755,39.508207,113.09443,40.685037,21.613718,44.230304,50.780817,35.603903,244.601981,33.654936,49.231,67.116417,167.5,93.034,27.401846,91.544681,184.249495,283.496904,325.710084,53.05528,99.479589,198.764569,315.735688,123.561134,110.417307,75.230897,82.687027,119.484676,331.232528,124.714086,213.106456,100.204124,224.830444,179.132614,124.351054,68.324233,49.147967,312.536,60.421747
2020-08-24,121.059989,81.251027,218.103425,170.09,291.103666,32.047,130.92353,88.178227,32.001221,21.672964,119.128194,66.958253,26.485926,41.383305,41.639043,115.978562,43.364816,22.755836,45.262464,53.25591,35.561768,247.244647,34.819223,52.389,67.645576,175.8,94.476,27.698184,99.045266,187.158193,283.704468,353.749558,52.065978,104.057411,211.712202,319.180644,131.414596,113.114409,74.683676,90.333463,122.175274,336.351043,127.32553,218.041761,102.750318,233.361668,177.270601,129.022191,68.914658,49.290219,322.755,62.023671
2020-08-31,117.328015,78.365613,204.135507,164.731,280.268812,30.779,126.620198,88.821739,31.081368,21.760744,118.432843,64.065044,25.403014,42.235273,42.650146,115.827137,44.146805,23.123457,44.948328,51.277676,34.398848,234.110823,34.717641,51.605,67.321762,171.05,92.384,27.420761,93.118105,185.467585,281.565652,323.690701,52.664346,102.641043,207.764345,317.531463,127.972646,113.189519,72.859609,88.557949,119.60388,329.362086,126.086467,211.83225,102.850972,228.817076,169.460488,133.109436,67.039193,47.377723,315.381,60.253492
2020-09-08,108.637051,75.121876,194.397981,155.811,264.289138,29.062,125.929961,86.719601,28.805941,21.304286,118.587365,60.749582,25.200405,41.753422,42.666858,113.364684,42.252105,22.217338,44.230304,52.446214,33.606714,239.901519,34.905177,48.203,66.721521,160.23,91.749,27.483812,93.60086,190.959871,273.19295,318.99491,52.321282,100.384126,203.423375,310.714849,127.739951,113.462643,71.13864,87.745567,116.112914,333.151692,124.588612,210.665724,107.97522,231.09878,176.606827,138.184806,66.639788,46.619048,307.546,58.853072
