combo,excess,gamma,avg_vol,avg_corr,rebal,hold,tier
"ON,27_HK,1919_HK,2018_HK",6.4505442134441315,5.8803744938560945,46.90369886589409,0.2885020882869345,18.710012718586476,12.259468505142346,Q1低离散
"ON,27_HK,1919_HK,2333_HK",4.877343879699092,5.899781425832545,47.862514524600634,0.31229887018561675,20.551625015758134,15.674281136059044,Q1低离散
"ON,27_HK,1919_HK,2382_HK",5.281227330298521,6.151610023942119,48.06829635617403,0.2904351022864916,17.218707785678976,11.937480455380456,Q1低离散
"ON,27_HK,1919_HK,3323_HK",5.7450565769905815,5.427655097386384,47.65706563125431,0.36175326003384267,16.306674878014803,10.561618301024222,Q1低离散
"ON,27_HK,1919_HK,AMD_US",6.9375860562356895,7.109836888565709,51.129777600521095,0.29005325987480485,18.86076813065758,11.92318207442189,Q3
"ON,27_HK,2018_HK,2333_HK",5.024677382633835,5.701694639617107,46.7967725109297,0.3063298668755495,21.304416922101122,16.279739539467286,Q1低离散
"ON,27_HK,2018_HK,2382_HK",5.577782894694727,5.5748273312006855,46.699443008133116,0.3196157312314569,18.076967375537034,12.499184480842306,Q1低离散
"ON,27_HK,2018_HK,3323_HK",6.142991384582053,5.44396210455098,46.12749648585097,0.31746286146492686,16.18039495447703,10.037403569894977,Q1低离散
"ON,27_HK,2018_HK,AMD_US",7.060127948976791,6.716737118551222,49.66952915910856,0.2929669319034719,19.411712319229537,12.351584370252745,Q2
"ON,27_HK,2333_HK,2382_HK",6.111505526091365,5.937818607463603,47.5262981392094,0.29825566766893025,19.65068774146319,13.539182215371826,Q1低离散
"ON,27_HK,2333_HK,3323_HK",5.024765682115828,5.617532213896222,47.04496742461261,0.3227583835916067,18.297510799364414,13.272745117248586,Q1低离散
"ON,27_HK,2333_HK,AMD_US",7.482630892198383,7.056382866242752,50.471011410203836,0.2766746218964123,20.69850200123391,13.215871109035525,Q2
"ON,27_HK,2382_HK,3323_HK",3.7729468665810284,5.5863632430238574,46.85511681522797,0.3231512041679333,15.42632874823051,11.653381881649484,Q1低离散
"ON,27_HK,2382_HK,AMD_US",7.28820416356899,7.101808554849293,50.81104985716336,0.2810002404039585,21.224358054902638,13.936153891333646,Q3
"ON,27_HK,3323_HK,AMD_US",6.321316677065969,6.804000000745799,50.40163655686506,0.30616896620347966,17.94451842133997,11.623201744274002,Q2
"ON,921_HK,1919_HK,2018_HK",6.5773372737645275,6.637581546182311,47.73246642016468,0.22406992671583437,21.39479342846404,14.817456154699515,Q2
"ON,921_HK,1919_HK,2333_HK",5.8012393536112095,6.404361170356515,48.67918484221037,0.2776276885537969,23.022040398842748,17.22080104523154,Q2
"ON,921_HK,1919_HK,2382_HK",5.002132055109665,6.921981372211981,49.36561492529059,0.24381933068549888,20.66175139705353,15.659619341943865,Q2
"ON,921_HK,1919_HK,3323_HK",5.363136128219237,6.3541694020916655,48.72097674115167,0.2855886804237658,19.570258206348413,14.207122078129174,Q1低离散
"ON,921_HK,1919_HK,AMD_US",6.596944829432427,7.731023253107905,52.41156241384682,0.261068979704324,22.122047817425194,15.525102987992767,Q3
"ON,921_HK,2018_HK,2333_HK",6.257865905213422,6.499781572672275,47.625540065200276,0.23679579977877566,23.97663491690567,17.71876901169225,Q2
"ON,921_HK,2018_HK,2382_HK",5.790239879982573,6.650843112874279,47.99676157724967,0.23774133161373756,21.773023465067553,15.98278358508498,Q2
"ON,921_HK,2018_HK,3323_HK",5.653661861730375,6.619749848446061,47.191407595748316,0.21101554027431071,19.581478092495196,13.927816230764822,Q2
"ON,921_HK,2018_HK,AMD_US",7.141330999350259,7.6412109312003915,50.951313972434285,0.22856494145905523,22.914293123596185,15.772962124245925,Q3
"ON,921_HK,2333_HK,2382_HK",6.42286661653424,6.706627261918493,48.823616708325964,0.25114422627632776,23.03654153210928,16.61367491557504,Q2
"ON,921_HK,2333_HK,3323_HK",5.605711723651852,6.515226407908897,48.108878534509955,0.2492613639409534,21.444297603043804,15.838585879391953,Q2
"ON,921_HK,2333_HK,AMD_US",7.587456997066444,7.674574448776446,51.752796223529565,0.24728118734520121,23.882630380389045,16.295173383322602,Q3
"ON,921_HK,2382_HK,3323_HK",3.6955134922237898,6.760887969794941,48.152435384344535,0.22704547422523724,19.196480094637725,15.500966602413936,Q2
"ON,921_HK,2382_HK,AMD_US",7.8783251345406535,7.925262133775268,52.108368426279924,0.2317678879980817,24.74365889298682,16.865333758446166,Q4高离散
"ON,921_HK,3323_HK,AMD_US",6.214254811493625,7.829642330816824,51.683421370190786,0.22979951244088972,21.570215131143122,15.355960319649498,Q4高离散
"ON,1919_HK,2018_HK,2333_HK",5.02956192334072,5.937850243905992,47.704993426356616,0.30370258468388384,21.340242588982772,16.310680665642053,Q1低离散
"ON,1919_HK,2018_HK,2382_HK",4.921541053835021,5.901862970777372,47.58595072230733,0.30754542835155035,16.8047629058103,11.883221851975279,Q1低离散
"ON,1919_HK,2018_HK,3323_HK",6.116387981308313,5.750950196838987,47.21516121718621,0.31034125015442565,16.722354772566828,10.605966791258513,Q1低离散
"ON,1919_HK,2018_HK,AMD_US",6.791253438453615,6.968100473969313,50.679220316261464,0.29159330569938097,18.85872383428766,12.067470395834047,Q2
"ON,1919_HK,2333_HK,2382_HK",5.079340938436894,6.009608418622761,48.412805853383624,0.3148150036426866,18.098210525327076,13.01886958689018,Q1低离散
"ON,1919_HK,2333_HK,3323_HK",4.972973455301233,5.66876833698242,48.132632155947846,0.3442453577961319,18.582863012741015,13.60988955743978,Q1低离散
"ON,1919_HK,2333_HK,AMD_US",6.910404352777988,7.0647098088267635,51.48070256735675,0.3024915935867469,19.879048617871508,12.96864426509352,Q2
"ON,1919_HK,2382_HK,3323_HK",3.1612602078940677,5.823765862503237,47.74162452940219,0.3191407995141811,14.106429739419447,10.945169531525378,Q1低离散
"ON,1919_HK,2382_HK,AMD_US",6.248412638783463,7.222318762695615,51.69755757133758,0.29144045786485223,19.69634333390804,13.447930695124576,Q3
"ON,1919_HK,3323_HK,AMD_US",5.958217317940262,6.907335299051395,51.411327714017965,0.31929795666934,17.2615882253885,11.30337090744824,Q2
"ON,2018_HK,2333_HK,2382_HK",5.558932082158519,5.613153317031472,47.0439525053427,0.3244188499560514,19.0558413252808,13.496909243122278,Q1低离散
"ON,2018_HK,2333_HK,3323_HK",5.218647141835375,5.842058733084311,46.603063010544496,0.28328411973764467,18.51959098200071,13.300943840165335,Q1低离散
"ON,2018_HK,2333_HK,AMD_US",7.20022422185016,6.852941952338537,50.020454125944205,0.28571350338011786,20.53403598226209,13.33381176041193,Q2
"ON,2018_HK,2382_HK,3323_HK",3.6804444424922256,5.591852192031175,46.372771181361266,0.3074622320756303,15.277088671310057,11.596644228817832,Q1低离散
"ON,2018_HK,2382_HK,AMD_US",6.583708329530991,6.651276242832315,50.32870422329666,0.3186859727164239,20.4801020963413,13.896393766810311,Q2
"ON,2018_HK,3323_HK,AMD_US",6.425229136160149,6.8989806080899445,49.95107927260541,0.2789871930819277,18.199670633205223,11.774441497045075,Q2
"ON,2333_HK,2382_HK,3323_HK",3.914988406880693,5.871397225277115,47.19962631243756,0.29685427184880253,16.694633124155843,12.77964471727515,Q1低离散
"ON,2333_HK,2382_HK,AMD_US",7.488470389996582,7.099543427968154,51.15555935437295,0.28923473947069395,22.236146944873724,14.747676554877142,Q3
"ON,2333_HK,3323_HK,AMD_US",6.670835542525633,7.183217892632195,50.7525615237007,0.26939520351860063,19.386116302285327,12.715280759759695,Q3
"ON,2382_HK,3323_HK,AMD_US",5.058616684659789,7.0335453249668225,50.48437803039152,0.2783214260402493,18.282955265546885,13.224338580887096,Q2
"ENTG,RCL,BIDU,TCOM",6.247669473085615,6.009547194420782,51.53124757159355,0.4005381760715663,20.086958592265702,13.839289119180087,Q1低离散
"ENTG,RCL,BIDU,FSLR",8.013819730269955,7.260813225453454,54.999492575597905,0.3625905036671197,20.652626077098834,12.63880634682888,Q3
"ENTG,RCL,BIDU,WLDN",8.579714305075981,7.851717316676112,54.37437362298184,0.2933401475781721,21.332484738665556,12.752770433589578,Q4高离散
"ENTG,RCL,BIDU,27_HK",7.13786487755097,6.406140812629349,51.563674413278996,0.3565803941442633,19.53503632400877,12.3971714464578,Q2
"ENTG,RCL,BIDU,921_HK",7.252248949424556,7.268874476031313,52.39244196754957,0.2893636262542821,22.159169668646463,14.906920719221905,Q3
"ENTG,RCL,BIDU,1919_HK",7.153123046223464,6.747119793803351,52.47189532870591,0.3453794497731278,19.609801805734016,12.456678759510552,Q2
"ENTG,RCL,BIDU,2018_HK",6.89876345994378,6.424921414677874,51.30414594942042,0.34672317630852123,20.08535317524942,13.18658971530564,Q2
"ENTG,RCL,BIDU,2333_HK",6.2847326027479555,6.991935836284916,52.36496897374151,0.318724255968304,22.665222267926243,16.38048966517829,Q2
"ENTG,RCL,BIDU,2382_HK",7.727634062729227,7.052333430378713,52.97050465154756,0.3297147093681199,21.2051248927867,13.47749083005747,Q2
"ENTG,RCL,BIDU,3323_HK",6.235540205806189,6.41591562342297,52.1950461414808,0.37152248911016866,19.52654362080457,13.291003414998382,Q2
"ENTG,RCL,BIDU,AMD_US",8.482731686823808,7.71720289470775,55.967909694755434,0.34801442934821464,22.540941525610148,14.05820983878634,Q3
"ENTG,RCL,TCOM,FSLR",7.969910101135902,7.1858143239982635,54.972773890397896,0.3690696880232485,20.230382409305836,12.260472308169934,Q3
"ENTG,RCL,TCOM,WLDN",8.413110563846683,7.662906666040385,54.34765493778183,0.31120506405048504,20.79462300136372,12.381512437517038,Q3
"ENTG,RCL,TCOM,27_HK",5.925024880183072,6.057672488206116,50.655456462260354,0.3704507896664681,18.606477977638324,12.681453097455254,Q1低离散
"ENTG,RCL,TCOM,921_HK",6.985693490354938,6.878872925876911,51.84661993105609,0.31872470096744404,20.834532623606705,13.848839133251767,Q2
"ENTG,RCL,TCOM,1919_HK",6.461605146228977,6.43927971104161,51.8729012294047,0.3630737987506533,19.226086227343096,12.76448108111412,Q2
"ENTG,RCL,TCOM,2018_HK",6.51155934291785,6.143103180399789,50.84104213232974,0.36454397235568714,19.899846740388718,13.388287397470865,Q1低离散
"ENTG,RCL,TCOM,2333_HK",6.2413373822367335,6.716858802692784,51.390867120447126,0.32060625183179065,22.02228299034592,15.780945608109187,Q2
"ENTG,RCL,TCOM,2382_HK",7.659130386466995,7.046582237210715,53.0558813991405,0.330304729680376,20.931018110276888,13.271887723809893,Q2
"ENTG,RCL,TCOM,3323_HK",6.847209330252491,6.273568601559394,51.90796065332405,0.377872627644565,18.39723659881298,11.550027268560491,Q1低离散
"ENTG,RCL,TCOM,AMD_US",8.320589215849594,7.5072840801968495,55.87956695701551,0.3658721972650428,21.45383670378267,13.133247487933076,Q3
"ENTG,RCL,FSLR,WLDN",9.538100388489678,8.751551480319755,57.145111763025206,0.28376815770808217,21.714899874806193,12.176799486316515,Q4高离散
"ENTG,RCL,FSLR,27_HK",8.362562466802249,7.3029811881409685,54.87460901458863,0.3556101889144238,19.63131069916464,11.268748232362391,Q3
"ENTG,RCL,FSLR,921_HK",8.17007956447824,8.2979825033167,56.0352304728976,0.29107881303656286,23.2131760670931,15.043096502614862,Q4高离散
"ENTG,RCL,FSLR,1919_HK",8.462390569442357,7.694555099746914,55.95865526802445,0.34361013263294343,20.06403668736678,11.601646117924425,Q3
"ENTG,RCL,FSLR,2018_HK",8.163003145952064,7.300092891368489,54.37338749241704,0.3447162333853821,19.51561907985264,11.352615933900578,Q3
"ENTG,RCL,FSLR,2333_HK",8.512733709968213,7.7483011813256635,55.2297559474869,0.3205494731298772,21.850855288079153,13.33812157811094,Q4高离散
"ENTG,RCL,FSLR,2382_HK",8.057898908917638,8.085967917296118,55.57304220200161,0.2950373609449433,20.602553935074663,12.544655026157026,Q4高离散
"ENTG,RCL,FSLR,3323_HK",7.951629969294283,7.259792286048714,55.10430383574436,0.3648351548263192,18.88974776693908,10.938117797644797,Q3
"ENTG,RCL,FSLR,AMD_US",8.972411925611045,8.397378237212685,58.55302805059599,0.35007674486659707,21.5411785103051,12.568766584694057,Q4高离散
"ENTG,RCL,WLDN,27_HK",8.639175515653719,7.70545558671118,54.24949006197256,0.3052870169224717,20.049777897284258,11.410602381630541,Q3
"ENTG,RCL,WLDN,921_HK",8.633372472854294,8.739870411980224,55.41011152028153,0.23662608496315585,23.75448982774808,15.121117354893787,Q4高离散
"ENTG,RCL,WLDN,1919_HK",8.982000158781855,8.26436803205833,55.33353631540838,0.27814690890312477,20.71812574105778,11.736125582275925,Q4高离散
"ENTG,RCL,WLDN,2018_HK",8.549706292209747,7.749891072076501,53.74826853980097,0.28853816937158444,20.042279557206033,11.492573264996286,Q4高离散
"ENTG,RCL,WLDN,2333_HK",8.978636355305314,8.279523977537748,54.60463699487084,0.2576319287824851,22.418758020909934,13.440121665604622,Q4高离散
"ENTG,RCL,WLDN,2382_HK",9.0361990414759,8.304966352944785,55.36145557896499,0.2773587118824576,22.77979608728731,13.743597045811406,Q4高离散
"ENTG,RCL,WLDN,3323_HK",8.45423678997188,7.873830448754015,54.4791848831283,0.29333231285083955,19.5419517068117,11.087714916839818,Q4高离散
"ENTG,RCL,WLDN,AMD_US",9.731686677688156,8.861528481962672,58.16942758066684,0.30176024984862165,23.222208543277677,13.490521865589521,Q4高离散
"ENTG,RCL,27_HK,921_HK",7.642820462793032,7.0576080404697175,51.91175605149264,0.30165203766035015,19.09258560375926,11.449765140966228,Q2
"ENTG,RCL,27_HK,1919_HK",7.505257421974099,6.621754307583257,51.90922095473189,0.3449298157213199,18.098412288793764,10.593154866819665,Q2
"ENTG,RCL,27_HK,2018_HK",7.120845404562193,6.138342560850452,50.87346897401518,0.3699654836975918,18.93411589943703,11.813270494874839,Q1低离散
"ENTG,RCL,27_HK,2333_HK",5.803697285222653,6.661393842083959,51.456003240883675,0.3312144447622497,19.982581358273244,14.17888407305059,Q2
"ENTG,RCL,27_HK,2382_HK",7.73712022595483,6.974103263724196,52.949921032612224,0.33833925249867364,20.758283436992397,13.021163211037567,Q2
"ENTG,RCL,27_HK,3323_HK",7.101773981938186,6.016798599221275,51.80567884738403,0.4088691163242169,17.232476667347953,10.130702685409766,Q1低离散
"ENTG,RCL,27_HK,AMD_US",8.518984365563309,7.619877650407882,55.77742219427798,0.35297724586179324,21.19601950698651,12.677035141423199,Q3
"ENTG,RCL,921_HK,1919_HK",6.9371248341841385,7.311562355155829,52.72589127234162,0.29598222791073986,20.703538288685074,13.766413454500936,Q3
"ENTG,RCL,921_HK,2018_HK",7.156670428805989,7.122917038515432,51.70223652828575,0.2862979566651634,21.6896011516188,14.532930722812809,Q3
"ENTG,RCL,921_HK,2333_HK",7.129012739654672,7.497417190112275,52.64716670967942,0.27696453806587656,22.226790603824263,15.097777864169593,Q3
"ENTG,RCL,921_HK,2382_HK",8.203691342333652,8.078594824955653,54.24723960172877,0.26406205148558903,24.49791089261948,16.294219550285828,Q4高离散
"ENTG,RCL,921_HK,3323_HK",6.646697600843354,7.200871396738198,52.869589957281384,0.3108940375098909,20.623340876379736,13.976643275536382,Q3
"ENTG,RCL,921_HK,AMD_US",8.762959180634322,8.568039374860536,57.05920700760371,0.2964574148066942,24.729116807483976,15.966157626849654,Q4高离散
"ENTG,RCL,1919_HK,2018_HK",7.312996542794314,6.654046334298037,51.781689889442085,0.33782379124954326,19.192041255163893,11.87904471236958,Q2
"ENTG,RCL,1919_HK,2333_HK",5.796986094290646,7.0298479202509565,52.70407424096181,0.3253828984653592,21.052928259237923,15.255942164947278,Q2
"ENTG,RCL,1919_HK,2382_HK",7.055892505296191,7.3927132156144495,53.836428746786424,0.3182274723005922,19.51132658136656,12.455434076070372,Q3
"ENTG,RCL,1919_HK,3323_HK",7.171608454506795,6.4473377280038715,52.893343578719275,0.3897153154779523,17.86234544923351,10.690736994726713,Q2
"ENTG,RCL,1919_HK,AMD_US",8.289634047475246,7.974315048395003,56.7871133514309,0.34218644376361745,20.697098789682865,12.407464742207619,Q4高离散
"ENTG,RCL,2018_HK,2333_HK",5.856788758287679,6.654501615582381,51.674763534477684,0.3398245216148618,21.94707837848371,16.09028962019603,Q2
"ENTG,RCL,2018_HK,2382_HK",7.071262375837062,6.623682198878042,52.46757539874552,0.36836808884743344,20.04661742860869,12.975355052771631,Q2
"ENTG,RCL,2018_HK,3323_HK",7.175903593719224,6.205213437317012,51.363774433315925,0.3744464323305863,17.35430951653585,10.178405922816625,Q1低离散
"ENTG,RCL,2018_HK,AMD_US",8.08808473875593,7.391091043801468,55.326864910018344,0.36590492039359224,20.89337269217719,12.805287953421264,Q3
"ENTG,RCL,2333_HK,2382_HK",8.174298294337223,7.321201856479011,53.29443052982181,0.3154474417024264,22.12113080160738,13.946832507270157,Q3
"ENTG,RCL,2333_HK,3323_HK",6.5723827489552855,6.706623831693662,52.281245372077564,0.34669949369506087,19.92745057997205,13.355067831016765,Q2
"ENTG,RCL,2333_HK,AMD_US",9.062209364532459,8.054053464356791,56.12834716111364,0.31883139372481756,22.67594518314184,13.613735818609385,Q4高离散
"ENTG,RCL,2382_HK,3323_HK",5.518190214284657,6.761140441317689,52.623249205840374,0.35311968906465263,17.71205812421246,12.193867909927803,Q2
"ENTG,RCL,2382_HK,AMD_US",8.96728727863183,8.090833723852514,56.57918224777576,0.32711570771820975,23.287675658509954,14.320388379878125,Q4高离散
"ENTG,RCL,3323_HK,AMD_US",7.673458312220949,7.612640141592188,56.058972307774845,0.3597435956543962,19.80359531878111,12.13013700656016,Q3
"ENTG,BIDU,TCOM,FSLR",7.340670992249421,6.909118481276468,52.1229233712915,0.3379724492083087,20.600455566049835,13.259784573800415,Q2
"ENTG,BIDU,TCOM,WLDN",7.817761250569455,7.396916839516826,51.49780441867543,0.2744212360925394,21.180818146655977,13.363056896086523,Q3
"ENTG,BIDU,TCOM,27_HK",6.117084432886366,5.865615298240208,48.90748638827693,0.35281402972354675,20.114030626724922,13.996946193838555,Q1低离散
"ENTG,BIDU,TCOM,921_HK",6.662788087572924,6.569685848802964,49.7362539425475,0.2995842643855944,22.66368747982581,16.000899392252887,Q2
"ENTG,BIDU,TCOM,1919_HK",6.158079683576023,6.125652162933544,49.81570730370383,0.3499261922371602,20.200363547499123,14.0422838639231,Q1低离散
"ENTG,BIDU,TCOM,2018_HK",6.30165401901126,5.998811311386148,48.64795792441835,0.32840440317424185,20.90919249626364,14.60753847725238,Q1低离散
"ENTG,BIDU,TCOM,2333_HK",5.963274958463449,6.332032473576719,49.70878094873944,0.3234296293872051,23.216134196573,17.25285923810955,Q1低离散
"ENTG,BIDU,TCOM,2382_HK",6.560176339381352,6.344798832301259,49.97369959751871,0.33129772685629827,20.18217180334334,13.621995463961989,Q1低离散
"ENTG,BIDU,TCOM,3323_HK",5.508790127309382,5.979417533761596,49.42719230893664,0.3541745262611841,19.66971135827935,14.160921230969969,Q1低离散
"ENTG,BIDU,TCOM,AMD_US",7.713725765146173,7.27169957812909,52.99093065085664,0.32971366446128075,22.04702399414902,14.333298229002844,Q3
"ENTG,BIDU,FSLR,WLDN",9.235810809192134,8.758614123328941,54.2952612439188,0.21673333332750477,22.42438770369062,13.188576894498482,Q4高离散
"ENTG,BIDU,FSLR,27_HK",7.602834850203277,7.1098753652564,52.02475849548222,0.3107367130177888,20.028698898191188,12.425864047987911,Q3
"ENTG,BIDU,FSLR,921_HK",7.969129496061367,8.103475999582056,53.1853799537912,0.24140436375739235,23.67295182511706,15.703822329055694,Q4高离散
"ENTG,BIDU,FSLR,1919_HK",7.734912589071352,7.398937682786275,53.10880474891805,0.3088831582298191,20.438194151314093,12.70328156224274,Q3
"ENTG,BIDU,FSLR,2018_HK",7.554076712681246,7.173496844265213,51.52353697331063,0.29130290616938265,20.04958319027148,12.495506477590235,Q3
"ENTG,BIDU,FSLR,2333_HK",7.796268271846185,7.2671417647069525,52.3799054283805,0.3040732256883662,21.985969124643635,14.189700852797449,Q3
"ENTG,BIDU,FSLR,2382_HK",7.291339077421899,7.7079298428681,52.49086040037982,0.26133487088455837,20.226566075147765,12.935226997725868,Q3
"ENTG,BIDU,FSLR,3323_HK",7.155330252364256,7.101914546947128,52.25445331663795,0.31744922225415984,19.308315219796256,12.152984967432001,Q3
"ENTG,BIDU,FSLR,AMD_US",8.59265231487818,8.438090543317985,55.66439174443711,0.2839111672162344,22.461683952488045,13.869031637609863,Q4高离散
"ENTG,BIDU,WLDN,27_HK",7.917221131486252,7.523055780024851,51.39963954286616,0.2547269518828309,20.460977070824327,12.543755939338075,Q3
"ENTG,BIDU,WLDN,921_HK",8.452354323752731,8.556069924443815,52.560261001175135,0.18126504654097955,24.226566406792994,15.774212083040261,Q4高离散
"ENTG,BIDU,WLDN,1919_HK",8.264059861092488,7.979456631295929,52.483685796301984,0.2377333453569946,21.08014341599489,12.816083554902402,Q4高离散
"ENTG,BIDU,WLDN,2018_HK",7.979665197361219,7.634001041171465,50.89841802069457,0.22943825301257922,20.591763639735937,12.61209844237472,Q3
"ENTG,BIDU,WLDN,2333_HK",8.278669742652056,7.809070577117276,51.75478647576443,0.23546909219796838,22.55755337929346,14.278883636641403,Q4高离散
"ENTG,BIDU,WLDN,2382_HK",8.292676759706662,7.895205126567263,52.27927377734321,0.24155027428748563,22.362463917953356,14.069787158246694,Q4高离散
"ENTG,BIDU,WLDN,3323_HK",7.692780398247234,7.72665872585067,51.629334364021894,0.24025979113567442,19.968898523899515,12.27611812565228,Q3
"ENTG,BIDU,WLDN,AMD_US",9.52445565063227,8.921971764769841,55.28079127450797,0.22877832842737145,24.155476783765394,14.631021133133126,Q4高离散
"ENTG,BIDU,27_HK,921_HK",6.824411405213393,6.864189221752028,49.76868078423294,0.26521800071354157,21.86325897832777,15.038847573114378,Q2
"ENTG,BIDU,27_HK,1919_HK",6.65439746091554,6.388239523720088,49.84813414538928,0.3192508898170242,19.31000393706008,12.655606476144543,Q1低离散
"ENTG,BIDU,27_HK,2018_HK",6.605691529850177,6.076592147285451,48.68038476610379,0.32101115526452206,19.96818682947903,13.36249529962885,Q1低离散
"ENTG,BIDU,27_HK,2333_HK",5.604820319629811,6.348386787955976,49.74120779042489,0.3214007283902824,22.088689929491068,16.48386960986126,Q1低离散
"ENTG,BIDU,27_HK,2382_HK",6.672269175802081,6.358952700093293,49.86773923099042,0.3253857657164159,20.056980405195233,13.384711229393154,Q1低离散
"ENTG,BIDU,27_HK,3323_HK",5.253934860427112,5.805789315507555,49.32491050299663,0.3720591827495678,18.53637035708133,13.282435496654221,Q1低离散
"ENTG,BIDU,27_HK,AMD_US",7.894181692614199,7.477564409940518,52.8887858881191,0.30233247601545316,21.85166071578013,13.95747902316593,Q3
"ENTG,BIDU,921_HK,1919_HK",6.866977175658406,7.097688902392744,50.67690169965985,0.2655343492176504,21.943874222705627,15.076897047047222,Q3
"ENTG,BIDU,921_HK,2018_HK",7.249482565064969,7.068792131537169,49.50915232037436,0.23314572831624067,22.80479810539382,15.555315540328852,Q3
"ENTG,BIDU,921_HK,2333_HK",6.817245832751295,7.098716047357579,50.56997534469545,0.2625822822652348,24.6975438937427,17.880298060991407,Q3
"ENTG,BIDU,921_HK,2382_HK",7.296596450079584,7.453315481568429,51.165057800106986,0.24646882245631493,23.813942633645556,16.517346183565973,Q3
"ENTG,BIDU,921_HK,3323_HK",6.170292411565503,7.00711272911992,50.38882161289398,0.26785857154386944,22.01524725218571,15.844954840620208,Q2
"ENTG,BIDU,921_HK,AMD_US",8.670533808670843,8.42174004675052,54.17057070144483,0.24097741494485334,25.436750566402843,16.766216757732,Q4高离散
"ENTG,BIDU,1919_HK,2018_HK",6.80110941223433,6.507449500623494,49.588605681530694,0.29768415503385176,20.214084756378938,13.412975344144606,Q2
"ENTG,BIDU,1919_HK,2333_HK",5.607324909040368,6.5600786248910055,50.64942870585178,0.3224472320001236,22.12110670994145,16.513781800901086,Q2
"ENTG,BIDU,1919_HK,2382_HK",5.941352182175641,6.694975104925656,50.75424694516464,0.3135127669510348,18.792642996451757,12.851290814276117,Q2
"ENTG,BIDU,1919_HK,3323_HK",5.530050989894608,6.145310494172746,50.41257523433187,0.3618156175717755,19.149106123596106,13.619055133701497,Q1低离散
"ENTG,BIDU,1919_HK,AMD_US",7.559739481287053,7.722409885390796,53.89847704527202,0.30271618901461084,21.29754221454039,13.737802733253336,Q3
"ENTG,BIDU,2018_HK,2333_HK",5.878034405635946,6.347670576010307,49.4816793265663,0.31420211390910446,22.771503293915263,16.893468888279315,Q1低离散
"ENTG,BIDU,2018_HK,2382_HK",6.1333244904199224,6.080689364043455,49.38539359712372,0.34606116572191986,19.474739889435,13.341415399015077,Q1低离散
"ENTG,BIDU,2018_HK,3323_HK",5.5055095994329895,6.091990580013036,48.88300608892852,0.3252257512501473,18.816098735893092,13.310589136460106,Q1低离散
"ENTG,BIDU,2018_HK,AMD_US",7.612347435501743,7.312934637734777,52.43822860385947,0.3069530797706106,21.674972503372047,14.062625067870304,Q3
"ENTG,BIDU,2333_HK,2382_HK",6.830125240719598,6.3899368948386535,50.21224872820002,0.3334703027417394,21.09336820705632,14.263242966336719,Q1低离散
"ENTG,BIDU,2333_HK,3323_HK",5.606299143448523,6.23269829308408,49.80047702769016,0.335750221731125,20.999564946818673,15.393265803370149,Q1低离散
"ENTG,BIDU,2333_HK,AMD_US",8.303666358107865,7.611050292613234,53.23971085495476,0.29776490394035954,23.038032765204754,14.73436640709689,Q3
"ENTG,BIDU,2382_HK,3323_HK",4.492429547832111,6.245502389734854,49.54106740421858,0.3300221027094416,17.098073680525538,12.605644132693428,Q1低离散
"ENTG,BIDU,2382_HK,AMD_US",8.225198788016662,7.722009497669532,53.497000446153976,0.2914722938765881,22.84480358343892,14.619604795422259,Q3
"ENTG,BIDU,3323_HK,AMD_US",6.9585694248887275,7.499722528791282,53.17033600161597,0.3071559159342091,20.47229874715677,13.513729322268041,Q3
"ENTG,TCOM,FSLR,WLDN",9.275386896864802,8.777333480569949,54.26854255871879,0.21440485979997423,22.118467857330426,12.843080960465624,Q4高离散
"ENTG,TCOM,FSLR,27_HK",7.729990738302783,7.197758685589818,51.9980398102822,0.30147418300523315,19.763902701327616,12.033911963024835,Q3
"ENTG,TCOM,FSLR,921_HK",7.726566849538696,7.990516827754234,53.15866126859119,0.2543299664880923,23.200414875219664,15.473848025680969,Q4高离散
"ENTG,TCOM,FSLR,1919_HK",7.868075622590931,7.48684279394414,53.08208606371804,0.2995987970287726,20.1970442558995,12.328968633308568,Q3
"ENTG,TCOM,FSLR,2018_HK",7.772478221218693,7.298277499095625,51.49681828811061,0.2773329200224796,19.880544190151618,12.108065968932923,Q3
"ENTG,TCOM,FSLR,2333_HK",8.033860430400775,7.522899412200725,52.353186743180494,0.2749402031315739,21.930201310775722,13.896340880374947,Q3
"ENTG,TCOM,FSLR,2382_HK",7.467136147722342,7.880325139931019,52.57623714797277,0.24490977399170435,20.1784491465546,12.711312998832259,Q4高离散
"ENTG,TCOM,FSLR,3323_HK",7.390205557068641,7.26208688213294,52.22773463143794,0.29954247033321485,19.133001301856112,11.742795744787472,Q3
"ENTG,TCOM,FSLR,AMD_US",8.696865538823717,8.44536817231,55.57604900669718,0.2806881894996733,21.61097953661426,12.914113997790544,Q4高离散
"ENTG,TCOM,WLDN,27_HK",7.946313387820991,7.497127351177737,51.37292085766615,0.25685015398645916,20.10572135191271,12.159407964091717,Q3
"ENTG,TCOM,WLDN,921_HK",8.113845987597369,8.329299003435459,52.533542315975126,0.2055763813878635,23.66064692374008,15.546800936142713,Q4高离散
"ENTG,TCOM,WLDN,1919_HK",8.30574202860661,7.953549993273261,52.456967111101974,0.23983471627213215,20.75443643248276,12.448694403876148,Q4高离散
