q,tr_cagr,tr_vol,tr_g,tr_pvol,va_cagr,va_hold,va_ex,va_vol,va_g,va_pvol,va_sharpe,va_mdd
"2318_HK,CF,CME,STLD",20.099135310544412,28.695529479115304,4.426170603577089,41.03880995619406,17.174589013296938,16.164817272829524,1.0097717404674134,20.368094676399128,2.821289389670531,30.219181712100955,0.8432103879209398,-29.034827622376024
"AEM,ALB,EXPE,FSLR",13.716840817703657,32.13294310157251,7.610359709656827,49.13568932027967,20.199650668051405,14.501090487003232,5.698560181048173,28.002449732488028,5.553708990641666,43.380604701760625,0.721352983793274,-40.46042667956088
"1398_HK,388_HK,EBAY,MTRN",11.001545906570055,28.165642004612003,3.9985986996688565,39.14828095881272,14.413594883544167,12.915502134518487,1.4980927490256812,17.46931219825262,2.19651775794679,25.748013200146275,0.8250808457694114,-27.58536553771249
"CDNS,EXPE,MAR,WDC",11.976445799107438,27.762257246792633,3.268289065372929,37.23202877594153,23.672617788115026,22.09432025943112,1.578297528683903,32.07956771594183,3.4654110649570256,40.82475677296076,0.7379344384479035,-42.03878205059862
"2331_HK,2628_HK,AVAV,HAL",4.263118672217492,22.791023440162203,4.211473648924677,36.72080567455129,18.915284702827016,16.371299719268006,2.543984983559011,23.402185943980115,6.524367586740848,41.70007600534357,0.808269994440101,-30.707140516717367
"BIIB,CF,EOG,STX",21.763719363360167,29.426763387473354,4.770697929697164,41.569548021968004,13.27722254337882,14.049194871403436,-0.7719723280246171,24.126097526113508,4.472388971086364,38.2034758755963,0.5503261573492303,-39.16857774206406
"3968_HK,688_HK,TEA_KOLKATA,WEX",17.64372330156703,29.182873370950013,5.106797055625262,42.95637541776755,11.32260739142017,7.769494469027771,3.5531129223923985,22.24248322901903,5.890329142120876,37.99471313125401,0.5090532057431403,-33.708739858137605
"688_HK,EMN,NTES,SAM",26.58679711658747,24.063635068089326,4.142511994910866,37.49506255032513,7.9482321751366936,7.015837678241121,0.9323944968955722,18.85687031314072,3.542171263091349,32.08673777598053,0.4215032528275828,-38.45580532157643
"1138_HK,AEM,MATX,MSTR",10.46674632170783,23.0290369385478,4.918640228491784,38.46670532909996,24.278074393966477,17.533064110069652,6.745010283896824,28.024441567541817,9.190713972385263,45.42357572258788,0.8663178652624993,-29.644929504794504
"1919_HK,CAT,EXPE,SLB",9.306380150187877,31.875177368844355,4.403767458850857,42.40614694892007,17.137511362999103,18.26636375757067,-1.1288523945715667,28.20951002662483,3.825071898996139,39.22267528892386,0.6075082958486091,-55.507887196826445
"1109_HK,ADM,BKR,CRM",20.47356908692941,25.575925039629947,4.2758836953609904,38.46672907274116,10.173405504443389,7.866006480295296,2.3073990241480935,19.622434790455088,3.2526859934179844,31.22566529913432,0.518457857706426,-30.876449179071443
"1109_HK,1211_HK,IT,PALM_KERNEL_OI",25.228465735545093,25.67906301175925,6.214520467136684,41.962658570380846,16.99202600669778,14.316830568354888,2.675195438342892,19.64184914681833,4.339151047721922,34.673628555426546,0.8650929899566111,-27.212160458683755
"AXP,CRM,FICO,WEX",17.795478984492917,28.26761220254822,2.806663251850411,36.846910768006126,21.202554388045613,22.501447615327443,-1.2988932272818277,26.80360934653983,2.100740279364176,33.64430800842994,0.7910335549933212,-40.49052722109205
"CDNS,EXPE,KCL,VLO",11.397089411749462,22.80172884668564,4.944666227226237,38.566575385597574,17.836939889215977,18.91563573433612,-1.0786958451201478,23.81482209932268,4.234475297414778,37.0675122554361,0.7489848051278652,-37.39280267082661
"992_HK,AMAT,CAT,STLD",9.365123900437045,28.798524230636318,3.169012835712061,37.93291028110431,24.884092840808304,24.840752357347217,0.0433404834610851,25.045697983293213,2.8368861653114945,34.06395346711947,0.9935475887877947,-26.37851283237692
"27_HK,DRI,FICO,TER",13.027352746928855,30.342966255094456,4.298455186647258,41.314647917395106,23.550225326736406,23.577098574624998,-0.026873247888592466,23.673220163232415,3.6907029243757257,35.88835023106996,0.9948044737620007,-33.92015750927726
"CME,KLAC,MNST,PLD",16.59771456055892,25.270281706656277,3.539554171577941,36.501744835904354,19.966949760421283,21.974975833060274,-2.008026072638991,17.880531868863546,1.98854054590306,26.169505516169377,1.1166865676513205,-23.879405569249677
"3328_HK,3898_HK,763_HK,BKR",8.46474750522297,29.092701462357194,3.775176770751434,39.66414923806566,8.721705563841331,4.608309804793542,4.113395759047789,21.110280386804213,4.359156320434397,33.982046847172164,0.41314967892577903,-32.16188328999905
"1177_HK,2020_HK,DAP,EOG",18.261289462573593,21.24302071784533,4.5439503994050385,36.81986055147555,13.219996764751452,10.427848343120605,2.7921484216308468,18.37189327130314,3.509835087932596,31.62230970392684,0.7195772678149105,-25.10351636955064
"1211_HK,EXPE,MATX,PRU",15.99702499855331,30.586127960276848,5.7158259812717995,44.37313543216206,17.344175019727672,14.645253986462127,2.6989210332655444,25.730858419632586,4.287516251113124,38.489771084480964,0.6740612667043439,-45.45392699073785
"2319_HK,BG,CF,MSTR",17.964241990624362,27.261113702753555,3.9632303779789853,39.025453561314805,18.76309582681508,14.199430170084826,4.563665656730254,29.519729453702542,8.67594193088134,45.30348600505971,0.6356120524831469,-30.983815299759044
"1919_HK,2018_HK,SWKS,WDC",25.44730848360843,34.17197874429287,6.523487118821872,49.49999582918861,14.526138322828274,14.400925577454515,0.12521274537375948,28.59116421753265,4.7926620312757855,41.807750809522595,0.5080638973743002,-50.4352478556389
"AMZN,FSLR,MCO,MET",17.184483208542645,32.82153644215045,5.538959570464904,44.683672450847,19.4088269454306,17.216732221416375,2.1920947240142263,21.93449908280949,3.121398132554096,32.191890749364035,0.8848538948692788,-27.649784250457245
"2899_HK,ISRG,PRU,SWKS",24.476923003896278,31.097341979787647,6.126422277815798,46.70839564480656,17.432928862516217,21.04615822499598,-3.613229362479764,22.39570945901358,2.6307748842759566,32.02587926137155,0.778404850019163,-35.41797463404471
"CRM,STLD,STZ,SWKS",24.56436144516829,29.3123366433021,4.504209838248725,41.60233948882863,11.810204915112955,14.396149112915158,-2.5859441978022035,23.974940485989887,2.6082706125907507,32.7111128440253,0.49260622448737357,-32.07524430336459
"AMZN,BKR,STLD,VRTX",20.762595408177464,27.238422473693735,5.314800001944291,42.230889749260115,20.74547100293089,19.486217926028736,1.259253076902156,21.98557016710446,3.8689399489651466,34.702404650308914,0.9435948599582354,-32.38472285889191
"388_HK,AEM,MA,MTRN",19.070606881719176,26.802274198452707,6.024159236956382,43.345662994235134,20.186787946399278,17.51982632092357,2.6669616254757056,17.9445066801429,2.9767367253078616,29.621946536382403,1.1249564173718773,-24.664722429772755
"2628_HK,AMAT,RCL,TCOM",18.17123055180534,30.59492683813515,4.569926599562801,41.95584940566129,19.27188436257863,18.82474632640696,0.44713803617166814,29.4573233249049,4.803764582001964,40.77921225438817,0.6542306695695288,-46.993689031064456
"3323_HK,388_HK,ON,WIT",14.110149201892197,33.475572880105844,5.229001695274588,45.78339334600441,13.072564370654893,11.930537752573844,1.142026618081049,21.761827777659303,3.363764369282936,32.70934229966211,0.6007107722851842,-31.93470937341726
"1177_HK,ENTG,SWKS,WEX",25.422783799616532,32.148015196906535,6.011181795816798,46.00691478465908,14.110596082445914,13.058141211738228,1.0524548707076864,26.441436658583577,3.760629200440528,38.069435881187374,0.5336546672801626,-44.95528024187136
"2899_HK_ZIJIN,688_HK,CDNS,STZ",21.017362694755228,26.062970509050704,4.321192808626486,38.36351758913592,16.991938796273807,23.49009629354848,-6.49815749727467,17.063891710266095,2.331550439011284,27.283714730611692,0.9957833233347936,-18.494427592050545
"CAT,EMN,EXPE,ORANGE",9.630129375932173,25.50295913603067,4.089451075023358,38.18645948968577,13.330477964655852,14.103561938496934,-0.7730839738410822,22.492048444512747,3.2738628467094912,33.611797959977466,0.5926751401741717,-42.51777107872235
"1211_HK,2899_HK_ZIJIN,BG,FICO",18.78261967881285,30.07098423108777,6.3232139977595745,45.249110914930476,27.28888997781176,26.571464097413866,0.7174258803978928,21.17141093528117,4.288580187624249,35.565261439108106,1.2889499930463348,-21.12415605276675
"1177_HK,ADBE,HAL,SMCI",18.16814878085038,25.594052115345868,3.7061072527896095,37.08977086691716,20.844883823334982,16.323719341328857,4.521164482006124,29.477364144958322,8.404423289399258,47.74202322320661,0.7071488387098613,-37.21334188697419
"1398_HK,2899_HK_ZIJIN,3323_HK,F",10.674535535992291,38.64375563727689,4.940294960065436,48.795058813994615,13.994409513076045,17.532348210985017,-3.537938697908971,19.518598487389323,2.5593084429229562,28.3307188200266,0.7169781950337072,-23.15374238862279
"2018_HK,3328_HK,MKSI,NVDA",20.29641527828312,28.235517160046935,4.966462041265338,41.78555960730353,27.08920104763162,52.6634882045836,-25.574287156951982,25.96989551493523,4.505144605993147,37.10775471311709,1.0431001169046936,-40.66443565520677
"2319_HK,KCL,STX,TEA_KOLKATA",16.03852881574128,26.517444097694902,7.440653605031228,46.263370995264815,15.318825296436444,13.381512123222228,1.9373131732142168,21.633421002095627,7.489265093385694,42.41952896321872,0.708109239632165,-44.532306937368446
"1211_HK,3323_HK,763_HK,AEM",20.050097176742977,33.46270051694925,8.45355536240511,52.34809101448583,20.34031294445533,16.42102290315215,3.9192900413031806,23.107228428548574,5.312061463925233,39.556477915396556,0.8802575785906558,-32.166992036250534
"ALB,ASML,AXP,KCL",12.24591809238773,22.73821273433736,3.333517919443706,34.37886807941424,19.490655485338905,19.58078479991565,-0.09012931457674789,24.768256245202146,3.6716753135621665,36.12961503807525,0.7869207784506201,-36.17907230093823
"2333_HK,3323_HK,EBAY,ON",18.87516649045844,34.17819757007054,5.84784068689224,47.383146505393874,18.103132190354977,14.339456087414849,3.7636761029401278,24.945240214157987,4.466315354906765,38.355917495480526,0.725714887286606,-34.314734709520486
"2319_HK,3323_HK,EXPE,SBUX",18.216402930391485,31.945008676534346,5.128881133224539,44.02360714441963,10.596063965557722,7.205701200183423,3.3903627653742996,21.577518180059545,3.422874929227402,33.43255128576516,0.4910696344749172,-42.0919577613441
"3323_HK,AXP,CDNS,ON",9.896785707059141,30.312565637716816,5.167516698131982,42.811959253750544,24.100542250311683,23.17479522053261,0.9257470297790782,25.023909293083,3.07789119811475,34.51662064051922,0.9631006078244317,-27.515449151654792
"ENTG,MTRN,NTES,WFC",16.599655393321644,34.46513643503791,5.685532177157441,46.83474837575338,20.220410936494403,17.35110657753922,2.8693043589551825,24.52278603980393,3.6962799269149524,36.48422386673044,0.8245560232705139,-29.563704471976205
"1088_HK,CME,EME,MU",11.816098448571877,25.924719157077792,3.7691551056459485,37.24119701163916,26.589673647483792,28.746764801866355,-2.157091154382562,18.842344176621133,2.7660637378546853,27.434929365858558,1.4111659036817326,-20.203933913504212
"2628_HK,921_HK,IT,TEA_KOLKATA",19.966009584350463,25.966218066305952,6.581673889810294,43.304896341419486,16.586655239027316,14.388486081427644,2.198169157599672,23.48296713093898,6.431699736109819,40.341045819707524,0.7063270644864241,-33.621522343503905
"BANANA_US,EOG,MET,SQM",11.26858606296337,22.168198723743853,3.85610134457795,35.54424195842823,10.430461866849772,8.586240013724012,1.8442218531257604,22.352851912376984,3.272914357938779,32.758241456877215,0.4666277890506816,-43.99362397211579
"BIIB,FICO,MA,PALM_KERNEL_OI",21.41397426200664,22.21431052047807,3.125291568030239,33.39080676366266,17.538409871662907,21.02034149439187,-3.481931622728962,18.762470541655816,3.360255426457607,31.616260200257905,0.934760154997963,-21.22168750524349
"DRI,EME,MU,SBUX",13.52868561339957,27.347382911258126,3.209046462020283,36.77083770177799,24.10595417727508,28.182920568782354,-4.076966391507275,25.394114938313965,3.042671445498498,34.73131087320051,0.9492732562576796,-37.234735418204004
"INFY,MU,NTES,WDC",17.90323777803293,28.732406180267617,4.270198645809923,40.66216921653366,24.98515506297494,26.302101882386086,-1.3169468194111467,28.878082835103363,4.258450877558041,39.96298824356379,0.8651943830773872,-37.75930731725721
"1088_HK,1211_HK,CAT,TCOM",22.398747875809622,32.20824888322663,5.671971580848994,45.26977376586095,21.300955777668396,19.196922965707873,2.104032811960521,18.32006208963629,4.198584906066176,32.179927844232374,1.1627119860973836,-34.008095478315695
"27_HK,EME,MSACSR,SQM",15.717262519029918,23.799460293995086,5.713124593277022,40.21155403815539,18.471546924633152,18.534158093787244,-0.06261116915409204,18.298087270311264,4.362834459753178,34.34740874614769,1.0094796604562777,-26.34335244785624
"2331_HK,3898_HK,STLD,WDC",11.840353197238972,30.85416468371665,5.6323815004612126,45.62375969855038,22.157502492977233,18.32733897047476,3.830163522502472,24.68603059426156,6.0392184554652175,42.18615411898579,0.8975725120476801,-33.603094502079834
"1109_HK,2382_HK,MATX,MOS",12.767555595490677,27.64638375010959,4.927359347600459,41.53651676792388,14.10262037162331,9.992276306280857,4.110344065342453,23.840319413105508,4.934439349795124,38.36172575076653,0.5915449422993391,-35.15730875005213
"1093_HK,2018_HK,AMAT,CME",18.07194518780737,26.09819905527565,4.652022776330819,39.36809472499252,16.62758260849657,18.693257269494133,-2.065674660997563,20.70638240442339,3.4902042852548805,32.425408591850285,0.8030172670308896,-38.53812869192171
"1093_HK,F,PALM_KERNEL_OI,TCOM",17.349349496205434,28.153963377199904,5.907729520519859,43.73168994818376,10.760119334091623,7.1550269618849915,3.605092372206631,21.09851507522333,4.02089277981558,35.23444315608689,0.5099941534145017,-41.896575682356655
"ALB,BIIB,EBAY,RCL",13.350774104557628,28.960563791039263,3.3823064819216673,38.165324290696624,14.521754922349528,10.276669686820572,4.245085235528956,29.16329481726898,5.574913934636235,42.77800033221683,0.49794630590746913,-43.037873407822104
"2382_HK,3328_HK,TCOM,VRTX",21.909106740951678,27.887104969571407,6.9097325006196115,45.89693001746459,15.99538155371767,12.491762783094828,3.5036187706228406,19.88661371462881,4.1624441281967135,32.09105112535169,0.8043290719702215,-23.410017769410572
"1138_HK,KCL,NTES,PLD",13.444801190723243,23.61385975522941,4.277623010684397,37.57893291439885,12.533539370917213,10.814815892564035,1.718723478353179,16.122860791811828,2.9490420833311757,28.88890751314164,0.7773768894216657,-25.84688914016635
"3323_HK,ALB,ICE,SCCO",15.077669185233788,32.52369895362988,4.300086721218419,42.66218038247127,16.484732602727824,13.357232328459133,3.127500274268691,22.00056017309976,3.6843640364788675,33.691780776330674,0.7492869487425062,-25.398919439707857
"1171_HK,AEM,EXPE,KCL",12.564304543375183,25.61407771492143,6.102328047810766,43.252908124145705,17.416980886235113,14.583636100230656,2.8333447860044547,18.967148238639954,4.287607506180708,34.35786375058425,0.9182709317762997,-33.808468590965255
"1138_HK,GOOGL,MAR,PLD",10.048218769236028,23.411315797731667,2.6474149069954387,32.78074170112251,17.866435752628384,16.73397956587912,1.1324561867492644,19.66404816833275,2.3093408313673147,28.63501655222569,0.9085838073464818,-25.56390034472784
"921_HK,FSLR,SLB,STLD",14.830589932193439,35.97186943071699,7.596158982704465,51.29037795904387,20.58705326772707,19.68635042889415,0.900702838832923,26.93343418431875,5.700045876938856,43.18734956844178,0.7643679274926373,-54.030565412534145
"1088_HK,NTES,STLD,SWKS",22.89950058271557,29.706086340565225,4.393496912633719,41.693281375905705,17.057401609650324,16.820529546657447,0.23687206299287666,19.984333672169196,3.2871110774719576,30.967617138149382,0.8535386713145703,-28.524184460195258
"2382_HK,921_HK,EME,SWKS",25.891004618073744,31.429422976350484,6.8200354744322,47.95981549120502,23.182892445539416,21.993144766970786,1.1897476785686312,24.827640636777037,5.224231031632375,40.07103391988368,0.9337533430864443,-40.13891797528347
"2018_HK,2020_HK,ADM,NUE",13.616888860912502,25.44460606776633,4.60538165595404,38.96124090358104,12.979116409274427,11.096844565889263,1.8822718433851637,20.732385726514405,3.7547408177718706,33.7713663319569,0.6260310116011196,-29.44352620235503
"ADM,CF,MNST,VLO",23.19611483832911,24.503890892048005,4.872395114280704,39.33901134429205,12.563637122718108,9.857321179261458,2.7063159434566497,23.27847439606347,2.8976266474413737,32.5337117477658,0.5397105028859922,-40.20229089489546
"ON,SBUX,SLB,TER",11.446526015180837,28.953502357276186,2.665601761721266,36.55955674588896,14.992760682387685,17.164897535548928,-2.172136853161244,29.496606261468955,3.9563001476418123,40.18240627348909,0.5082876500939207,-44.35528722606802
"27_HK,EME,INFY,MNST",24.760101533038934,27.48886972174292,5.445065580593236,41.98202655659355,16.595710449977695,18.30404549922491,-1.7083350492472116,17.800457864015254,2.4478910357372126,28.335217936948116,0.9323193019392477,-24.86609280905252
"AMAT,ICE,SMCI,TCOM",15.489590947206565,30.022750855355817,4.611926311256216,41.84252314171015,25.848376610448852,22.696503361964517,3.151873248484338,28.567616765948156,7.190956984303193,43.49785121064209,0.9048138954755034,-26.059456874715924
"BG,EBAY,HAL,NTES",13.333930252021897,24.915896064693232,3.3073450942115707,35.72254738871419,12.601666534013557,10.597870787315733,2.003795746697823,23.95959720757817,3.951815109235436,35.99644832226494,0.5259548574559417,-48.588161588572156
"3323_HK,388_HK,NTES,TEA_KOLKATA",21.08273127467466,32.639957156124986,6.744509237820809,48.48080437143387,13.942930975957847,10.218800439166564,3.7241305367912814,23.67664796028503,5.493065603464422,38.00111883340547,0.5888895674482967,-32.49362448345665
"AEM,KCL,LRCX,MTRN",13.204097490868172,24.932561044147317,6.067058685755286,42.290574018447835,24.13214241397781,25.487109974945387,-1.3549675609675793,20.413151559316688,4.644167627160558,36.50482103296079,1.182186020804012,-26.255442657057827
"1398_HK,3898_HK,MAR,WFC",11.718626389610144,25.291165234001756,3.7569041355942656,36.637701834819836,11.293018742260319,9.737968067455771,1.5550506748045478,18.506445097921418,3.0330235067262024,29.148964625909596,0.6102208545458961,-42.641303564641554
"GOOGL,ICE,MA,ORANGE",20.722451697152565,21.26743834315854,3.3131199258462973,33.31709184295841,16.756048188001916,16.99593566102704,-0.23988747302512436,14.676682204554112,1.9800514639298175,24.58472430482711,1.1416782045469775,-22.24668424116938
"CME,DAP,MOS,TEA_KOLKATA",11.866801599107802,21.852038756700402,6.062739644918292,40.35061424222135,10.36107364365968,5.986382369717846,4.374691273941833,21.312630224270528,5.863839571952652,36.321255188197476,0.4861471125164379,-40.37171200465802
"1919_HK,AXP,EOG,NUE",9.4218046118407,28.345045835631666,4.414393419898906,39.799144498477524,19.684649393328456,18.17685919219889,1.5077902011295663,26.736160031065282,3.282219578433164,36.869775748008706,0.7362556691183949,-45.94477808712561
"KCL,NTES,NVDA,RUB_RSS3",17.84612020024714,22.623553728111865,5.430951125707469,39.53377283572303,27.31787205342069,52.66155394177885,-25.343681888358162,19.850462085173636,4.5328965078099674,35.04385450842867,1.3761831808350942,-34.068645599069846
"2020_HK,3968_HK,ADBE,KCL",13.051449962970851,25.695526460487716,4.815687521211373,40.141742989966424,15.142686618745472,13.131313360669882,2.0113732580755883,17.78190974728796,3.0564237185947847,30.483907620159883,0.8515781957027978,-40.94031446167875
"1919_HK,DE,RGLD,WIT",11.3336739163159,28.804833020567866,5.155834173192047,42.103150174491,19.859076501375196,19.092804267198016,0.7662722341771788,20.27343574843839,3.543244561541907,33.08997135189934,0.9795614688992658,-30.053139500938762
"3328_HK,FXI,INFY,MU",10.379078643738481,25.374319820757503,3.648007264190862,36.463530063616076,16.503559404834455,24.024918505916816,-7.521359101082359,17.797453306751212,2.9013500483722234,27.381837210514647,0.9272989298179006,-27.60636412696975
"FSLR,MTRN,NTES,STZ",21.659677143858303,31.796254658369744,7.5549206295280324,48.492701280687626,16.521679565963332,14.176775431652612,2.3449041343107213,22.277140087491937,4.1125280827830135,35.52858578050281,0.7416427558059774,-31.739070867221784
"1109_HK,SQM,VRTX,WIT",23.76718450051911,24.898538550163224,5.894162582190429,42.136140394139005,13.710378680201906,12.072935013569097,1.6374436666328096,17.971691456534035,3.438385228369695,30.921054266425607,0.7628874952233375,-20.097289493215087
"AEM,MAR,NVDA,STX",14.923735153620644,30.126764285229292,6.083802740453534,45.208033714831075,39.58139592299443,53.41133254532156,-13.829936622327121,27.838180741074297,5.111656439537777,42.153836465799436,1.421838456009211,-37.358476695789136
"1177_HK,2020_HK,EOG,STX",21.248694243282795,28.748656727820816,5.663190579587563,43.112517584512055,19.048843643869652,16.811739333446994,2.237104310422655,23.33088273825723,4.440996056358752,37.545827085772544,0.8164647629313215,-33.01393241035192
"BKR,FICO,WDC,WEX",13.693095539848432,28.054929008169054,3.1467410745471645,37.60598597807475,18.693780526723458,20.536655393823388,-1.8428748670999306,32.319568059575104,3.9864591807171044,42.59034449815536,0.5784044047947966,-47.26505738541411
"AMZN,KCL,PALM_KERNEL_OI,WEX",18.38016550906363,21.13807380262678,4.472612219945713,36.47049414332898,14.261221163148852,12.887574905168497,1.3736462579803543,18.763627045250672,3.853882320423386,33.377002279817,0.7600460789780279,-38.94154145661594
"AEM,LRCX,MET,SWKS",15.548913351243332,26.225154157144615,4.8560093407041105,40.19510561402626,19.369201466867292,24.276276754477855,-4.907075287610563,24.335491377765244,3.5522001468006255,35.82670352244677,0.7959239929120341,-34.36144838252735
"EME,MATX,MU,NTES",16.588538891614224,27.806578120726673,3.798415765847339,38.70622671379467,29.18062370482952,29.099700113835514,0.0809235909940087,23.836775899684444,4.022558047293597,36.60771282281097,1.2241850083935144,-27.242129188634056
"INFY,PRU,TEA_KOLKATA,VLO",11.469529078685747,24.749953269662257,5.518073350767954,40.870065441952065,11.380310738108058,6.179205136442589,5.201105601665468,24.737184615479258,6.216902501060604,40.72147768534456,0.4600487450373332,-47.447713666323324
"2333_HK,BLK,STX,TCOM",27.251058898455337,34.16320745997765,6.044955684457249,47.90305809045742,18.679073986781948,16.19693106181801,2.482142924963937,23.737656450616385,4.687629787424065,38.012265098904024,0.7868962981093661,-38.60736424841873
"1177_HK,2628_HK,3323_HK,AAPL",25.2332385366675,28.380145676554662,4.879663376991314,40.737873241990854,15.434986405787976,16.260572186112654,-0.825585780324678,20.250557471905402,2.4559880381324435,29.744967880321028,0.7622005679202508,-34.59325781429183
"1211_HK,BG,KLAC,NUE",11.816306078770422,27.358593128276,4.911323649278622,40.088403260204,24.020522227707207,23.667717277905133,0.3528049498020769,22.812710861109817,4.529909701747146,37.24012843642732,1.052944666416494,-33.22360643748659
"992_HK,BIDU,MATX,PRU",16.929871443550738,30.326488682101203,3.95057871613292,40.79503065939973,8.675533315187621,6.212193946660416,2.4633393685272065,22.370948883699544,3.364165479863969,33.594374980589926,0.38780354647848647,-39.602366683500925
"1138_HK,MAR,MU,RCL",9.252007952537443,29.877490018107878,4.452436035662694,41.362211075332226,24.918144443295876,25.833655974997207,-0.9155115317013296,32.04097845576662,4.705978586892767,42.534181308309996,0.7776961142961349,-45.552919360024
"2020_HK,3328_HK,EOG,MA",15.6522321357915,24.837193788083965,3.3001474367070065,35.56650087976335,14.289421743606766,13.61833324096633,0.6710885026404378,17.694502996387122,2.337999021029899,26.32578712487355,0.8075627637873972,-26.335193819353375
"ADM,AMZN,KLAC,RCL",15.566791068979358,27.33176981821111,4.35914670289826,39.51453778562748,23.73712354835824,23.278562136221993,0.4585614121362491,27.746260608725994,4.057423977718293,37.36065726377511,0.8555071215936425,-37.43036497698362
"27_HK,763_HK,F,STX",13.565087319836922,35.82449294959638,6.277040337645801,50.0175288063213,15.272638251928083,14.195465698905085,1.077172553022998,25.18434843572,4.824002805799924,39.63967262868607,0.6064337257288844,-31.146167420974045
"1088_HK,BANANA_US,BKR,NUE",8.635229725800109,20.350092130204214,3.3610259267033102,32.96261580231504,11.005565490617109,9.645116042111756,1.360449448505352,19.441196810076786,3.2728212905916916,29.472189951681127,0.5660950608201595,-35.720897892151584
"688_HK,ASML,EQIX,WFC",20.312682780001555,23.858745064417157,3.081176473356904,34.39834219811354,13.598581368631146,16.35957666226875,-2.7609952936376025,17.978051306690794,2.634367709016693,28.54807623446729,0.7563990744408564,-21.589717240528184
"EME,MATX,NDAQ,NTES",19.903538562934052,25.90906818899596,3.0995128335755844,35.80959858320783,22.280661355185117,20.978163890385048,1.3024974648000676,18.95011134791319,2.9544505283819564,30.42416889726071,1.1757535850911343,-19.39795670845862
"BIDU,NVDA,SWKS,TCOM",31.914793633350236,36.66009225607538,5.60686854338241,49.7178436870927,21.61495956633328,52.42893026487492,-30.813970698541638,29.081057738444187,4.673828866000227,41.977349785740195,0.7432659348479964,-39.85370099080533
"CF,EME,GOOGL,MOS",20.4348972766077,27.939763759309024,3.8145281254861225,38.815145656516904,18.857119621897112,20.75680837264915,-1.8996887507520377,24.780115223421184,2.830240041574026,33.891730854523566,0.7609778829468117,-41.42597823710757
"1398_HK,2382_HK,AVAV,EME",12.969252577062873,23.326594890663934,4.556533029482895,37.830719323662976,25.631338718906747,22.580503663230502,3.0508350556762487,21.122548361006572,5.37376311878581,35.6616436415896,1.2134586358066368,-23.625451264862974
"992_HK,GOOGL,MSACSR,TEA_KOLKATA",15.29152007599539,21.056319892506043,5.340285865862084,37.899974791111276,13.910032636529102,12.190595923014435,1.719436713514666,18.98506001116552,6.072960593901362,36.70526531268587,0.7326831007301697,-22.972637713619548
"1109_HK,1138_HK,3328_HK,GOOGL",18.50882367846427,26.81308312107815,3.1535875257950243,36.302318115709404,12.538974880359666,13.546783562026565,-1.0078086816668996,15.118225886403152,1.4985292674525572,22.371616914040654,0.829394597922817,-11.434510752144734
"27_HK,3968_HK,BIDU,SAM",29.110404426304058,33.30736457843561,5.767154357082408,46.9441874899125,9.537091133698672,7.35080192447275,2.1862892092259223,22.26559852910748,4.133125844163501,35.89673261826443,0.428333023306379,-53.90200940663976
"1138_HK,3968_HK,992_HK,VRTX",14.829081700500701,27.631303701016698,5.028943965178831,41.984800820585384,13.64801160845024,12.434671708264489,1.2133399001857503,15.455004127095567,2.2540256833196355,26.253150870222402,0.8830804247099925,-10.863503393723285
"2020_HK,688_HK,BIIB,ON",15.595763014981333,25.063595326981268,4.497335802715403,38.82498938317459,11.797498694007324,12.300034124244341,-0.5025354302370166,19.84062616765048,3.915541432561202,33.15187445401401,0.5946132241150118,-38.51974606114644
"2899_HK_ZIJIN,MSACSR,MSTR,ORANGE",13.903827813997482,20.05017232294816,6.511671493218231,40.52690538178584,23.678391402107724,21.020689262914694,2.65770213919303,27.324541105860344,9.075085418241406,44.70387032166762,0.8665613563416579,-23.3041686010915
"AEM,AXP,EBAY,PALM_KERNEL_OI",8.923158310260227,21.39844198425097,4.348107203403638,35.87967135458986,19.681320261523382,16.906141525815556,2.7751787357078284,20.70101322356748,3.3428341157539827,33.070466939203925,0.9507418815189583,-36.10839776311393
"1177_HK,F,MA,MATX",24.43071869803437,25.618779516193207,3.925881686273528,37.231863949767416,14.645809766930572,12.92644987003062,1.7193598968999524,20.781556959125925,3.3397243626460944,32.72220758463942,0.7047503608962788,-29.217247857249962
"1177_HK,CAT,DRI,PALM_KERNEL_OI",14.886871343516095,20.482470916552238,3.568097665805155,33.632593710276524,18.647156164767775,16.242144825397673,2.4050113393701,19.070140579634632,3.906626951334128,33.81969434017318,0.9778195439566623,-28.986298713769198
"2018_HK,ALB,TEA_KOLKATA,WDC",21.55692778258509,28.04261216678734,6.199501661454484,44.588605724556494,15.70099412595567,9.68543575455394,6.01555837140173,28.889497375020845,8.840709171384676,50.429640477330736,0.5434845031098205,-52.48886608273939
"2628_HK,DE,TER,WIT",11.291481314070584,26.358949261205666,2.702240010878623,35.11597066752031,15.781912446890733,17.278992225775823,-1.497079778885091,20.068902162773984,2.792245975129231,30.25651020006883,0.7863864360335946,-31.187429502934616
"1093_HK,2382_HK,F,NDAQ",17.834354284695088,27.71844029355212,5.484746756560422,42.439987141697465,15.313644157788397,12.356784210847515,2.956859946940882,23.44227587109185,3.934904296315292,35.01830053023218,0.6532490378492908,-42.345832802048264
"3328_HK,ADM,EMN,INFY",10.826796326368626,22.3639449613999,3.0298462749218373,33.20726843465196,6.83885170903098,5.312190437544406,1.5266612714865735,16.619506157695646,1.7529871475342014,24.087556688633132,0.41149548272613723,-30.187394984121507
